account_id,customer_id,account_type,account_status,opened_date,current_balance_inr,credit_limit_inr
102543,39018,Savings,Active,2026-05-06,75859.67,0.0
102544,31026,Savings,Active,2025-03-07,93711.92,0.0
102545,17443,Salary,Active,2022-12-12,26887.86,0.0
102546,111770,Credit,Frozen,2025-07-29,6733.19,451768.82
102547,84136,Salary,Active,2022-08-05,6242.18,0.0
102548,5889,Savings,Active,2025-02-10,22481.47,0.0
102549,96032,Salary,Active,2022-12-25,8822.75,0.0
102550,41757,Salary,Dormant,2025-06-29,20982.01,0.0
102551,13854,Savings,Active,2025-03-02,34506.94,0.0
102552,91860,Credit,Active,2023-09-30,34366.5,299082.59
102553,63982,Current,Closed,2024-10-28,6602.55,0.0
102554,33908,Savings,Active,2023-09-19,19143.44,0.0
102555,64497,Salary,Active,2024-11-02,18522.55,0.0
102556,8324,Savings,Active,2024-09-26,14579.14,0.0
102557,27443,Savings,Active,2025-11-20,98185.16,0.0
102558,73161,Savings,Closed,2023-06-22,19305.03,0.0
102559,55922,Credit,Active,2024-02-17,34718.16,492051.26
102560,80864,Current,Active,2022-07-26,5533.96,0.0
102561,104251,Salary,Active,2022-04-02,29787.36,0.0
102562,96311,Credit,Active,2026-04-01,8853.06,296386.1
102563,92201,Savings,Dormant,2025-09-03,17838.5,0.0
102564,112296,Savings,Active,2024-07-07,6866.14,0.0
102565,57867,Current,Active,2025-03-31,12199.27,0.0
102566,70736,Current,Active,2024-04-15,95209.79,0.0
102567,17215,Current,Active,2023-07-19,24583.86,0.0
102568,105519,Current,Active,2024-11-07,70262.92,0.0
102569,51256,Savings,Active,2026-01-08,38514.19,0.0
102570,73008,Credit,Dormant,2025-05-17,32140.52,22742.04
102571,76349,Savings,Active,2025-03-11,8816.72,0.0
102572,38951,Credit,Active,2023-03-18,37459.5,310766.4
102573,8143,Savings,Closed,2024-11-28,54253.17,0.0
102574,44833,Savings,Active,2026-03-24,90474.67,0.0
102575,355,Savings,Active,2024-11-23,55812.62,0.0
102576,90510,Salary,Active,2023-03-04,6198.99,0.0
102577,40142,Savings,Active,2026-04-06,8977.25,0.0
102578,61681,Salary,Active,2024-08-07,272990.04,0.0
102579,86057,Savings,Active,2022-11-29,107690.73,0.0
102580,54642,Savings,Active,2024-06-27,9600.95,0.0
102581,16462,Savings,Active,2026-03-14,9061.29,0.0
102582,9081,Current,Active,2024-06-23,5555.84,0.0
102583,45077,Current,Active,2024-06-03,49925.8,0.0
102584,115522,Savings,Active,2023-07-17,40303.05,0.0
102585,27256,Savings,Active,2022-09-02,69498.9,0.0
102586,86139,Current,Active,2025-11-28,143713.02,0.0
102587,37799,Savings,Active,2025-07-21,37327.28,0.0
102588,68253,Credit,Active,2026-03-22,27329.1,186388.26
102589,118974,Savings,Active,2024-05-03,128708.91,0.0
102590,68198,Savings,Dormant,2024-07-06,49385.76,0.0
102591,95816,Current,Active,2024-06-23,43939.08,0.0
102592,85270,Credit,Active,2023-08-04,38357.18,189605.19
102593,47246,Credit,Active,2025-12-27,5783.43,54048.9
102594,18753,Savings,Active,2024-05-08,14627.97,0.0
102595,40925,Salary,Active,2023-06-10,8660.76,0.0
102596,92666,Savings,Active,2024-09-19,15881.86,0.0
102597,38503,Current,Active,2025-04-29,21682.46,0.0
102598,59810,Current,Active,2023-06-21,26162.07,0.0
102599,113278,Current,Dormant,2023-11-13,117227.99,0.0
102600,56544,Savings,Active,2026-09-28,22144.48,0.0
102601,14042,Savings,Dormant,2024-03-15,63956.06,0.0
102602,35496,Credit,Active,2025-09-29,45749.51,457501.81
102603,97571,Savings,Active,2023-12-14,36964.0,0.0
102604,59311,Savings,Active,2023-11-20,7913.05,0.0
102605,93116,Credit,Active,2022-07-04,21711.5,432468.0
102606,101585,Savings,Active,2022-11-19,16265.8,0.0
102607,45409,Savings,Active,2022-10-26,36022.33,0.0
102608,117362,Savings,Active,2022-09-30,48383.66,0.0
102609,63705,Salary,Active,2023-12-26,13342.37,0.0
102610,31938,Savings,Active,2023-11-21,31680.38,0.0
102611,40316,Credit,Active,2026-02-21,50099.39,286480.4
102612,89657,Current,Dormant,2024-10-10,30523.46,0.0
102613,82019,Savings,Dormant,2024-09-15,10344.61,0.0
102614,10336,Savings,Active,2025-04-19,168112.66,0.0
102615,12736,Current,Active,2026-03-02,59511.35,0.0
102616,11632,Credit,Active,2024-12-16,43456.79,238778.83
102617,22662,Savings,Active,2024-05-19,18088.69,0.0
102618,31255,Savings,Active,2023-02-05,52028.89,0.0
102619,111369,Savings,Active,2024-04-11,107504.66,0.0
102620,21886,Savings,Active,2023-06-28,33969.18,0.0
102621,112066,Savings,Active,2024-06-17,17789.52,0.0
102622,84221,Current,Active,2024-09-04,38833.24,0.0
102623,11386,Salary,Active,2022-11-06,103079.95,0.0
102624,73729,Current,Active,2025-01-31,26052.71,0.0
102625,97186,Salary,Active,2024-10-04,25407.34,0.0
102626,88765,Salary,Dormant,2024-03-23,4018.13,0.0
102627,57677,Current,Active,2022-10-29,11670.45,0.0
102628,116074,Salary,Active,2025-02-17,58148.38,0.0
102629,43934,Salary,Active,2022-11-08,81233.05,0.0
102630,25237,Savings,Active,2024-07-21,16912.49,0.0
102631,117918,Savings,Active,2022-10-05,103977.7,0.0
102632,13941,Credit,Closed,2026-05-29,396979.94,137287.4
102633,84521,Savings,Active,2022-10-14,11977.57,0.0
102634,77211,Current,Active,2025-02-02,435119.68,0.0
102635,36216,Savings,Active,2025-11-25,8441.76,0.0
102636,71524,Salary,Active,2024-12-31,58106.9,0.0
102637,62161,Current,Active,2023-06-27,77536.58,0.0
102638,114473,Savings,Active,2023-03-16,8398.87,0.0
102639,102710,Savings,Active,2023-10-24,74013.67,0.0
102640,89246,Salary,Active,2026-04-26,15863.35,0.0
102641,13130,Salary,Active,2024-12-09,8905.71,0.0
102642,49313,Salary,Active,2023-10-23,125983.32,0.0
102643,44901,Credit,Dormant,2024-01-09,8483.06,116573.45
102644,50704,Current,Active,2025-01-15,80625.21,0.0
102645,59118,Savings,Active,2024-04-27,105807.16,0.0
102646,40460,Savings,Active,2025-04-01,145952.74,0.0
102647,46742,Savings,Active,2023-11-28,125496.91,0.0
102648,113936,Current,Active,2023-02-25,13303.59,0.0
102649,25207,Savings,Active,2024-11-20,43177.73,0.0
102650,68000,Savings,Active,2024-04-06,59018.32,0.0
102651,35255,Current,Active,2024-03-29,19367.63,0.0
102652,59514,Salary,Active,2022-12-02,26573.67,0.0
102653,88356,Savings,Active,2023-09-12,16164.62,0.0
102654,5003,Current,Dormant,2024-09-08,100513.06,0.0
102655,113540,Savings,Active,2022-05-08,9271.87,0.0
102656,41890,Savings,Active,2025-12-17,59673.02,0.0
102657,20930,Savings,Active,2024-04-18,54939.03,0.0
102658,10487,Savings,Active,2024-04-27,82179.78,0.0
102659,33360,Current,Active,2023-05-11,24155.75,0.0
102660,39604,Savings,Active,2022-08-08,47254.99,0.0
102661,114783,Salary,Active,2025-04-30,44301.95,0.0
102662,24827,Salary,Active,2022-01-20,33396.04,0.0
102663,10338,Credit,Active,2023-03-16,50932.68,272361.57
102664,74792,Savings,Active,2022-08-24,162232.07,0.0
102665,30466,Current,Frozen,2025-12-12,9784.65,0.0
102666,44784,Savings,Active,2022-05-11,40799.92,0.0
102667,46980,Savings,Active,2022-02-17,46882.61,0.0
102668,107738,Savings,Active,2022-12-21,15746.38,0.0
102669,99317,Current,Active,2023-10-28,35559.11,0.0
102670,65905,Savings,Active,2026-01-07,6394.55,0.0
102671,79328,Savings,Active,2023-08-26,10396.61,0.0
102672,57204,Savings,Active,2022-09-21,25079.54,0.0
102673,6843,Current,Active,2024-12-16,10976.87,0.0
102674,104441,Current,Closed,2025-03-17,25095.93,0.0
102675,118442,Savings,Active,2023-02-17,10430.81,0.0
102676,65639,Savings,Active,2022-10-26,50892.15,0.0
102677,119807,Savings,Active,2026-08-03,13693.78,0.0
102678,3181,Current,Dormant,2026-09-30,14307.61,0.0
102679,39462,Savings,Closed,2023-05-14,16326.74,0.0
102680,47457,Current,Active,2024-10-24,7109.38,0.0
102681,107672,Current,Active,2024-07-16,39406.46,0.0
102682,13741,Savings,Dormant,2022-09-11,6505.86,0.0
102683,15088,Current,Active,2024-11-17,33398.65,0.0
102684,20176,Current,Active,2023-05-03,92031.07,0.0
102685,21922,Current,Active,2025-01-21,2052.78,0.0
102686,65916,Salary,Active,2023-08-31,15013.74,0.0
102687,110026,Credit,Dormant,2025-11-17,4421.05,398639.87
102688,100760,Current,Active,2022-12-05,28804.51,0.0
102689,94186,Salary,Closed,2023-04-18,4164.54,0.0
102690,86633,Current,Active,2024-10-02,19661.81,0.0
102691,2626,Salary,Active,2024-03-12,5406.73,0.0
102692,96249,Savings,Active,2024-06-19,16991.69,0.0
102693,26501,Savings,Active,2026-03-24,23944.57,0.0
102694,119536,Salary,Active,2022-05-28,15806.46,0.0
102695,89602,Credit,Active,2026-09-05,26287.23,303754.51
102696,13766,Savings,Active,2022-10-25,15416.55,0.0
102697,101114,Salary,Active,2025-08-13,35121.7,0.0
102698,80805,Credit,Active,2024-09-07,17687.98,143195.12
102699,111422,Savings,Active,2023-04-16,24163.48,0.0
102700,17188,Savings,Active,2026-01-12,25296.41,0.0
102701,9399,Current,Active,2024-12-11,52880.88,0.0
102702,45335,Salary,Active,2024-12-28,8093.26,0.0
102703,46053,Savings,Active,2024-06-09,23161.82,0.0
102704,87636,Salary,Active,2022-08-20,19313.65,0.0
102705,65360,Current,Active,2024-04-18,15847.24,0.0
102706,10906,Savings,Closed,2022-11-26,6497.84,0.0
102707,50729,Savings,Active,2022-09-14,111058.56,0.0
102708,98555,Savings,Active,2025-02-14,29920.47,0.0
102709,84511,Current,Active,2024-08-01,111511.7,0.0
102710,59888,Current,Active,2022-05-28,139894.0,0.0
102711,47631,Salary,Closed,2023-08-28,9786.19,0.0
102712,1741,Savings,Dormant,2023-08-16,10912.55,0.0
102713,32050,Savings,Closed,2022-11-04,27086.3,0.0
102714,9573,Current,Closed,2023-01-28,38973.66,0.0
102715,115529,Current,Dormant,2023-01-23,12583.47,0.0
102716,28628,Savings,Active,2024-12-24,21220.85,0.0
102717,96291,Savings,Active,2024-03-11,33234.09,0.0
102718,57101,Savings,Active,2023-04-21,41876.26,0.0
102719,10258,Salary,Active,2025-05-25,34421.23,0.0
102720,84805,Salary,Active,2024-08-22,16122.13,0.0
102721,26448,Current,Active,2026-06-04,16702.6,0.0
102722,116179,Current,Active,2024-10-12,421569.03,0.0
102723,71433,Savings,Active,2023-06-18,93998.82,0.0
102724,57276,Savings,Active,2022-10-28,5753.15,0.0
102725,18309,Savings,Active,2024-06-29,95370.89,0.0
102726,94641,Credit,Active,2025-03-28,72328.82,28074.33
102727,95074,Savings,Active,2023-02-21,36347.45,0.0
102728,65799,Savings,Closed,2026-05-15,87570.05,0.0
102729,118385,Salary,Active,2024-10-22,40521.61,0.0
102730,86357,Savings,Active,2023-09-14,15679.29,0.0
102731,40003,Credit,Dormant,2022-02-13,95390.95,471004.66
102732,118667,Savings,Active,2025-12-07,5376.69,0.0
102733,71589,Salary,Active,2022-09-24,27844.27,0.0
102734,111565,Savings,Active,2023-07-29,188168.09,0.0
102735,42066,Current,Active,2026-01-14,11371.4,0.0
102736,79275,Salary,Closed,2026-01-06,11033.62,0.0
102737,87646,Savings,Active,2023-05-18,185669.88,0.0
102738,42976,Salary,Active,2024-02-27,114640.73,0.0
102739,89106,Current,Active,2024-10-02,10652.61,0.0
102740,109829,Salary,Dormant,2025-01-13,35065.66,0.0
102741,92712,Savings,Active,2024-10-30,4585.81,0.0
102742,53684,Savings,Closed,2022-08-31,13917.8,0.0
102743,109597,Salary,Dormant,2026-02-10,53540.73,0.0
102744,38102,Savings,Active,2025-01-06,57013.01,0.0
102745,55977,Credit,Active,2023-04-17,13617.94,69573.42
102746,117064,Savings,Active,2025-05-08,20451.77,0.0
102747,32720,Savings,Active,2022-07-30,11189.26,0.0
102748,36715,Savings,Active,2022-09-18,98937.72,0.0
102749,49787,Savings,Active,2025-08-31,1382.37,0.0
102750,99074,Current,Dormant,2025-10-03,17065.7,0.0
102751,43195,Current,Active,2022-11-20,5899.16,0.0
102752,74383,Savings,Active,2025-09-13,5439.95,0.0
102753,35619,Savings,Active,2026-04-28,42839.39,0.0
102754,69635,Current,Closed,2023-07-04,64275.78,0.0
102755,117336,Current,Active,2023-11-01,37684.37,0.0
102756,22520,Savings,Active,2023-08-16,15874.47,0.0
102757,63194,Savings,Active,2025-10-10,16684.94,0.0
102758,97485,Savings,Dormant,2026-08-12,50428.39,0.0
102759,90202,Credit,Dormant,2025-05-04,18877.23,425600.53
102760,45725,Salary,Active,2025-10-05,18227.9,0.0
102761,70013,Current,Closed,2024-02-29,23057.75,0.0
102762,10097,Current,Dormant,2025-08-18,14895.96,0.0
102763,25900,Current,Active,2024-01-12,9459.14,0.0
102764,68703,Savings,Active,2025-12-19,2750.37,0.0
102765,70359,Savings,Closed,2023-10-01,63337.93,0.0
102766,54358,Current,Frozen,2025-10-30,403437.02,0.0
102767,84135,Credit,Active,2024-03-14,13292.02,167754.01
102768,113606,Savings,Dormant,2023-04-10,93087.32,0.0
102769,106182,Savings,Dormant,2024-10-24,5746.66,0.0
102770,71871,Credit,Active,2024-07-11,111698.78,143848.72
102771,32539,Salary,Active,2022-09-11,15169.2,0.0
102772,26753,Savings,Active,2022-10-09,157394.38,0.0
102773,103253,Current,Active,2025-11-15,4523.85,0.0
102774,52869,Savings,Active,2023-04-26,46260.95,0.0
102775,31224,Salary,Active,2024-04-02,34101.88,0.0
102776,28149,Salary,Active,2026-01-21,17673.5,0.0
102777,89671,Salary,Closed,2024-01-12,346399.95,0.0
102778,83714,Current,Active,2026-01-25,30923.04,0.0
102779,13077,Current,Active,2023-07-06,10764.24,0.0
102780,12293,Current,Dormant,2024-12-25,123583.53,0.0
102781,114070,Savings,Frozen,2024-09-11,18410.7,0.0
102782,109670,Savings,Active,2026-01-12,35763.56,0.0
102783,97172,Salary,Dormant,2024-06-23,9952.9,0.0
102784,15920,Current,Active,2024-06-18,17461.16,0.0
102785,39570,Salary,Dormant,2024-02-01,91762.91,0.0
102786,41556,Current,Closed,2022-07-11,31299.54,0.0
102787,4669,Savings,Closed,2023-12-14,101305.73,0.0
102788,103513,Savings,Active,2024-09-05,18882.49,0.0
102789,60712,Salary,Active,2024-05-09,52191.02,0.0
102790,86311,Savings,Active,2025-02-10,112980.97,0.0
102791,85146,Savings,Active,2024-12-01,16363.03,0.0
102792,95177,Current,Dormant,2025-10-15,14000.53,0.0
102793,17316,Savings,Active,2022-06-26,12301.33,0.0
102794,54014,Savings,Active,2024-04-26,25901.68,0.0
102795,95088,Savings,Active,2023-03-16,54456.46,0.0
102796,101246,Savings,Active,2025-08-19,56737.76,0.0
102797,180,Salary,Active,2025-11-14,9164.45,0.0
102798,92470,Credit,Active,2026-01-30,42417.99,128355.39
102799,86115,Savings,Active,2022-04-06,50312.5,0.0
102800,99473,Current,Active,2026-03-03,72328.33,0.0
102801,82474,Salary,Active,2025-07-24,149193.56,0.0
102802,13797,Savings,Active,2023-07-27,17207.66,0.0
102803,58940,Current,Closed,2023-02-06,69969.96,0.0
102804,88157,Current,Active,2023-08-04,24464.08,0.0
102805,117943,Salary,Active,2022-08-29,269803.24,0.0
102806,98323,Current,Active,2024-03-23,25545.57,0.0
102807,39334,Salary,Dormant,2025-11-17,5388.74,0.0
102808,35894,Savings,Active,2023-08-24,25892.54,0.0
102809,85129,Savings,Active,2024-02-07,45051.3,0.0
102810,72237,Credit,Active,2023-01-24,147512.03,451416.09
102811,97880,Savings,Active,2025-01-03,10748.63,0.0
102812,66942,Credit,Active,2026-05-12,24183.78,305183.52
102813,91124,Savings,Active,2025-08-03,5465.83,0.0
102814,38604,Current,Dormant,2022-09-06,39068.84,0.0
102815,39925,Savings,Active,2023-02-16,17874.06,0.0
102816,58152,Current,Active,2025-04-18,106079.15,0.0
102817,28357,Savings,Active,2026-03-09,19099.6,0.0
102818,69728,Savings,Active,2022-08-23,3248.87,0.0
102819,42738,Savings,Active,2024-06-04,89128.12,0.0
102820,98392,Savings,Active,2024-12-01,209340.13,0.0
102821,56513,Savings,Active,2026-01-13,41669.32,0.0
102822,15945,Savings,Dormant,2026-03-19,198866.97,0.0
102823,1509,Salary,Active,2022-07-16,3005.53,0.0
102824,22891,Current,Active,2025-09-13,15528.71,0.0
102825,54150,Salary,Active,2023-08-23,1638.68,0.0
102826,102268,Credit,Active,2024-06-06,18853.37,484193.22
102827,54789,Salary,Active,2023-02-28,54560.81,0.0
102828,5264,Salary,Active,2025-11-21,37220.82,0.0
102829,49390,Current,Active,2026-06-20,102924.34,0.0
102830,100447,Credit,Active,2023-04-23,12060.63,130011.93
102831,25066,Savings,Dormant,2025-05-19,45149.74,0.0
102832,62495,Savings,Active,2025-11-09,6915.07,0.0
102833,115450,Savings,Active,2025-08-11,25461.84,0.0
102834,76639,Current,Closed,2025-12-18,4135.54,0.0
102835,78951,Savings,Active,2023-09-10,19046.33,0.0
102836,82351,Salary,Active,2024-08-19,243493.49,0.0
102837,5343,Current,Closed,2025-01-24,37151.54,0.0
102838,85429,Savings,Dormant,2025-03-22,5485.62,0.0
102839,105,Salary,Active,2025-12-24,4733.63,0.0
102840,100497,Salary,Active,2026-01-30,13286.78,0.0
102841,20961,Current,Active,2023-05-03,6694.46,0.0
102842,112816,Savings,Active,2023-09-08,130839.48,0.0
102843,3847,Credit,Active,2023-08-17,44057.2,222991.78
102844,65208,Current,Closed,2023-12-09,35369.99,0.0
102845,33207,Savings,Active,2023-05-29,38950.91,0.0
102846,100598,Salary,Closed,2024-03-19,9294.92,0.0
102847,10002,Savings,Dormant,2023-10-30,15363.44,0.0
102848,61753,Credit,Closed,2026-04-09,108788.29,115420.04
102849,81721,Current,Frozen,2025-11-15,16477.78,0.0
102850,30102,Salary,Active,2022-09-08,70932.5,0.0
102851,4286,Savings,Active,2024-04-04,139117.74,0.0
102852,16022,Current,Active,2022-10-06,36625.13,0.0
102853,27171,Savings,Closed,2024-06-01,14368.3,0.0
102854,62620,Current,Active,2023-09-11,10156.49,0.0
102855,13196,Savings,Active,2024-11-20,24859.87,0.0
102856,25873,Savings,Dormant,2025-04-23,39886.64,0.0
102857,30885,Credit,Active,2025-09-19,37477.85,30891.85
102858,47351,Savings,Active,2025-06-22,74159.02,0.0
102859,83740,Current,Dormant,2023-02-28,33426.95,0.0
102860,31236,Savings,Active,2025-12-17,13423.45,0.0
102861,47194,Salary,Dormant,2024-04-16,2993.07,0.0
102862,119077,Salary,Active,2023-08-02,13997.92,0.0
102863,96000,Savings,Active,2025-03-21,31182.56,0.0
102864,33210,Salary,Active,2025-07-31,45661.43,0.0
102865,19593,Savings,Active,2022-12-26,63032.64,0.0
102866,63543,Credit,Active,2023-11-30,11183.51,83750.05
102867,108440,Savings,Active,2023-03-06,23451.85,0.0
102868,45813,Current,Active,2026-10-03,4680.78,0.0
102869,119204,Savings,Active,2025-04-22,63887.73,0.0
102870,99074,Savings,Active,2025-06-08,6860.95,0.0
102871,34926,Savings,Active,2023-01-08,6135.77,0.0
102872,73214,Savings,Active,2025-06-24,149448.4,0.0
102873,71755,Salary,Closed,2023-07-30,7815.8,0.0
102874,103927,Savings,Active,2024-12-24,47224.33,0.0
102875,55283,Credit,Active,2023-10-10,93689.71,245156.86
102876,18281,Savings,Active,2023-07-22,7233.05,0.0
102877,13743,Credit,Active,2022-11-26,24662.95,372905.71
102878,58507,Savings,Active,2022-12-14,21418.77,0.0
102879,74058,Savings,Active,2023-10-30,35845.1,0.0
102880,77196,Salary,Active,2022-11-07,182668.1,0.0
102881,69673,Current,Active,2026-09-06,12525.17,0.0
102882,75544,Salary,Active,2026-11-11,80304.13,0.0
102883,85289,Savings,Active,2023-11-12,143030.32,0.0
102884,12558,Savings,Active,2026-10-07,13254.93,0.0
102885,20084,Current,Active,2022-09-26,27483.05,0.0
102886,26302,Current,Active,2024-10-09,6071.22,0.0
102887,13501,Current,Frozen,2026-01-07,7168.25,0.0
102888,48798,Savings,Active,2023-12-27,11845.99,0.0
102889,5751,Salary,Active,2022-11-20,22639.22,0.0
102890,41095,Savings,Active,2025-12-04,54232.68,0.0
102891,67950,Salary,Active,2025-05-07,52252.7,0.0
102892,48235,Current,Active,2025-09-29,30737.15,0.0
102893,65041,Salary,Active,2024-07-15,22491.0,0.0
102894,1533,Salary,Active,2022-12-26,5785.11,0.0
102895,40614,Savings,Active,2023-10-10,5457.09,0.0
102896,14523,Credit,Active,2024-02-27,7997.34,209250.89
102897,91322,Current,Active,2025-08-19,18447.19,0.0
102898,35215,Savings,Active,2024-10-10,52998.36,0.0
102899,51285,Salary,Active,2023-10-24,8686.09,0.0
102900,117638,Salary,Active,2023-10-21,18529.45,0.0
102901,97628,Savings,Active,2023-08-01,85262.45,0.0
102902,93810,Current,Active,2023-11-24,14983.39,0.0
102903,24489,Credit,Dormant,2025-01-26,201254.03,164550.69
102904,21778,Current,Active,2023-03-24,6294.45,0.0
102905,117285,Credit,Active,2026-01-31,8204.72,361272.08
102906,43865,Current,Active,2023-02-25,18052.38,0.0
102907,40545,Salary,Active,2025-06-06,10173.65,0.0
102908,61887,Savings,Active,2023-08-14,33715.46,0.0
102909,112980,Credit,Dormant,2024-01-13,51058.27,183125.72
102910,85754,Savings,Closed,2024-05-14,35286.02,0.0
102911,29974,Credit,Active,2024-07-02,146160.47,441874.4
102912,113626,Savings,Active,2024-07-27,51373.46,0.0
102913,111145,Savings,Active,2025-01-23,85963.33,0.0
102914,22708,Current,Active,2025-04-18,5614.8,0.0
102915,114699,Savings,Dormant,2024-05-15,8772.92,0.0
102916,43855,Savings,Active,2023-05-11,30282.28,0.0
102917,17224,Current,Closed,2023-01-20,83137.87,0.0
102918,29312,Salary,Active,2023-10-28,13928.17,0.0
102919,18613,Salary,Dormant,2025-01-23,40539.89,0.0
102920,41915,Current,Closed,2024-02-26,17879.2,0.0
102921,118373,Salary,Dormant,2025-06-25,60994.18,0.0
102922,34981,Savings,Active,2025-02-21,93485.02,0.0
102923,54173,Salary,Active,2024-08-03,19221.59,0.0
102924,84482,Salary,Active,2024-10-14,37724.42,0.0
102925,51966,Savings,Closed,2023-03-24,48098.98,0.0
102926,52260,Savings,Dormant,2023-01-31,62758.71,0.0
102927,56514,Current,Active,2022-08-25,6326.35,0.0
102928,66464,Current,Active,2024-11-19,22387.18,0.0
102929,50247,Savings,Active,2023-11-23,58549.33,0.0
102930,9310,Salary,Active,2025-03-22,124146.7,0.0
102931,101565,Current,Active,2022-02-20,150135.42,0.0
102932,15107,Credit,Active,2025-02-10,1554.86,87924.34
102933,107889,Savings,Active,2023-07-14,13330.75,0.0
102934,54963,Salary,Active,2025-09-08,43055.69,0.0
102935,3291,Credit,Active,2025-05-07,20368.39,365675.96
102936,14558,Credit,Active,2024-01-25,22706.61,100776.79
102937,27576,Savings,Active,2025-06-23,42102.35,0.0
102938,71429,Salary,Active,2023-12-31,18787.15,0.0
102939,99897,Savings,Active,2025-09-01,3222.39,0.0
102940,32646,Credit,Active,2025-11-14,27579.31,476517.58
102941,44104,Savings,Active,2022-10-22,46922.69,0.0
102942,49281,Credit,Active,2024-09-08,84033.08,49555.73
102943,82488,Savings,Active,2022-04-15,236986.75,0.0
102944,1062,Savings,Active,2023-03-01,20275.33,0.0
102945,65353,Salary,Active,2026-06-27,106815.47,0.0
102946,18758,Current,Active,2026-04-28,4294.34,0.0
102947,95019,Salary,Closed,2022-11-22,62993.31,0.0
102948,76781,Current,Active,2024-04-20,25900.9,0.0
102949,113495,Salary,Frozen,2024-03-22,12343.14,0.0
102950,16939,Current,Closed,2024-05-03,34221.22,0.0
102951,106346,Credit,Active,2026-02-22,179630.2,264537.61
102952,113683,Savings,Active,2024-08-19,55034.18,0.0
102953,39871,Credit,Active,2023-07-17,51386.53,246332.72
102954,33908,Current,Active,2023-12-21,12298.22,0.0
102955,36129,Savings,Active,2023-09-11,5502.29,0.0
102956,1189,Savings,Dormant,2023-06-27,2856.65,0.0
102957,52604,Savings,Dormant,2023-02-02,10268.33,0.0
102958,14474,Savings,Active,2024-09-27,20331.33,0.0
102959,46225,Savings,Active,2024-05-16,24488.43,0.0
102960,24861,Salary,Active,2024-06-07,53982.77,0.0
102961,79479,Salary,Active,2025-02-07,35714.83,0.0
102962,18562,Current,Active,2025-09-11,15913.22,0.0
102963,182,Current,Active,2024-01-20,149217.77,0.0
102964,101456,Current,Active,2024-09-16,24469.41,0.0
102965,119786,Savings,Active,2023-05-10,95438.54,0.0
102966,71270,Current,Active,2023-11-29,16037.05,0.0
102967,94726,Savings,Active,2025-04-08,15523.15,0.0
102968,45664,Savings,Active,2022-07-28,31723.96,0.0
102969,35904,Savings,Active,2024-10-07,11673.97,0.0
102970,97918,Current,Active,2026-07-05,18758.99,0.0
102971,85229,Salary,Active,2023-05-05,44487.97,0.0
102972,109029,Current,Active,2024-04-19,103743.02,0.0
102973,75069,Savings,Active,2024-09-15,105505.33,0.0
102974,23963,Salary,Active,2024-01-04,95999.91,0.0
102975,98111,Savings,Active,2025-02-18,7470.09,0.0
102976,66652,Current,Active,2026-01-12,94652.22,0.0
102977,28715,Savings,Active,2023-08-02,70894.98,0.0
102978,3847,Savings,Active,2023-06-15,10478.6,0.0
102979,93724,Salary,Active,2024-07-10,10419.97,0.0
102980,74125,Salary,Dormant,2025-04-06,8693.75,0.0
102981,112400,Current,Closed,2023-11-05,14822.77,0.0
102982,1011,Savings,Dormant,2022-09-11,54759.63,0.0
102983,109409,Salary,Active,2022-05-26,48302.45,0.0
102984,110233,Salary,Active,2024-10-27,8374.01,0.0
102985,48279,Savings,Active,2026-09-04,57205.82,0.0
102986,17254,Savings,Active,2024-04-15,17045.8,0.0
102987,14271,Current,Active,2023-09-05,96055.31,0.0
102988,43416,Savings,Dormant,2025-11-16,34742.33,0.0
102989,95525,Current,Active,2025-02-18,20185.35,0.0
102990,105563,Credit,Active,2022-06-09,30571.2,466135.45
102991,49432,Salary,Active,2026-06-27,83111.18,0.0
102992,32870,Savings,Active,2025-03-28,39658.28,0.0
102993,75177,Savings,Active,2025-07-14,23233.75,0.0
102994,36642,Current,Dormant,2025-05-18,9333.51,0.0
102995,6102,Salary,Active,2023-02-02,144922.3,0.0
102996,56966,Credit,Active,2023-09-21,16535.53,38660.84
102997,1690,Savings,Active,2022-04-07,156852.22,0.0
102998,87450,Current,Active,2025-12-18,34499.19,0.0
102999,21892,Current,Active,2025-07-11,113879.67,0.0
103000,51383,Salary,Active,2026-05-20,87081.56,0.0
103001,95725,Current,Active,2022-10-25,108976.22,0.0
103002,68527,Credit,Dormant,2025-10-26,39964.92,168946.77
103003,100915,Current,Active,2025-05-02,104493.08,0.0
103004,104197,Savings,Active,2023-12-26,4813.93,0.0
103005,91576,Salary,Active,2026-01-29,105686.04,0.0
103006,95722,Current,Active,2026-03-03,19131.27,0.0
103007,51373,Current,Active,2025-09-21,11048.98,0.0
103008,76044,Savings,Active,2026-02-10,64529.73,0.0
103009,26954,Credit,Active,2024-03-04,74284.7,253383.21
103010,39896,Current,Closed,2024-11-07,27545.16,0.0
103011,90674,Current,Frozen,2022-07-24,5623.41,0.0
103012,3576,Salary,Active,2022-06-02,23222.79,0.0
103013,82642,Current,Active,2023-07-06,169909.17,0.0
103014,64103,Savings,Active,2023-08-22,6593.25,0.0
103015,37905,Salary,Active,2023-03-23,50675.82,0.0
103016,87089,Current,Active,2026-09-02,21713.62,0.0
103017,14504,Current,Active,2022-06-03,44644.59,0.0
103018,18778,Savings,Active,2024-05-01,11694.24,0.0
103019,6790,Savings,Active,2025-05-22,304456.67,0.0
103020,66562,Salary,Active,2024-12-25,13997.8,0.0
