ticket_id,customer_id,created_at,issue_category,priority,channel,ticket_status,resolution_hours,customer_satisfaction,agent_team
42164,100405,2025-04-20 19:48:26,KYC,Low,Mobile App,Closed,4.08,5.0,Disputes
42165,72889,2025-02-17 19:44:35,KYC,High,Mobile App,Closed,12.06,4.0,Payments
42166,63906,2025-04-10 09:05:54,Payment Failure,High,Email,Resolved,23.23,3.0,Fraud & Risk
42167,91455,2025-11-13 06:01:32,Payment Failure,Medium,Web,In Progress,1.42,,Disputes
42168,62680,2025-07-02 21:44:36,Payment Failure,Medium,Phone,In Progress,4.39,,Payments
42169,14706,2025-07-14 19:36:09,Account Access,Critical,Web,In Progress,10.96,,Payments
42170,46421,2025-06-14 07:16:24,General Inquiry,High,Email,Resolved,13.71,3.0,Fraud & Risk
42171,17746,2025-12-13 12:27:58,Payment Failure,Low,Phone,Resolved,28.63,5.0,KYC
42172,93434,2024-08-01 03:22:56,Payment Failure,Medium,Phone,Closed,6.17,4.0,Account Services
42173,84235,2025-07-23 14:35:09,KYC,Low,Email,Resolved,22.74,3.0,Disputes
42174,55219,2024-08-29 22:04:10,General Inquiry,Medium,Web,Open,0.0,,Fraud & Risk
42175,88606,2025-10-25 21:08:41,Chargeback,Medium,Email,Closed,9.14,4.0,Payments
42176,76603,2025-12-28 01:12:01,Payment Failure,Medium,Phone,Resolved,3.82,3.0,Payments
42177,74004,2025-11-29 11:39:25,Payment Failure,Medium,Phone,Closed,11.95,4.0,Account Services
42178,26353,2023-04-29 09:00:13,Payment Failure,High,Mobile App,In Progress,3.27,,KYC
42179,82539,2025-05-05 05:52:08,Account Access,Critical,Branch,Closed,131.38,4.0,Payments
42180,18555,2024-10-09 00:35:01,Payment Failure,Medium,Mobile App,Resolved,33.47,3.0,Disputes
42181,30654,2024-03-21 16:46:05,Fraud Alert,High,Mobile App,In Progress,1.94,,Disputes
42182,36825,2024-11-13 21:36:47,Refund,Medium,Branch,Open,0.0,,Payments
42183,117044,2023-05-29 20:32:42,Refund,Low,Mobile App,Resolved,4.86,4.0,KYC
42184,3831,2025-12-10 07:55:52,Chargeback,Medium,Branch,Resolved,4.42,5.0,KYC
42185,58743,2025-05-30 01:06:22,Fraud Alert,Medium,Phone,Closed,10.81,3.0,Payments
42186,705,2023-02-14 04:58:57,Merchant Dispute,High,Phone,In Progress,5.6,,Disputes
42187,116247,2024-05-30 10:35:24,Fraud Alert,Medium,Email,Closed,7.17,3.0,Account Services
42188,79955,2025-02-09 01:03:33,Payment Failure,Medium,Email,Closed,3.9,3.0,Fraud & Risk
42189,95855,2025-12-27 06:49:59,Chargeback,Medium,Web,Closed,4.38,4.0,KYC
42190,67093,2023-04-26 11:29:06,Payment Failure,Low,Phone,Resolved,2.14,3.0,KYC
42191,43335,2025-03-17 06:57:41,General Inquiry,Low,Email,Closed,3.27,5.0,KYC
42192,98821,2025-06-15 08:07:15,Fraud Alert,Low,Branch,Resolved,1.66,5.0,Account Services
42193,30518,2025-12-21 19:26:46,Fraud Alert,Medium,Branch,Resolved,9.15,4.0,Account Services
42194,23550,2023-06-12 10:00:30,Payment Failure,Medium,Mobile App,Resolved,14.41,3.0,Fraud & Risk
42195,61363,2024-09-08 16:52:48,Payment Failure,Low,Email,In Progress,0.91,,Payments
42196,95069,2025-07-30 14:02:44,KYC,Medium,Mobile App,Closed,2.6,4.0,KYC
42197,40794,2023-12-14 09:43:43,Account Access,Medium,Web,Resolved,3.26,4.0,KYC
42198,8193,2024-03-09 07:06:25,General Inquiry,Medium,Web,Resolved,4.09,5.0,Payments
42199,60478,2025-11-10 23:33:33,Account Access,High,Mobile App,Closed,3.07,5.0,Payments
42200,58851,2023-10-10 06:48:26,Account Access,Low,Web,Resolved,10.38,4.0,Account Services
42201,87615,2025-08-07 22:01:53,KYC,Medium,Email,Resolved,1.73,4.0,Disputes
42202,90018,2025-11-24 13:38:55,Chargeback,Medium,Mobile App,Closed,3.04,5.0,Disputes
42203,73174,2025-10-21 18:31:28,Fraud Alert,Medium,Mobile App,Closed,17.78,3.0,Disputes
42204,40328,2024-10-25 04:48:10,Account Access,High,Mobile App,Closed,9.87,2.0,KYC
42205,82306,2025-08-29 08:10:45,Account Access,High,Phone,Resolved,19.85,5.0,Account Services
42206,84217,2025-02-19 08:16:32,Payment Failure,Low,Phone,Resolved,2.3,5.0,KYC
42207,117837,2023-06-28 18:26:45,Fraud Alert,Low,Web,Resolved,9.99,4.0,Account Services
42208,59426,2025-03-17 08:21:33,Merchant Dispute,Low,Web,In Progress,2.34,,Fraud & Risk
42209,45607,2022-07-06 09:06:26,Payment Failure,High,Mobile App,Closed,1.67,5.0,Account Services
42210,68664,2025-06-10 21:18:20,Payment Failure,High,Web,Resolved,4.03,2.0,Disputes
42211,81427,2025-08-30 16:01:10,General Inquiry,Low,Mobile App,Resolved,15.07,3.0,Account Services
42212,111730,2025-12-30 07:07:14,Refund,Medium,Email,In Progress,4.93,,KYC
42213,29830,2025-06-09 03:25:36,Payment Failure,Medium,Phone,Closed,15.79,4.0,Account Services
42214,54189,2025-12-28 15:27:26,KYC,Critical,Mobile App,Resolved,3.08,5.0,Account Services
42215,32585,2024-12-31 07:57:27,Merchant Dispute,Medium,Web,Open,0.0,,Account Services
42216,107471,2025-07-12 06:23:15,Account Access,Low,Web,Resolved,7.99,3.0,Account Services
42217,22587,2024-04-07 18:29:18,Merchant Dispute,Low,Phone,Resolved,13.5,2.0,Disputes
42218,85357,2024-07-19 17:34:42,General Inquiry,Low,Branch,Resolved,4.78,5.0,Fraud & Risk
42219,71988,2025-02-04 10:07:20,Account Access,High,Web,Closed,10.99,4.0,Account Services
42220,20101,2025-11-20 05:20:55,Payment Failure,Medium,Mobile App,In Progress,2.69,,Account Services
42221,59228,2025-10-09 18:38:18,Merchant Dispute,High,Email,Closed,52.58,4.0,KYC
42222,95492,2025-07-05 07:29:44,General Inquiry,Low,Mobile App,In Progress,12.1,,KYC
42223,77205,2024-09-15 16:42:26,Refund,Medium,Email,In Progress,8.87,,KYC
42224,22211,2024-07-27 22:33:20,Refund,Low,Branch,Closed,6.26,5.0,Account Services
42225,87875,2025-12-26 21:23:46,Account Access,Medium,Mobile App,Resolved,4.57,2.0,Payments
42226,82384,2025-11-09 23:43:17,Payment Failure,Medium,Mobile App,Open,0.0,,Disputes
42227,79606,2022-11-09 19:47:30,KYC,High,Web,Resolved,5.34,5.0,KYC
42228,37283,2025-02-28 16:59:43,Refund,Medium,Mobile App,Closed,8.41,5.0,Disputes
42229,89670,2025-06-25 04:51:26,Fraud Alert,High,Branch,In Progress,13.96,,Account Services
42230,95718,2025-05-31 18:01:42,General Inquiry,Low,Email,Open,0.0,,Disputes
42231,30741,2025-12-31 19:21:57,Payment Failure,Low,Phone,Closed,4.78,4.0,Payments
42232,6768,2024-10-08 10:27:38,Merchant Dispute,High,Web,In Progress,4.46,,Disputes
42233,46851,2025-08-03 18:18:53,Payment Failure,Medium,Email,Resolved,4.34,4.0,Fraud & Risk
42234,1987,2022-03-27 23:51:15,Fraud Alert,Low,Web,Resolved,2.49,5.0,Account Services
42235,19951,2024-08-15 08:10:56,Account Access,High,Mobile App,Resolved,14.95,4.0,Disputes
42236,78434,2025-07-04 15:17:13,Refund,High,Mobile App,Closed,5.69,5.0,Disputes
42237,31063,2025-04-09 03:22:17,Merchant Dispute,Low,Web,Closed,6.42,4.0,Fraud & Risk
42238,67336,2023-01-28 21:25:54,Merchant Dispute,Medium,Web,Resolved,6.94,4.0,KYC
42239,8993,2025-12-31 07:42:20,Account Access,Low,Phone,Resolved,3.32,5.0,Fraud & Risk
42240,46060,2025-06-16 13:40:30,General Inquiry,Low,Phone,Resolved,13.09,3.0,Fraud & Risk
42241,62344,2023-06-03 10:36:43,Payment Failure,High,Mobile App,Resolved,13.92,2.0,KYC
42242,52347,2025-12-30 13:55:37,Payment Failure,Medium,Mobile App,Resolved,4.5,5.0,Fraud & Risk
42243,58186,2025-12-19 16:56:40,Payment Failure,Low,Email,Resolved,14.15,5.0,KYC
42244,50674,2025-04-14 03:35:18,Chargeback,High,Phone,Resolved,5.51,5.0,Account Services
42245,16639,2025-08-08 17:43:33,Payment Failure,Critical,Email,Resolved,11.37,1.0,KYC
42246,72978,2025-11-01 21:42:04,General Inquiry,High,Mobile App,Resolved,2.68,3.0,Account Services
42247,77130,2025-04-15 15:20:03,KYC,Medium,Branch,Resolved,28.08,4.0,Fraud & Risk
42248,119459,2025-01-07 00:17:37,Chargeback,Medium,Mobile App,Closed,2.3,5.0,KYC
42249,12864,2025-10-14 13:23:59,Merchant Dispute,Low,Web,Resolved,6.83,4.0,KYC
42250,19858,2025-06-27 19:23:06,Payment Failure,Medium,Mobile App,Resolved,2.53,3.0,Payments
42251,107927,2024-10-28 23:53:09,Payment Failure,High,Mobile App,Resolved,2.42,3.0,Payments
42252,27846,2023-11-28 04:17:00,KYC,Medium,Phone,Resolved,16.21,4.0,Payments
42253,7948,2025-04-26 05:35:57,KYC,Critical,Web,Closed,4.93,5.0,Payments
42254,31766,2025-07-20 05:55:22,Refund,High,Mobile App,Resolved,12.44,5.0,KYC
42255,6534,2023-11-11 13:09:12,KYC,Low,Mobile App,Closed,4.01,3.0,Disputes
42256,115125,2025-09-04 06:20:24,Payment Failure,High,Web,Open,0.0,,Fraud & Risk
42257,3636,2025-11-15 11:08:56,Account Access,Medium,Web,Closed,5.01,5.0,Disputes
42258,119449,2025-12-30 07:31:18,KYC,High,Phone,In Progress,3.14,,Fraud & Risk
42259,102649,2025-07-01 18:00:35,Merchant Dispute,Medium,Email,Closed,11.33,3.0,KYC
42260,112386,2025-12-31 09:41:55,General Inquiry,Medium,Mobile App,In Progress,12.61,,Payments
42261,72132,2025-07-29 04:43:49,General Inquiry,Low,Web,Resolved,6.28,4.0,Fraud & Risk
42262,87194,2024-07-22 04:19:18,Refund,Medium,Mobile App,In Progress,9.61,,Account Services
42263,52184,2025-11-28 04:26:05,Refund,Low,Email,Resolved,4.87,3.0,KYC
42264,109201,2025-11-13 19:58:03,Refund,Low,Phone,Closed,5.94,5.0,Payments
42265,85072,2025-05-25 12:08:25,Chargeback,Medium,Web,Resolved,4.32,5.0,Disputes
42266,39656,2025-06-16 19:41:56,Payment Failure,High,Mobile App,Closed,28.56,4.0,Account Services
42267,57372,2024-11-21 09:25:42,General Inquiry,Low,Web,Closed,5.24,4.0,Disputes
42268,505,2024-03-20 15:49:23,Fraud Alert,Low,Web,Open,0.0,,Disputes
42269,63514,2024-08-21 02:24:37,Refund,Medium,Web,Resolved,3.42,4.0,Account Services
42270,17209,2023-12-17 21:00:41,Chargeback,Low,Web,Closed,12.7,5.0,Account Services
42271,86989,2025-06-11 09:47:44,Payment Failure,Low,Mobile App,Resolved,43.39,3.0,Account Services
42272,73562,2025-10-30 13:53:29,Payment Failure,Low,Email,In Progress,18.01,,Account Services
42273,94290,2025-12-22 22:41:33,Payment Failure,Medium,Email,Open,0.0,,Payments
42274,25062,2025-08-06 04:38:50,Payment Failure,High,Email,Closed,10.22,4.0,Payments
42275,87955,2025-10-04 04:13:58,General Inquiry,High,Mobile App,Closed,16.24,3.0,Fraud & Risk
42276,2772,2022-03-03 06:09:09,Payment Failure,Low,Phone,Resolved,2.72,2.0,KYC
42277,109777,2025-02-01 06:02:34,KYC,Medium,Email,Closed,16.35,4.0,Account Services
42278,73460,2025-12-05 16:54:17,Refund,High,Phone,Closed,12.55,4.0,Fraud & Risk
42279,97521,2025-11-25 09:34:04,Account Access,Low,Web,Closed,14.49,5.0,KYC
42280,95545,2024-11-12 19:49:34,Refund,Medium,Mobile App,In Progress,1.49,,Disputes
42281,64496,2025-08-16 14:42:43,Payment Failure,Low,Email,Resolved,5.48,2.0,Account Services
42282,39891,2025-05-09 21:45:46,Payment Failure,High,Web,Resolved,1.24,4.0,Disputes
42283,37678,2025-11-26 12:38:54,Payment Failure,Medium,Email,Resolved,6.86,5.0,Disputes
42284,39080,2024-11-03 01:48:10,General Inquiry,Medium,Email,Closed,15.14,2.0,KYC
42285,99898,2024-03-27 17:57:17,Refund,Low,Email,Open,0.0,,Fraud & Risk
42286,83511,2024-05-24 10:02:46,Payment Failure,Low,Email,Resolved,1.75,4.0,Fraud & Risk
42287,68349,2025-08-16 06:31:13,Account Access,Medium,Phone,Resolved,7.96,5.0,KYC
42288,21944,2023-01-23 00:52:45,Account Access,Medium,Mobile App,Closed,100.51,4.0,Account Services
42289,53451,2025-01-24 10:43:42,KYC,Medium,Mobile App,Open,0.0,,Disputes
42290,7870,2025-10-09 14:24:44,Refund,Low,Phone,Closed,86.89,5.0,Disputes
42291,108558,2025-12-11 12:42:45,Refund,Medium,Mobile App,Closed,23.44,5.0,Account Services
42292,116604,2025-12-19 14:32:32,Fraud Alert,Medium,Phone,Resolved,2.93,4.0,Disputes
42293,40624,2025-06-23 13:37:50,Refund,Medium,Phone,Closed,10.05,5.0,Fraud & Risk
42294,117230,2022-11-12 12:39:00,Fraud Alert,Low,Web,Closed,8.03,4.0,Disputes
42295,5441,2025-06-26 05:34:46,Payment Failure,Medium,Phone,Closed,15.04,4.0,Disputes
42296,69704,2025-10-19 03:14:07,Account Access,Medium,Mobile App,Closed,9.66,4.0,Account Services
42297,35351,2025-10-25 12:31:51,Merchant Dispute,Low,Web,Resolved,14.62,4.0,Fraud & Risk
42298,7170,2025-02-17 14:38:59,Payment Failure,Medium,Web,Closed,4.38,5.0,Disputes
42299,82889,2023-08-26 11:20:25,Payment Failure,Medium,Web,Closed,12.41,4.0,KYC
42300,48853,2025-09-20 10:48:12,Chargeback,Low,Email,In Progress,11.59,,Payments
42301,113463,2025-01-22 04:02:43,KYC,High,Email,Resolved,3.45,3.0,Account Services
42302,82273,2025-01-04 23:58:04,Refund,Medium,Phone,Resolved,6.58,4.0,KYC
42303,67652,2024-02-05 17:51:27,Merchant Dispute,Medium,Mobile App,Closed,13.6,3.0,KYC
42304,53308,2024-07-25 00:02:48,Account Access,Medium,Branch,Closed,1.57,4.0,Account Services
42305,14646,2025-12-23 13:19:23,Payment Failure,Medium,Mobile App,Open,0.0,,Account Services
42306,18735,2025-07-01 20:23:34,Account Access,High,Web,Closed,1.52,4.0,Disputes
42307,110218,2025-04-18 15:49:08,Payment Failure,Low,Branch,Closed,26.41,5.0,Payments
42308,103815,2023-03-24 11:01:17,Payment Failure,Medium,Mobile App,Resolved,11.16,5.0,KYC
42309,73840,2022-10-25 02:58:10,Payment Failure,Medium,Web,Resolved,59.66,5.0,Payments
42310,116351,2025-09-28 15:25:36,KYC,High,Web,Resolved,6.51,4.0,KYC
42311,62680,2025-01-23 16:20:18,Merchant Dispute,Low,Phone,Resolved,1.75,5.0,Disputes
42312,102779,2025-11-28 19:42:12,Refund,Low,Web,Resolved,6.14,4.0,Account Services
42313,22780,2025-07-18 11:17:28,Chargeback,High,Branch,Resolved,23.39,3.0,Fraud & Risk
42314,42061,2024-05-02 05:37:04,General Inquiry,Low,Email,In Progress,1.29,,Payments
42315,55089,2025-12-03 19:49:34,Refund,Low,Phone,Closed,2.55,5.0,KYC
42316,111950,2024-12-25 15:25:23,Fraud Alert,Low,Web,Resolved,22.75,3.0,Account Services
42317,62847,2025-10-30 12:42:45,General Inquiry,Medium,Web,Resolved,1.26,3.0,Account Services
42318,1346,2025-11-15 03:32:17,Refund,Low,Email,Resolved,3.78,4.0,KYC
42319,67766,2025-12-12 17:44:56,Payment Failure,Low,Phone,Closed,9.72,5.0,Fraud & Risk
42320,103429,2025-11-05 19:11:08,KYC,High,Mobile App,Closed,13.74,5.0,Fraud & Risk
42321,73225,2023-01-25 02:01:05,KYC,Medium,Mobile App,Closed,1.38,4.0,Payments
42322,60296,2025-04-12 20:43:39,Account Access,Medium,Email,Resolved,2.05,4.0,Disputes
42323,69488,2023-06-16 13:38:31,Refund,Medium,Phone,Closed,5.68,1.0,Fraud & Risk
42324,68236,2025-04-15 21:30:38,Payment Failure,Medium,Phone,Resolved,9.35,4.0,KYC
42325,113286,2024-12-29 04:35:38,Chargeback,Low,Phone,Resolved,10.1,4.0,Payments
42326,7070,2022-07-20 20:45:03,Fraud Alert,Medium,Phone,Closed,4.44,4.0,Payments
42327,100883,2025-05-25 04:01:41,Fraud Alert,Medium,Mobile App,Resolved,13.98,4.0,Payments
42328,3025,2025-10-22 17:28:11,Merchant Dispute,Medium,Mobile App,Open,0.0,,Fraud & Risk
42329,57943,2024-06-03 18:48:24,Account Access,Critical,Phone,Closed,14.53,4.0,Fraud & Risk
42330,79152,2025-12-03 23:16:24,General Inquiry,Medium,Phone,Closed,9.25,3.0,Fraud & Risk
42331,45161,2025-02-07 12:39:12,Payment Failure,Medium,Phone,Open,0.0,,Fraud & Risk
42332,77991,2025-12-15 02:37:47,Chargeback,Medium,Web,Closed,6.9,3.0,KYC
42333,100775,2025-10-28 16:50:51,Merchant Dispute,Low,Web,In Progress,11.21,,Payments
42334,18669,2025-08-26 02:48:18,Payment Failure,High,Web,Closed,13.13,4.0,Payments
42335,67462,2025-10-08 06:00:24,Refund,Critical,Email,In Progress,8.25,,Fraud & Risk
42336,64427,2025-03-27 02:31:14,Fraud Alert,Medium,Phone,Closed,10.11,5.0,Disputes
42337,95204,2024-12-23 13:18:32,KYC,Low,Mobile App,Resolved,12.97,2.0,Fraud & Risk
42338,69133,2024-10-02 04:01:15,Refund,High,Mobile App,Closed,2.73,5.0,Disputes
42339,20664,2025-08-16 04:02:13,Payment Failure,Medium,Mobile App,Closed,2.02,3.0,Disputes
42340,88034,2025-07-15 17:31:55,KYC,Low,Web,Closed,5.84,4.0,Disputes
42341,91431,2025-05-19 07:00:43,General Inquiry,Low,Branch,Open,0.0,,Account Services
42342,26823,2025-04-10 05:43:46,Merchant Dispute,High,Branch,Resolved,26.06,4.0,Payments
42343,17904,2025-10-10 21:07:48,Payment Failure,High,Web,Closed,13.54,4.0,Disputes
42344,96767,2025-07-17 18:39:45,General Inquiry,Low,Branch,Resolved,4.23,4.0,Payments
42345,19352,2025-06-18 20:26:25,Payment Failure,Medium,Email,Closed,6.94,4.0,KYC
42346,24419,2025-01-30 00:10:48,Payment Failure,Low,Mobile App,Resolved,15.73,5.0,KYC
42347,4610,2024-10-07 11:12:18,Chargeback,Medium,Mobile App,Closed,3.98,5.0,Fraud & Risk
42348,96056,2023-06-20 07:03:00,Payment Failure,High,Phone,Resolved,8.42,4.0,Account Services
42349,66228,2023-08-23 14:20:08,Refund,Low,Mobile App,Resolved,18.33,4.0,Account Services
42350,117882,2023-06-19 15:41:51,Payment Failure,Medium,Mobile App,Closed,7.66,3.0,Disputes
42351,40510,2024-10-17 21:26:13,General Inquiry,Medium,Mobile App,Closed,32.12,5.0,Payments
42352,34597,2025-12-24 05:27:41,Fraud Alert,Low,Email,Resolved,3.6,4.0,Account Services
42353,71398,2025-03-22 00:54:17,Payment Failure,Low,Mobile App,Resolved,3.28,4.0,Fraud & Risk
42354,28883,2024-01-04 06:34:02,Account Access,High,Mobile App,Resolved,2.13,3.0,Account Services
42355,85643,2025-05-24 08:50:05,Fraud Alert,Low,Phone,Resolved,5.18,4.0,Account Services
42356,108723,2025-03-30 14:04:46,Payment Failure,High,Mobile App,Resolved,3.53,5.0,KYC
42357,16140,2025-11-19 10:38:37,Refund,Medium,Web,Closed,24.51,3.0,KYC
42358,298,2025-04-14 01:51:09,Refund,Medium,Mobile App,Resolved,9.82,4.0,KYC
42359,111327,2024-01-11 14:04:02,Refund,Low,Web,Closed,2.98,5.0,Fraud & Risk
42360,81869,2025-10-07 14:42:55,Account Access,Low,Mobile App,Resolved,17.64,4.0,Payments
42361,107498,2025-02-20 14:44:49,Payment Failure,Low,Web,Closed,6.78,3.0,Disputes
42362,100252,2025-09-01 11:36:39,KYC,High,Phone,Closed,6.12,4.0,Payments
42363,16997,2025-08-20 23:00:20,Refund,Low,Web,Closed,27.32,5.0,Payments
42364,25526,2025-12-15 09:39:08,Payment Failure,Medium,Phone,Resolved,4.2,4.0,KYC
42365,17657,2025-12-01 08:41:16,Merchant Dispute,High,Email,Resolved,21.51,4.0,Payments
42366,56278,2025-12-30 18:13:19,General Inquiry,Medium,Phone,Closed,10.07,5.0,Account Services
42367,2150,2024-10-27 09:43:12,Fraud Alert,Medium,Web,Resolved,28.1,3.0,KYC
42368,111657,2024-08-12 08:07:10,Merchant Dispute,Medium,Mobile App,Closed,3.7,4.0,Disputes
42369,60812,2022-08-29 04:48:58,Fraud Alert,Medium,Phone,Resolved,3.75,3.0,Disputes
42370,46536,2025-06-01 14:22:38,Chargeback,Medium,Mobile App,Resolved,4.15,3.0,Account Services
42371,59420,2025-07-13 15:41:31,Chargeback,Low,Web,Closed,7.5,5.0,KYC
42372,47552,2025-06-01 18:27:54,Payment Failure,Low,Web,Resolved,3.37,3.0,Disputes
42373,8528,2025-03-08 17:40:00,Fraud Alert,Low,Email,Closed,5.73,3.0,KYC
42374,14615,2025-11-07 22:47:59,Payment Failure,Low,Email,Closed,9.98,4.0,Fraud & Risk
42375,61091,2025-04-21 13:31:40,Payment Failure,Medium,Mobile App,Closed,5.91,5.0,KYC
42376,36743,2025-03-06 13:24:26,Merchant Dispute,Low,Phone,Resolved,6.29,4.0,Payments
42377,67874,2025-05-18 00:29:18,General Inquiry,Low,Web,Closed,5.3,3.0,Disputes
42378,45689,2025-09-26 18:33:15,Payment Failure,Medium,Branch,In Progress,10.9,,KYC
42379,23326,2025-10-19 19:35:02,Refund,Critical,Email,Resolved,12.84,3.0,Account Services
42380,94183,2022-10-19 15:59:15,Fraud Alert,Medium,Email,In Progress,0.91,,KYC
42381,28759,2025-08-06 15:45:09,Fraud Alert,Low,Email,Open,0.0,,Payments
42382,102425,2023-04-28 23:55:38,Payment Failure,Low,Email,Closed,14.41,5.0,KYC
42383,75738,2024-09-14 15:04:42,Payment Failure,Medium,Web,Closed,9.61,4.0,KYC
42384,38662,2024-10-06 19:44:24,Account Access,Low,Email,Open,0.0,,Fraud & Risk
42385,107523,2025-07-03 07:21:07,General Inquiry,High,Email,Resolved,11.32,5.0,KYC
42386,79838,2025-08-14 23:04:48,Merchant Dispute,Low,Phone,Resolved,12.26,2.0,KYC
42387,101160,2025-07-03 11:57:26,Account Access,Low,Mobile App,Open,0.0,,KYC
42388,14986,2025-12-26 17:36:22,Payment Failure,Low,Phone,Resolved,6.57,4.0,Disputes
42389,2914,2024-07-16 01:12:07,Payment Failure,High,Email,Closed,3.74,3.0,Disputes
42390,114433,2025-04-27 12:02:44,Payment Failure,Low,Email,Resolved,13.49,3.0,Payments
42391,76807,2025-07-06 22:13:48,KYC,Medium,Web,Resolved,4.44,4.0,Account Services
42392,68226,2025-10-05 12:51:54,Payment Failure,Low,Mobile App,Closed,43.73,3.0,Account Services
42393,12753,2024-07-03 03:16:23,Account Access,Medium,Mobile App,Closed,9.68,4.0,Fraud & Risk
42394,87325,2025-01-09 13:38:56,Payment Failure,Medium,Branch,Open,0.0,,Fraud & Risk
42395,90353,2025-10-03 05:22:59,Payment Failure,Medium,Email,In Progress,10.33,,Account Services
42396,17727,2023-02-17 18:29:26,KYC,Medium,Web,Resolved,11.89,4.0,Disputes
42397,90609,2025-12-18 21:04:31,General Inquiry,Medium,Phone,Closed,11.65,5.0,Account Services
42398,118361,2024-02-18 23:45:33,KYC,Medium,Web,Resolved,10.43,5.0,Account Services
42399,49372,2025-06-19 12:09:24,Merchant Dispute,Medium,Web,Resolved,1.69,5.0,Account Services
42400,40600,2025-06-25 14:03:59,Payment Failure,Low,Web,Resolved,12.94,5.0,Account Services
42401,110122,2023-11-26 02:16:41,Chargeback,High,Mobile App,Resolved,5.29,2.0,Payments
42402,101951,2025-01-07 13:50:16,General Inquiry,Medium,Phone,Closed,4.92,4.0,Payments
42403,13761,2025-09-22 11:26:17,Payment Failure,Low,Email,Resolved,6.91,3.0,Payments
42404,77152,2025-08-11 11:11:28,Account Access,Low,Email,In Progress,9.32,,Account Services
42405,20578,2025-04-24 00:19:52,Account Access,Medium,Mobile App,Closed,13.16,5.0,KYC
42406,107718,2024-10-01 04:29:04,Payment Failure,Low,Email,Closed,28.22,3.0,KYC
42407,45574,2025-01-05 13:36:56,Chargeback,Low,Email,Resolved,16.81,5.0,Disputes
42408,114849,2025-02-16 02:18:00,General Inquiry,Medium,Web,In Progress,7.17,,KYC
42409,113859,2025-12-13 09:33:36,General Inquiry,Medium,Web,In Progress,34.27,,Disputes
42410,44490,2025-07-23 20:35:55,Fraud Alert,Medium,Web,Resolved,14.29,5.0,KYC
42411,97721,2025-06-10 20:03:48,Chargeback,Medium,Email,Closed,12.79,3.0,Disputes
42412,116746,2025-11-16 00:04:59,General Inquiry,Medium,Email,Closed,3.4,4.0,Payments
42413,10795,2025-06-22 05:23:39,General Inquiry,High,Web,Closed,4.01,5.0,Account Services
42414,23358,2025-09-30 01:20:13,Merchant Dispute,Medium,Phone,Closed,28.95,3.0,Fraud & Risk
42415,13932,2025-10-06 09:03:25,Refund,Low,Phone,In Progress,7.38,,Payments
42416,47255,2024-11-25 04:19:34,Chargeback,High,Web,In Progress,10.93,,Payments
42417,23120,2025-09-15 15:15:27,Payment Failure,Low,Phone,Closed,2.24,4.0,Disputes
42418,9676,2025-12-27 07:44:10,Refund,Medium,Phone,Closed,16.27,4.0,Disputes
42419,59384,2025-01-23 09:15:30,General Inquiry,Low,Web,Closed,11.03,4.0,Account Services
42420,97275,2025-10-09 12:55:52,Account Access,Medium,Mobile App,Closed,10.0,2.0,Disputes
42421,67799,2025-10-27 20:36:09,Account Access,Medium,Mobile App,Closed,3.68,3.0,KYC
42422,33374,2025-12-29 06:28:41,KYC,High,Mobile App,Closed,4.47,5.0,Payments
42423,109450,2024-10-21 04:36:29,Account Access,Medium,Mobile App,Closed,3.97,4.0,Payments
42424,109579,2025-09-21 00:11:45,Refund,Medium,Mobile App,Resolved,10.95,5.0,Disputes
42425,24636,2025-09-28 16:45:00,General Inquiry,Low,Phone,Closed,19.33,3.0,Account Services
42426,101144,2024-09-08 05:13:50,Merchant Dispute,Medium,Email,Closed,2.27,5.0,Account Services
42427,64669,2024-01-23 07:58:02,Account Access,Medium,Phone,In Progress,29.73,,Disputes
42428,18390,2025-09-16 19:00:16,Account Access,Medium,Phone,Resolved,4.43,3.0,KYC
42429,27620,2025-02-06 02:14:46,KYC,Low,Mobile App,In Progress,5.94,,Account Services
42430,36234,2024-07-19 02:51:36,Fraud Alert,High,Phone,Closed,5.28,3.0,Account Services
42431,83560,2025-09-22 13:30:40,Refund,Medium,Mobile App,Resolved,39.1,4.0,Payments
42432,86087,2025-03-15 13:40:03,Account Access,High,Phone,Closed,6.62,4.0,Fraud & Risk
42433,7641,2024-06-01 00:03:55,Refund,Low,Phone,Closed,33.16,3.0,Account Services
42434,81983,2024-07-25 04:28:53,Payment Failure,Low,Mobile App,Resolved,10.92,4.0,Payments
42435,50397,2025-07-17 21:08:43,Payment Failure,Medium,Email,In Progress,13.95,,Fraud & Risk
42436,67286,2025-11-18 05:07:41,Refund,Medium,Web,In Progress,2.75,,Payments
42437,118497,2025-10-17 18:21:22,Account Access,High,Mobile App,Resolved,14.65,3.0,Payments
42438,106759,2024-12-10 22:56:35,Chargeback,High,Phone,Resolved,10.8,2.0,Fraud & Risk
42439,57518,2024-05-13 16:26:35,General Inquiry,Low,Phone,Closed,13.55,4.0,Disputes
42440,97925,2022-12-11 15:55:24,Payment Failure,Low,Email,Resolved,15.33,5.0,Account Services
42441,105801,2025-03-31 15:40:18,KYC,Medium,Web,Resolved,27.51,4.0,Account Services
42442,107116,2023-02-25 02:25:22,Merchant Dispute,High,Mobile App,Resolved,3.48,5.0,Disputes
42443,90842,2023-11-11 22:20:21,Fraud Alert,Low,Email,Resolved,3.52,4.0,Payments
