merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,merchant_tier,onboarding_date,risk_rating,settlement_cycle
14945,Merchant_14945,Travel,Surat,Gujarat,SMB,2025-10-01,Low,T+3
14946,Merchant_14946,Grocery,Hyderabad,Telangana,SMB,2022-01-26,Low,T+1
14947,Merchant_14947,Healthcare,Pune,Maharashtra,Mid-Market,2022-07-03,Low,T+1
14948,Merchant_14948,Travel,Ahmedabad,Gujarat,SMB,2025-08-01,Low,T+1
14949,Merchant_14949,Fashion,Delhi,Delhi,SMB,2025-02-05,Medium,T+1
14950,Merchant_14950,Healthcare,Pune,Maharashtra,SMB,2025-03-27,Medium,T+2
14951,Merchant_14951,E-commerce,Jaipur,Rajasthan,SMB,2022-04-15,Medium,T+3
14952,Merchant_14952,Dining,Surat,Gujarat,SMB,2022-08-15,Low,T+1
14953,Merchant_14953,Utilities,Bengaluru,Karnataka,Mid-Market,2025-06-08,Low,T+2
14954,Merchant_14954,E-commerce,Mumbai,Maharashtra,SMB,2025-08-30,Low,T+2
14955,Merchant_14955,Travel,Chennai,Tamil Nadu,Mid-Market,2022-08-23,Low,T+1
14956,Merchant_14956,Fashion,Ahmedabad,Gujarat,Enterprise,2023-04-07,Low,T+1
14957,Merchant_14957,Travel,Pune,Maharashtra,SMB,2022-09-16,Low,T+2
14958,Merchant_14958,E-commerce,Jaipur,Rajasthan,SMB,2024-10-02,Low,T+2
14959,Merchant_14959,Electronics,Indore,Madhya Pradesh,Mid-Market,2023-03-10,Medium,T+1
14960,Merchant_14960,Healthcare,Indore,Madhya Pradesh,SMB,2025-07-28,Low,T+1
14961,Merchant_14961,Education,Pune,Maharashtra,SMB,2024-11-15,Medium,T+2
14962,Merchant_14962,Grocery,Ahmedabad,Gujarat,Mid-Market,2023-01-04,High,T+1
14963,Merchant_14963,Utilities,Jaipur,Rajasthan,Mid-Market,2024-12-10,Medium,T+1
14964,Merchant_14964,Travel,Delhi,Delhi,SMB,2022-03-20,Low,T+2
14965,Merchant_14965,Utilities,Bengaluru,Karnataka,Mid-Market,2022-09-16,Low,T+2
14966,Merchant_14966,Utilities,Pune,Maharashtra,SMB,2023-02-07,Low,T+1
14967,Merchant_14967,E-commerce,Indore,Madhya Pradesh,SMB,2023-04-07,Low,T+1
14968,Merchant_14968,Dining,Bengaluru,Karnataka,Mid-Market,2025-12-09,High,T+1
14969,Merchant_14969,Grocery,Mumbai,Maharashtra,SMB,2024-09-10,Medium,T+1
14970,Merchant_14970,Education,Kolkata,West Bengal,SMB,2023-04-21,Low,T+3
14971,Merchant_14971,Electronics,Delhi,Delhi,Mid-Market,2025-07-20,Low,T+1
14972,Merchant_14972,Education,Hyderabad,Telangana,Mid-Market,2023-01-08,Low,T+2
14973,Merchant_14973,E-commerce,Bengaluru,Karnataka,SMB,2024-03-06,Low,T+1
14974,Merchant_14974,Grocery,Pune,Maharashtra,Mid-Market,2025-05-21,Low,T+2
14975,Merchant_14975,Electronics,Chennai,Tamil Nadu,Enterprise,2024-10-11,Medium,T+1
14976,Merchant_14976,Utilities,Mumbai,Maharashtra,SMB,2025-09-12,Medium,T+1
14977,Merchant_14977,Education,Jaipur,Rajasthan,Mid-Market,2023-06-29,Medium,T+1
14978,Merchant_14978,Fashion,Lucknow,Uttar Pradesh,Mid-Market,2024-12-29,High,T+3
14979,Merchant_14979,Healthcare,Bengaluru,Karnataka,Mid-Market,2022-01-23,Medium,T+1
14980,Merchant_14980,Entertainment,Lucknow,Uttar Pradesh,SMB,2023-10-31,High,T+2
14981,Merchant_14981,Travel,Chennai,Tamil Nadu,Mid-Market,2025-10-12,Low,T+2
14982,Merchant_14982,Dining,Indore,Madhya Pradesh,SMB,2023-10-02,Medium,T+2
14983,Merchant_14983,Dining,Mumbai,Maharashtra,SMB,2025-01-06,Low,T+2
14984,Merchant_14984,Fashion,Bengaluru,Karnataka,SMB,2024-03-26,Low,T+1
14985,Merchant_14985,Education,Pune,Maharashtra,Mid-Market,2025-11-17,Low,T+1
14986,Merchant_14986,Fashion,Ahmedabad,Gujarat,Mid-Market,2024-01-07,Low,T+3
14987,Merchant_14987,Education,Delhi,Delhi,SMB,2025-07-02,Low,T+1
14988,Merchant_14988,Education,Jaipur,Rajasthan,SMB,2023-09-27,Low,T+2
14989,Merchant_14989,Travel,Kolkata,West Bengal,SMB,2024-12-20,Low,T+1
14990,Merchant_14990,Grocery,Hyderabad,Telangana,SMB,2024-03-12,Low,T+2
14991,Merchant_14991,Grocery,Lucknow,Uttar Pradesh,Mid-Market,2023-03-21,Low,T+2
14992,Merchant_14992,Grocery,Delhi,Delhi,SMB,2023-04-14,Low,T+2
14993,Merchant_14993,Education,Ahmedabad,Gujarat,SMB,2022-12-05,Medium,T+1
14994,Merchant_14994,Grocery,Kolkata,West Bengal,Mid-Market,2023-03-05,Low,T+1
14995,Merchant_14995,Grocery,Mumbai,Maharashtra,SMB,2023-10-07,Low,T+2
14996,Merchant_14996,Travel,Pune,Maharashtra,SMB,2022-02-25,Medium,T+3
14997,Merchant_14997,Grocery,Delhi,Delhi,Mid-Market,2024-06-16,Low,T+1
14998,Merchant_14998,Dining,Surat,Gujarat,Mid-Market,2025-08-15,Low,T+2
14999,Merchant_14999,Entertainment,Pune,Maharashtra,Mid-Market,2024-08-26,Low,T+1
15000,Merchant_15000,Education,Mumbai,Maharashtra,SMB,2023-09-08,Medium,T+1
15001,Merchant_15001,Electronics,Bengaluru,Karnataka,Enterprise,2023-12-23,High,T+1
15002,Merchant_15002,Utilities,Bengaluru,Karnataka,Mid-Market,2023-05-24,Low,T+1
15003,Merchant_15003,Entertainment,Mumbai,Maharashtra,Enterprise,2023-09-07,Low,T+2
15004,Merchant_15004,Entertainment,Mumbai,Maharashtra,SMB,2023-01-02,Low,T+2
15005,Merchant_15005,Travel,Surat,Gujarat,SMB,2025-03-02,Low,T+2
15006,Merchant_15006,Entertainment,Jaipur,Rajasthan,SMB,2022-03-26,Low,T+2
15007,Merchant_15007,Education,Pune,Maharashtra,Mid-Market,2024-06-05,Low,T+2
15008,Merchant_15008,Grocery,Lucknow,Uttar Pradesh,Mid-Market,2023-05-23,Medium,T+2
15009,Merchant_15009,Grocery,Mumbai,Maharashtra,Mid-Market,2025-08-11,Low,T+1
15010,Merchant_15010,Electronics,Delhi,Delhi,SMB,2022-08-28,Low,T+1
15011,Merchant_15011,Fashion,Ahmedabad,Gujarat,Mid-Market,2025-03-03,Low,T+1
15012,Merchant_15012,Healthcare,Delhi,Delhi,SMB,2025-02-27,Low,T+1
15013,Merchant_15013,Grocery,Surat,Gujarat,Mid-Market,2024-11-11,Low,T+1
15014,Merchant_15014,Dining,Mumbai,Maharashtra,SMB,2022-07-27,Medium,T+2
15015,Merchant_15015,Utilities,Ahmedabad,Gujarat,Mid-Market,2022-04-29,Low,T+2
15016,Merchant_15016,Education,Delhi,Delhi,SMB,2022-05-08,Low,T+2
15017,Merchant_15017,E-commerce,Surat,Gujarat,Mid-Market,2024-03-01,Low,T+1
15018,Merchant_15018,Fashion,Jaipur,Rajasthan,Enterprise,2024-08-24,Medium,T+1
15019,Merchant_15019,Entertainment,Hyderabad,Telangana,Enterprise,2023-11-28,Low,T+2
15020,Merchant_15020,Entertainment,Jaipur,Rajasthan,Mid-Market,2024-05-03,Low,T+2
15021,Merchant_15021,Electronics,Indore,Madhya Pradesh,Mid-Market,2023-05-29,Low,T+1
15022,Merchant_15022,Dining,Bengaluru,Karnataka,Mid-Market,2024-09-05,Low,T+1
15023,Merchant_15023,Travel,Lucknow,Uttar Pradesh,Enterprise,2022-02-19,Low,T+2
15024,Merchant_15024,Electronics,Jaipur,Rajasthan,Mid-Market,2024-08-15,Low,T+1
15025,Merchant_15025,Electronics,Ahmedabad,Gujarat,Enterprise,2024-12-12,Low,T+2
15026,Merchant_15026,Travel,Indore,Madhya Pradesh,Mid-Market,2024-07-16,Medium,T+2
15027,Merchant_15027,Education,Hyderabad,Telangana,SMB,2022-12-20,Low,T+2
15028,Merchant_15028,Healthcare,Ahmedabad,Gujarat,Mid-Market,2023-10-27,Low,T+2
15029,Merchant_15029,Travel,Lucknow,Uttar Pradesh,SMB,2024-02-16,Low,T+2
15030,Merchant_15030,Utilities,Ahmedabad,Gujarat,SMB,2023-08-25,Medium,T+1
15031,Merchant_15031,Travel,Surat,Gujarat,SMB,2022-07-22,High,T+3
15032,Merchant_15032,Dining,Kolkata,West Bengal,SMB,2022-09-30,Low,T+3
15033,Merchant_15033,Utilities,Delhi,Delhi,Enterprise,2022-07-31,Low,T+2
15034,Merchant_15034,Utilities,Indore,Madhya Pradesh,SMB,2025-08-08,Low,T+2
15035,Merchant_15035,E-commerce,Surat,Gujarat,Mid-Market,2023-05-12,Low,T+1
15036,Merchant_15036,Utilities,Kolkata,West Bengal,Mid-Market,2022-11-13,Low,T+1
15037,Merchant_15037,Electronics,Surat,Gujarat,SMB,2024-10-05,Low,T+2
15038,Merchant_15038,Electronics,Ahmedabad,Gujarat,SMB,2025-12-26,High,T+1
15039,Merchant_15039,Electronics,Ahmedabad,Gujarat,SMB,2023-04-16,Low,T+2
15040,Merchant_15040,Electronics,Jaipur,Rajasthan,Mid-Market,2023-06-15,Low,T+1
15041,Merchant_15041,Grocery,Hyderabad,Telangana,Enterprise,2025-02-23,High,T+1
15042,Merchant_15042,Fashion,Hyderabad,Telangana,SMB,2022-10-04,Low,T+2
15043,Merchant_15043,Healthcare,Bengaluru,Karnataka,SMB,2022-08-30,Medium,T+2
15044,Merchant_15044,Grocery,Mumbai,Maharashtra,SMB,2024-05-15,Low,T+2
15045,Merchant_15045,Education,Surat,Gujarat,SMB,2024-08-19,Low,T+1
15046,Merchant_15046,Healthcare,Lucknow,Uttar Pradesh,SMB,2024-02-14,Low,T+2
15047,Merchant_15047,Education,Mumbai,Maharashtra,SMB,2024-04-04,Low,T+2
15048,Merchant_15048,Fashion,Lucknow,Uttar Pradesh,Mid-Market,2025-12-13,Medium,T+1
15049,Merchant_15049,Healthcare,Pune,Maharashtra,Mid-Market,2025-06-24,Low,T+3
15050,Merchant_15050,Grocery,Bengaluru,Karnataka,Mid-Market,2025-12-18,Low,T+3
15051,Merchant_15051,Fashion,Indore,Madhya Pradesh,Mid-Market,2023-05-19,Medium,T+1
15052,Merchant_15052,Grocery,Kolkata,West Bengal,SMB,2024-09-13,Low,T+1
15053,Merchant_15053,Dining,Kolkata,West Bengal,Enterprise,2023-12-27,Low,T+2
15054,Merchant_15054,Utilities,Lucknow,Uttar Pradesh,SMB,2023-09-23,Low,T+2
15055,Merchant_15055,Grocery,Jaipur,Rajasthan,Mid-Market,2024-02-10,Low,T+2
15056,Merchant_15056,E-commerce,Mumbai,Maharashtra,Mid-Market,2024-05-05,Medium,T+1
15057,Merchant_15057,E-commerce,Surat,Gujarat,SMB,2024-05-02,Low,T+2
15058,Merchant_15058,Entertainment,Jaipur,Rajasthan,SMB,2025-07-17,Medium,T+2
15059,Merchant_15059,Travel,Hyderabad,Telangana,SMB,2025-09-08,Low,T+2
15060,Merchant_15060,Education,Chennai,Tamil Nadu,Mid-Market,2024-06-05,Medium,T+1
15061,Merchant_15061,Education,Indore,Madhya Pradesh,Mid-Market,2025-12-24,Medium,T+2
15062,Merchant_15062,Electronics,Ahmedabad,Gujarat,Enterprise,2022-04-16,High,T+1
15063,Merchant_15063,E-commerce,Delhi,Delhi,SMB,2022-02-15,Low,T+1
15064,Merchant_15064,Healthcare,Indore,Madhya Pradesh,Enterprise,2024-08-04,Low,T+1
15065,Merchant_15065,Fashion,Indore,Madhya Pradesh,SMB,2025-09-03,Low,T+1
15066,Merchant_15066,Entertainment,Delhi,Delhi,SMB,2025-06-28,Medium,T+2
15067,Merchant_15067,Electronics,Surat,Gujarat,Enterprise,2024-06-23,Medium,T+3
15068,Merchant_15068,Dining,Lucknow,Uttar Pradesh,SMB,2025-09-28,Low,T+1
15069,Merchant_15069,Entertainment,Mumbai,Maharashtra,SMB,2022-07-19,Low,T+2
15070,Merchant_15070,Dining,Ahmedabad,Gujarat,SMB,2023-06-08,Low,T+1
15071,Merchant_15071,Utilities,Hyderabad,Telangana,Enterprise,2024-11-23,Medium,T+1
15072,Merchant_15072,Healthcare,Delhi,Delhi,SMB,2025-07-19,Low,T+1
15073,Merchant_15073,Healthcare,Delhi,Delhi,SMB,2025-08-22,Low,T+2
15074,Merchant_15074,Education,Jaipur,Rajasthan,Mid-Market,2024-10-24,Low,T+3
15075,Merchant_15075,Healthcare,Mumbai,Maharashtra,SMB,2025-12-06,Low,T+1
15076,Merchant_15076,Education,Delhi,Delhi,Enterprise,2024-03-10,Low,T+1
15077,Merchant_15077,Healthcare,Hyderabad,Telangana,Mid-Market,2024-10-04,High,T+2
15078,Merchant_15078,Electronics,Jaipur,Rajasthan,SMB,2022-12-20,Low,T+1
15079,Merchant_15079,E-commerce,Kolkata,West Bengal,SMB,2025-12-28,Low,T+1
15080,Merchant_15080,Education,Pune,Maharashtra,Mid-Market,2024-06-18,Low,T+2
15081,Merchant_15081,Fashion,Indore,Madhya Pradesh,SMB,2023-08-08,Low,T+1
15082,Merchant_15082,Fashion,Indore,Madhya Pradesh,SMB,2023-03-11,Medium,T+2
15083,Merchant_15083,Education,Lucknow,Uttar Pradesh,SMB,2024-12-17,Medium,T+1
15084,Merchant_15084,Utilities,Surat,Gujarat,SMB,2023-03-29,Low,T+2
15085,Merchant_15085,Travel,Mumbai,Maharashtra,SMB,2023-04-01,Low,T+2
15086,Merchant_15086,Travel,Hyderabad,Telangana,Enterprise,2023-01-07,Low,T+2
15087,Merchant_15087,Grocery,Ahmedabad,Gujarat,SMB,2024-02-08,Low,T+2
15088,Merchant_15088,Utilities,Jaipur,Rajasthan,SMB,2024-02-25,Low,T+2
15089,Merchant_15089,Electronics,Pune,Maharashtra,Mid-Market,2023-12-30,Low,T+2
15090,Merchant_15090,Grocery,Mumbai,Maharashtra,Mid-Market,2025-04-25,Low,T+1
15091,Merchant_15091,E-commerce,Chennai,Tamil Nadu,Mid-Market,2022-08-24,Low,T+3
15092,Merchant_15092,Utilities,Lucknow,Uttar Pradesh,SMB,2025-08-04,Low,T+1
15093,Merchant_15093,Travel,Lucknow,Uttar Pradesh,SMB,2022-05-28,Low,T+2
15094,Merchant_15094,Travel,Mumbai,Maharashtra,Enterprise,2025-11-19,Low,T+3
15095,Merchant_15095,Dining,Indore,Madhya Pradesh,SMB,2024-12-29,Low,T+2
15096,Merchant_15096,Healthcare,Ahmedabad,Gujarat,SMB,2024-07-26,High,T+1
15097,Merchant_15097,Dining,Indore,Madhya Pradesh,Enterprise,2022-07-13,Low,T+1
15098,Merchant_15098,Utilities,Mumbai,Maharashtra,SMB,2024-05-24,High,T+1
15099,Merchant_15099,E-commerce,Mumbai,Maharashtra,Mid-Market,2024-08-31,Low,T+1
15100,Merchant_15100,Healthcare,Kolkata,West Bengal,Mid-Market,2023-06-06,Medium,T+2
15101,Merchant_15101,Electronics,Mumbai,Maharashtra,SMB,2025-08-14,Low,T+1
15102,Merchant_15102,E-commerce,Ahmedabad,Gujarat,SMB,2023-04-30,High,T+1
15103,Merchant_15103,Entertainment,Jaipur,Rajasthan,SMB,2025-08-27,Low,T+1
15104,Merchant_15104,Entertainment,Kolkata,West Bengal,SMB,2024-05-29,Low,T+1
15105,Merchant_15105,E-commerce,Lucknow,Uttar Pradesh,SMB,2023-07-10,Low,T+2
15106,Merchant_15106,E-commerce,Indore,Madhya Pradesh,SMB,2023-08-25,Low,T+1
15107,Merchant_15107,Grocery,Lucknow,Uttar Pradesh,SMB,2023-02-20,High,T+1
15108,Merchant_15108,Entertainment,Lucknow,Uttar Pradesh,Mid-Market,2025-01-06,Medium,T+1
15109,Merchant_15109,E-commerce,Chennai,Tamil Nadu,SMB,2022-11-14,Low,T+2
15110,Merchant_15110,Fashion,Kolkata,West Bengal,SMB,2023-08-21,Medium,T+2
15111,Merchant_15111,Travel,Jaipur,Rajasthan,SMB,2022-08-28,Low,T+2
15112,Merchant_15112,Utilities,Hyderabad,Telangana,SMB,2023-04-01,Low,T+2
15113,Merchant_15113,Electronics,Surat,Gujarat,Enterprise,2023-01-05,Low,T+1
15114,Merchant_15114,Travel,Lucknow,Uttar Pradesh,SMB,2023-04-22,Medium,T+2
15115,Merchant_15115,Entertainment,Indore,Madhya Pradesh,SMB,2024-01-20,Low,T+1
15116,Merchant_15116,Dining,Bengaluru,Karnataka,Mid-Market,2024-10-31,Low,T+1
15117,Merchant_15117,Travel,Hyderabad,Telangana,SMB,2022-07-06,Low,T+3
15118,Merchant_15118,Fashion,Hyderabad,Telangana,Mid-Market,2025-06-13,Medium,T+1
15119,Merchant_15119,Electronics,Chennai,Tamil Nadu,SMB,2023-10-19,Medium,T+3
15120,Merchant_15120,E-commerce,Surat,Gujarat,SMB,2022-04-01,Low,T+3
15121,Merchant_15121,Dining,Jaipur,Rajasthan,SMB,2022-11-12,Low,T+2
15122,Merchant_15122,Grocery,Kolkata,West Bengal,SMB,2022-09-02,Low,T+1
15123,Merchant_15123,Education,Delhi,Delhi,SMB,2022-09-28,Medium,T+1
15124,Merchant_15124,Travel,Jaipur,Rajasthan,SMB,2025-06-30,Medium,T+1
15125,Merchant_15125,Travel,Lucknow,Uttar Pradesh,SMB,2022-02-03,Medium,T+1
15126,Merchant_15126,Education,Bengaluru,Karnataka,SMB,2024-12-24,Low,T+1
15127,Merchant_15127,Utilities,Hyderabad,Telangana,Enterprise,2024-12-23,Medium,T+2
15128,Merchant_15128,Electronics,Pune,Maharashtra,Mid-Market,2023-04-15,High,T+2
15129,Merchant_15129,Electronics,Delhi,Delhi,SMB,2022-02-04,Low,T+1
15130,Merchant_15130,Fashion,Pune,Maharashtra,SMB,2023-05-04,Low,T+2
15131,Merchant_15131,Healthcare,Kolkata,West Bengal,SMB,2024-02-28,Low,T+2
15132,Merchant_15132,Travel,Mumbai,Maharashtra,Mid-Market,2022-01-16,Low,T+2
15133,Merchant_15133,Fashion,Surat,Gujarat,SMB,2024-07-04,Low,T+2
15134,Merchant_15134,Education,Pune,Maharashtra,Mid-Market,2024-04-26,Low,T+2
15135,Merchant_15135,Fashion,Chennai,Tamil Nadu,SMB,2022-01-02,Low,T+2
15136,Merchant_15136,Fashion,Ahmedabad,Gujarat,SMB,2024-09-14,Low,T+1
15137,Merchant_15137,Utilities,Ahmedabad,Gujarat,SMB,2023-03-19,High,T+1
15138,Merchant_15138,Fashion,Mumbai,Maharashtra,SMB,2024-10-16,Low,T+2
15139,Merchant_15139,Grocery,Lucknow,Uttar Pradesh,SMB,2023-08-31,Low,T+1
15140,Merchant_15140,Fashion,Kolkata,West Bengal,SMB,2023-02-05,Low,T+2
15141,Merchant_15141,Grocery,Hyderabad,Telangana,SMB,2024-10-05,Medium,T+2
15142,Merchant_15142,E-commerce,Ahmedabad,Gujarat,SMB,2025-01-01,Low,T+1
15143,Merchant_15143,Dining,Delhi,Delhi,SMB,2023-02-18,Low,T+2
15144,Merchant_15144,Travel,Lucknow,Uttar Pradesh,Mid-Market,2023-06-30,Low,T+2
15145,Merchant_15145,Fashion,Jaipur,Rajasthan,Mid-Market,2023-07-29,Low,T+2
15146,Merchant_15146,Fashion,Surat,Gujarat,Mid-Market,2023-09-28,Medium,T+2
15147,Merchant_15147,Healthcare,Mumbai,Maharashtra,SMB,2025-04-28,Low,T+1
15148,Merchant_15148,Healthcare,Lucknow,Uttar Pradesh,Mid-Market,2024-04-03,Low,T+1
15149,Merchant_15149,Healthcare,Chennai,Tamil Nadu,Enterprise,2025-02-03,Medium,T+2
15150,Merchant_15150,E-commerce,Hyderabad,Telangana,Mid-Market,2023-10-04,Low,T+1
15151,Merchant_15151,Dining,Indore,Madhya Pradesh,SMB,2024-07-30,Medium,T+1
15152,Merchant_15152,Education,Mumbai,Maharashtra,SMB,2022-06-12,Medium,T+2
15153,Merchant_15153,Dining,Chennai,Tamil Nadu,Mid-Market,2023-09-09,High,T+3
15154,Merchant_15154,Dining,Delhi,Delhi,SMB,2024-04-09,Low,T+2
15155,Merchant_15155,Grocery,Lucknow,Uttar Pradesh,SMB,2022-01-10,Medium,T+3
15156,Merchant_15156,Travel,Kolkata,West Bengal,SMB,2022-06-21,Low,T+2
15157,Merchant_15157,Grocery,Mumbai,Maharashtra,SMB,2023-03-30,High,T+2
15158,Merchant_15158,Electronics,Kolkata,West Bengal,SMB,2023-08-04,Medium,T+2
15159,Merchant_15159,E-commerce,Pune,Maharashtra,SMB,2024-08-20,Medium,T+2
15160,Merchant_15160,Entertainment,Lucknow,Uttar Pradesh,SMB,2023-01-26,Low,T+2
15161,Merchant_15161,Dining,Pune,Maharashtra,Mid-Market,2024-11-06,Medium,T+1
15162,Merchant_15162,Fashion,Chennai,Tamil Nadu,Mid-Market,2024-05-04,Medium,T+2
15163,Merchant_15163,E-commerce,Delhi,Delhi,Enterprise,2023-12-24,Low,T+2
15164,Merchant_15164,Education,Jaipur,Rajasthan,SMB,2024-08-21,Medium,T+2
15165,Merchant_15165,Entertainment,Kolkata,West Bengal,SMB,2024-02-24,Medium,T+3
15166,Merchant_15166,Healthcare,Chennai,Tamil Nadu,Mid-Market,2022-01-07,Medium,T+2
15167,Merchant_15167,Healthcare,Kolkata,West Bengal,SMB,2024-07-04,Low,T+1
15168,Merchant_15168,E-commerce,Jaipur,Rajasthan,SMB,2023-02-18,Low,T+1
15169,Merchant_15169,Education,Jaipur,Rajasthan,Mid-Market,2023-01-10,Low,T+1
15170,Merchant_15170,Entertainment,Hyderabad,Telangana,SMB,2024-06-07,Medium,T+2
15171,Merchant_15171,Utilities,Chennai,Tamil Nadu,SMB,2022-03-12,Medium,T+1
15172,Merchant_15172,Entertainment,Jaipur,Rajasthan,Mid-Market,2024-08-25,Low,T+2
15173,Merchant_15173,E-commerce,Indore,Madhya Pradesh,SMB,2025-07-26,Low,T+1
15174,Merchant_15174,Dining,Mumbai,Maharashtra,Enterprise,2023-05-23,Low,T+1
15175,Merchant_15175,Entertainment,Kolkata,West Bengal,SMB,2024-08-15,Medium,T+3
15176,Merchant_15176,Electronics,Hyderabad,Telangana,Mid-Market,2022-09-15,Low,T+3
15177,Merchant_15177,Fashion,Chennai,Tamil Nadu,SMB,2025-01-24,Medium,T+1
15178,Merchant_15178,E-commerce,Bengaluru,Karnataka,SMB,2022-01-05,Low,T+2
15179,Merchant_15179,Entertainment,Jaipur,Rajasthan,Enterprise,2023-02-12,Low,T+1
15180,Merchant_15180,Entertainment,Bengaluru,Karnataka,SMB,2022-04-16,Low,T+2
15181,Merchant_15181,Dining,Ahmedabad,Gujarat,SMB,2025-01-28,Low,T+2
15182,Merchant_15182,Electronics,Mumbai,Maharashtra,Mid-Market,2023-05-12,Low,T+1
15183,Merchant_15183,E-commerce,Hyderabad,Telangana,Mid-Market,2025-09-01,Medium,T+1
15184,Merchant_15184,Electronics,Indore,Madhya Pradesh,SMB,2023-09-06,Low,T+1
15185,Merchant_15185,E-commerce,Mumbai,Maharashtra,Enterprise,2022-11-12,Low,T+1
15186,Merchant_15186,Utilities,Surat,Gujarat,SMB,2022-05-23,Low,T+2
15187,Merchant_15187,Travel,Indore,Madhya Pradesh,SMB,2023-08-22,Low,T+1
15188,Merchant_15188,Fashion,Bengaluru,Karnataka,SMB,2024-11-12,Low,T+2
15189,Merchant_15189,Education,Surat,Gujarat,Enterprise,2024-08-08,Low,T+1
15190,Merchant_15190,Travel,Pune,Maharashtra,SMB,2025-11-18,Low,T+3
15191,Merchant_15191,Fashion,Chennai,Tamil Nadu,SMB,2024-10-21,Medium,T+3
15192,Merchant_15192,E-commerce,Delhi,Delhi,SMB,2022-10-02,Low,T+1
15193,Merchant_15193,Dining,Bengaluru,Karnataka,Mid-Market,2023-07-30,Medium,T+1
15194,Merchant_15194,Entertainment,Bengaluru,Karnataka,SMB,2025-06-23,Low,T+1
15195,Merchant_15195,Grocery,Delhi,Delhi,Mid-Market,2022-10-25,Low,T+2
15196,Merchant_15196,Fashion,Bengaluru,Karnataka,SMB,2024-05-08,Low,T+1
15197,Merchant_15197,Education,Indore,Madhya Pradesh,SMB,2024-04-13,Low,T+1
15198,Merchant_15198,Electronics,Bengaluru,Karnataka,Mid-Market,2022-05-11,Low,T+1
15199,Merchant_15199,Entertainment,Bengaluru,Karnataka,Mid-Market,2025-08-29,Low,T+2
15200,Merchant_15200,Healthcare,Hyderabad,Telangana,SMB,2024-10-15,Low,T+2
15201,Merchant_15201,Grocery,Chennai,Tamil Nadu,Mid-Market,2023-02-01,Low,T+1
15202,Merchant_15202,Travel,Kolkata,West Bengal,SMB,2022-08-12,Low,T+2
15203,Merchant_15203,Travel,Ahmedabad,Gujarat,Mid-Market,2024-12-12,Low,T+2
15204,Merchant_15204,Education,Jaipur,Rajasthan,SMB,2024-08-08,High,T+2
15205,Merchant_15205,E-commerce,Delhi,Delhi,SMB,2023-04-05,Medium,T+2
15206,Merchant_15206,Utilities,Kolkata,West Bengal,Mid-Market,2025-12-28,Low,T+2
15207,Merchant_15207,Travel,Lucknow,Uttar Pradesh,Enterprise,2023-09-27,Medium,T+2
15208,Merchant_15208,Electronics,Pune,Maharashtra,SMB,2022-08-24,Low,T+2
15209,Merchant_15209,Entertainment,Bengaluru,Karnataka,SMB,2022-09-26,Medium,T+2
15210,Merchant_15210,Grocery,Indore,Madhya Pradesh,Mid-Market,2025-06-10,Low,T+2
15211,Merchant_15211,Dining,Ahmedabad,Gujarat,SMB,2022-01-20,Low,T+1
15212,Merchant_15212,Dining,Ahmedabad,Gujarat,Enterprise,2025-07-15,Low,T+1
15213,Merchant_15213,Healthcare,Lucknow,Uttar Pradesh,Mid-Market,2024-11-21,Low,T+2
15214,Merchant_15214,Utilities,Mumbai,Maharashtra,SMB,2022-12-19,Low,T+1
15215,Merchant_15215,Entertainment,Delhi,Delhi,SMB,2025-12-19,Low,T+2
15216,Merchant_15216,Dining,Bengaluru,Karnataka,Mid-Market,2023-12-01,Medium,T+2
15217,Merchant_15217,Entertainment,Pune,Maharashtra,SMB,2023-05-24,Low,T+1
15218,Merchant_15218,Education,Mumbai,Maharashtra,Mid-Market,2025-11-09,Medium,T+3
15219,Merchant_15219,Travel,Delhi,Delhi,Mid-Market,2024-03-04,Low,T+1
15220,Merchant_15220,Electronics,Pune,Maharashtra,Mid-Market,2022-01-15,Low,T+1
15221,Merchant_15221,E-commerce,Kolkata,West Bengal,SMB,2023-09-10,Low,T+2
15222,Merchant_15222,Travel,Indore,Madhya Pradesh,SMB,2023-08-14,Low,T+2
15223,Merchant_15223,Entertainment,Indore,Madhya Pradesh,SMB,2023-07-31,Low,T+1
15224,Merchant_15224,Grocery,Mumbai,Maharashtra,SMB,2022-07-29,Low,T+1
15225,Merchant_15225,Dining,Indore,Madhya Pradesh,Mid-Market,2024-11-09,Low,T+2
15226,Merchant_15226,Entertainment,Chennai,Tamil Nadu,SMB,2023-04-29,Low,T+1
15227,Merchant_15227,Grocery,Indore,Madhya Pradesh,SMB,2023-08-20,Low,T+1
15228,Merchant_15228,Grocery,Pune,Maharashtra,SMB,2024-12-14,High,T+2
15229,Merchant_15229,Education,Chennai,Tamil Nadu,SMB,2023-02-03,Low,T+2
15230,Merchant_15230,Electronics,Lucknow,Uttar Pradesh,SMB,2023-10-08,Low,T+2
15231,Merchant_15231,E-commerce,Delhi,Delhi,SMB,2023-07-18,Medium,T+2
15232,Merchant_15232,Entertainment,Mumbai,Maharashtra,SMB,2024-08-09,Low,T+2
15233,Merchant_15233,Grocery,Delhi,Delhi,SMB,2023-09-30,Medium,T+2
15234,Merchant_15234,Dining,Surat,Gujarat,SMB,2022-03-08,Medium,T+2
15235,Merchant_15235,Dining,Lucknow,Uttar Pradesh,SMB,2023-01-07,Low,T+2
