customer_id,customer_tenure_months,age,city,state,customer_segment,income_band,kyc_status,acquisition_channel,signup_date,risk_band
56278,0,37,Lucknow,Uttar Pradesh,SME,25K-50K,Verified,Digital,2025-12-22,Low
56279,18,44,Bengaluru,Karnataka,Affluent,100K-250K,Verified,Digital,2024-07-02,Medium
56280,26,35,Chennai,Tamil Nadu,Affluent,25K-50K,Pending,Referral,2023-11-01,Low
56281,24,63,Ahmedabad,Gujarat,Affluent,25K-50K,Verified,Digital,2023-12-29,Low
56282,3,72,Pune,Maharashtra,Affluent,50K-100K,Verified,Digital,2025-09-11,Low
56283,30,60,Ahmedabad,Gujarat,Premium,25K-50K,Verified,Digital,2023-06-30,Low
56284,36,30,Indore,Madhya Pradesh,Mass,<25K,Verified,Partner,2023-01-10,Low
56285,20,47,Mumbai,Maharashtra,Premium,100K-250K,Verified,Digital,2024-04-23,Low
56286,38,27,Lucknow,Uttar Pradesh,SME,50K-100K,Verified,Referral,2022-10-25,Low
56287,5,49,Ahmedabad,Gujarat,Mass,50K-100K,Verified,Digital,2025-07-26,Low
56288,15,76,Bengaluru,Karnataka,Mass,100K-250K,Rejected,Branch,2024-09-22,Low
56289,38,24,Ahmedabad,Gujarat,Premium,50K-100K,Verified,Digital,2022-10-23,Medium
56290,44,75,Jaipur,Rajasthan,Mass,<25K,Verified,Partner,2022-04-25,High
56291,32,46,Bengaluru,Karnataka,Mass,250K+,Verified,Digital,2023-05-08,Medium
56292,12,61,Hyderabad,Telangana,Mass,25K-50K,Verified,Digital,2024-12-16,High
56293,19,45,Hyderabad,Telangana,Mass,<25K,Verified,Digital,2024-05-28,Low
56294,9,25,Lucknow,Uttar Pradesh,Affluent,50K-100K,Verified,Referral,2025-03-11,Low
56295,24,54,Delhi,Delhi,Affluent,<25K,Verified,Digital,2023-12-20,Low
56296,27,42,Jaipur,Rajasthan,Affluent,50K-100K,Verified,Digital,2023-10-14,Low
56297,28,24,Indore,Madhya Pradesh,Premium,25K-50K,Verified,Digital,2023-09-11,Low
56298,35,23,Jaipur,Rajasthan,Premium,25K-50K,Verified,Partner,2023-02-13,Medium
56299,12,41,Lucknow,Uttar Pradesh,Mass,<25K,Verified,Digital,2025-01-06,Low
56300,14,78,Lucknow,Uttar Pradesh,Mass,25K-50K,Verified,Digital,2024-10-22,Low
56301,22,53,Surat,Gujarat,Mass,<25K,Verified,Digital,2024-02-25,Medium
56302,47,68,Kolkata,West Bengal,Mass,100K-250K,Verified,Partner,2022-02-04,Medium
56303,35,35,Lucknow,Uttar Pradesh,Affluent,25K-50K,Verified,Digital,2023-01-30,Low
56304,7,28,Kolkata,West Bengal,Affluent,100K-250K,Verified,Partner,2025-05-26,Medium
56305,12,71,Surat,Gujarat,Mass,100K-250K,Verified,Digital,2024-12-26,Low
56306,12,38,Ahmedabad,Gujarat,Mass,100K-250K,Verified,Referral,2024-12-28,Low
56307,7,72,Bengaluru,Karnataka,Affluent,50K-100K,Verified,Branch,2025-06-01,Medium
56308,36,28,Delhi,Delhi,Premium,50K-100K,Verified,Branch,2022-12-27,Low
56309,33,48,Hyderabad,Telangana,Affluent,<25K,Verified,Digital,2023-04-03,High
56310,38,53,Mumbai,Maharashtra,Affluent,50K-100K,Verified,Digital,2022-10-21,Medium
56311,3,43,Kolkata,West Bengal,Mass,25K-50K,Verified,Branch,2025-09-11,Medium
56312,7,31,Ahmedabad,Gujarat,Mass,25K-50K,Verified,Branch,2025-05-11,Low
56313,28,49,Pune,Maharashtra,Mass,25K-50K,Verified,Partner,2023-08-16,Medium
56314,16,42,Indore,Madhya Pradesh,Mass,100K-250K,Verified,Digital,2024-08-12,Low
56315,38,63,Indore,Madhya Pradesh,Affluent,25K-50K,Verified,Digital,2022-10-24,Low
56316,17,66,Lucknow,Uttar Pradesh,Mass,25K-50K,Verified,Digital,2024-08-03,Low
56317,40,69,Surat,Gujarat,Mass,50K-100K,Verified,Digital,2022-09-18,Low
56318,22,46,Mumbai,Maharashtra,SME,50K-100K,Pending,Digital,2024-02-28,Medium
56319,10,71,Kolkata,West Bengal,Premium,25K-50K,Verified,Referral,2025-03-01,Medium
56320,3,55,Surat,Gujarat,Mass,100K-250K,Pending,Digital,2025-09-10,Low
56321,12,29,Delhi,Delhi,Mass,50K-100K,Verified,Digital,2024-12-27,Low
56322,10,33,Bengaluru,Karnataka,Affluent,50K-100K,Verified,Partner,2025-02-23,Medium
56323,1,78,Lucknow,Uttar Pradesh,Affluent,50K-100K,Verified,Digital,2025-11-17,Low
56324,35,60,Chennai,Tamil Nadu,Mass,50K-100K,Verified,Partner,2023-02-06,Low
56325,21,54,Pune,Maharashtra,Mass,50K-100K,Verified,Branch,2024-04-06,Medium
56326,37,18,Surat,Gujarat,Mass,<25K,Verified,Digital,2022-12-02,Low
56327,16,36,Surat,Gujarat,Premium,25K-50K,Pending,Digital,2024-08-19,Low
56328,47,25,Lucknow,Uttar Pradesh,Affluent,100K-250K,Verified,Partner,2022-01-29,Medium
56329,21,62,Pune,Maharashtra,Premium,50K-100K,Verified,Referral,2024-03-14,Low
56330,20,74,Kolkata,West Bengal,Premium,25K-50K,Verified,Digital,2024-04-23,High
56331,47,32,Pune,Maharashtra,Affluent,25K-50K,Verified,Branch,2022-02-14,Low
56332,11,29,Ahmedabad,Gujarat,Affluent,50K-100K,Verified,Branch,2025-01-29,Medium
56333,7,70,Jaipur,Rajasthan,Affluent,25K-50K,Verified,Digital,2025-06-03,Medium
56334,34,31,Indore,Madhya Pradesh,Affluent,25K-50K,Verified,Digital,2023-02-23,High
56335,28,75,Kolkata,West Bengal,Affluent,50K-100K,Verified,Partner,2023-09-08,High
56336,40,49,Lucknow,Uttar Pradesh,Mass,25K-50K,Verified,Partner,2022-09-19,Low
56337,23,42,Kolkata,West Bengal,Premium,50K-100K,Verified,Referral,2024-02-04,Low
56338,39,54,Bengaluru,Karnataka,Mass,100K-250K,Verified,Digital,2022-10-19,Low
56339,7,51,Delhi,Delhi,Mass,25K-50K,Verified,Partner,2025-05-20,Low
56340,6,35,Indore,Madhya Pradesh,Mass,100K-250K,Verified,Digital,2025-06-13,Low
56341,30,39,Kolkata,West Bengal,Premium,25K-50K,Verified,Digital,2023-06-18,Medium
56342,12,60,Surat,Gujarat,Premium,25K-50K,Verified,Partner,2024-12-28,Low
56343,6,26,Kolkata,West Bengal,Mass,50K-100K,Verified,Digital,2025-06-23,Low
56344,29,38,Lucknow,Uttar Pradesh,Mass,25K-50K,Verified,Branch,2023-07-29,Medium
56345,40,21,Hyderabad,Telangana,Affluent,50K-100K,Verified,Digital,2022-08-25,Low
56346,3,68,Kolkata,West Bengal,Mass,50K-100K,Verified,Referral,2025-09-16,High
56347,36,68,Kolkata,West Bengal,Mass,<25K,Verified,Referral,2022-12-29,Low
56348,31,20,Lucknow,Uttar Pradesh,Premium,25K-50K,Verified,Partner,2023-06-15,Medium
56349,23,20,Kolkata,West Bengal,Mass,50K-100K,Verified,Partner,2024-01-13,Low
56350,33,33,Jaipur,Rajasthan,Mass,25K-50K,Verified,Digital,2023-04-10,Medium
56351,6,66,Lucknow,Uttar Pradesh,Premium,<25K,Rejected,Digital,2025-06-06,Low
56352,36,21,Mumbai,Maharashtra,SME,<25K,Verified,Branch,2023-01-17,Medium
56353,44,20,Jaipur,Rajasthan,Affluent,<25K,Verified,Digital,2022-05-07,Low
56354,26,32,Hyderabad,Telangana,Mass,50K-100K,Verified,Partner,2023-10-20,Medium
56355,10,80,Hyderabad,Telangana,Mass,25K-50K,Verified,Digital,2025-02-11,Medium
56356,40,30,Hyderabad,Telangana,Affluent,<25K,Verified,Referral,2022-08-31,High
56357,9,33,Chennai,Tamil Nadu,Mass,<25K,Verified,Digital,2025-03-14,Medium
56358,30,34,Indore,Madhya Pradesh,SME,25K-50K,Verified,Partner,2023-07-07,Low
56359,34,66,Mumbai,Maharashtra,Mass,100K-250K,Verified,Digital,2023-03-15,High
56360,3,67,Hyderabad,Telangana,Affluent,100K-250K,Verified,Branch,2025-09-23,Medium
56361,35,70,Indore,Madhya Pradesh,Affluent,<25K,Verified,Digital,2023-02-12,Low
56362,29,78,Pune,Maharashtra,Premium,25K-50K,Pending,Digital,2023-08-12,Low
56363,9,51,Hyderabad,Telangana,Affluent,50K-100K,Verified,Referral,2025-04-06,Medium
56364,22,21,Chennai,Tamil Nadu,Mass,50K-100K,Verified,Branch,2024-03-06,Low
56365,9,52,Mumbai,Maharashtra,Mass,100K-250K,Verified,Digital,2025-04-05,Medium
56366,9,36,Surat,Gujarat,Mass,25K-50K,Verified,Referral,2025-04-03,Low
56367,27,32,Jaipur,Rajasthan,Mass,25K-50K,Verified,Digital,2023-10-04,Low
56368,5,54,Kolkata,West Bengal,Affluent,25K-50K,Verified,Partner,2025-07-09,Low
56369,29,39,Ahmedabad,Gujarat,Affluent,50K-100K,Verified,Branch,2023-07-18,Low
56370,5,46,Ahmedabad,Gujarat,Mass,50K-100K,Verified,Digital,2025-07-08,Medium
56371,8,29,Surat,Gujarat,Mass,<25K,Verified,Branch,2025-04-13,High
56372,21,69,Ahmedabad,Gujarat,Affluent,50K-100K,Verified,Partner,2024-03-21,High
56373,11,44,Lucknow,Uttar Pradesh,SME,100K-250K,Verified,Partner,2025-01-24,Low
56374,2,65,Hyderabad,Telangana,Affluent,25K-50K,Verified,Digital,2025-10-12,Low
56375,36,59,Ahmedabad,Gujarat,Affluent,25K-50K,Verified,Digital,2023-01-05,Low
56376,18,27,Jaipur,Rajasthan,Mass,100K-250K,Verified,Referral,2024-06-25,Medium
56377,9,76,Bengaluru,Karnataka,Premium,50K-100K,Verified,Digital,2025-03-11,Low
56378,23,42,Indore,Madhya Pradesh,Mass,25K-50K,Verified,Branch,2024-02-09,Medium
56379,9,71,Kolkata,West Bengal,Premium,100K-250K,Verified,Referral,2025-04-05,Medium
56380,3,51,Lucknow,Uttar Pradesh,Mass,<25K,Verified,Partner,2025-09-04,Medium
56381,26,76,Kolkata,West Bengal,Mass,25K-50K,Verified,Digital,2023-10-20,Low
56382,15,50,Pune,Maharashtra,Premium,<25K,Verified,Digital,2024-09-19,Low
56383,3,49,Delhi,Delhi,Mass,50K-100K,Verified,Branch,2025-09-20,Medium
56384,15,71,Bengaluru,Karnataka,Premium,<25K,Verified,Branch,2024-09-15,Medium
56385,9,22,Kolkata,West Bengal,Mass,50K-100K,Verified,Partner,2025-03-14,Low
56386,12,72,Lucknow,Uttar Pradesh,Mass,25K-50K,Verified,Partner,2024-12-13,Low
56387,44,57,Surat,Gujarat,Affluent,25K-50K,Verified,Digital,2022-05-02,High
56388,10,77,Ahmedabad,Gujarat,Mass,<25K,Verified,Digital,2025-02-21,Low
56389,43,70,Lucknow,Uttar Pradesh,Premium,25K-50K,Verified,Digital,2022-06-16,Low
56390,17,51,Indore,Madhya Pradesh,Mass,100K-250K,Verified,Partner,2024-08-01,Low
56391,20,60,Indore,Madhya Pradesh,Premium,50K-100K,Verified,Digital,2024-04-13,High
56392,48,21,Lucknow,Uttar Pradesh,Affluent,25K-50K,Verified,Partner,2022-01-22,Medium
56393,5,40,Kolkata,West Bengal,Premium,50K-100K,Verified,Digital,2025-07-23,Low
56394,35,78,Ahmedabad,Gujarat,Mass,25K-50K,Verified,Branch,2023-02-12,Low
56395,32,52,Bengaluru,Karnataka,Mass,100K-250K,Verified,Digital,2023-04-27,Low
56396,38,60,Kolkata,West Bengal,Mass,100K-250K,Verified,Digital,2022-10-26,Low
56397,39,43,Indore,Madhya Pradesh,Affluent,<25K,Verified,Referral,2022-10-04,Low
56398,21,71,Pune,Maharashtra,Affluent,250K+,Verified,Branch,2024-03-26,High
56399,38,32,Bengaluru,Karnataka,Mass,25K-50K,Verified,Partner,2022-11-18,Low
56400,44,21,Bengaluru,Karnataka,Mass,50K-100K,Pending,Referral,2022-04-25,Low
56401,39,43,Hyderabad,Telangana,Mass,25K-50K,Verified,Branch,2022-09-29,Medium
56402,9,49,Lucknow,Uttar Pradesh,Mass,25K-50K,Verified,Digital,2025-04-06,Low
56403,0,31,Mumbai,Maharashtra,Premium,100K-250K,Verified,Referral,2025-12-30,Medium
56404,39,52,Pune,Maharashtra,Premium,<25K,Verified,Partner,2022-09-21,Low
56405,40,50,Lucknow,Uttar Pradesh,Mass,25K-50K,Verified,Digital,2022-09-07,High
56406,19,18,Surat,Gujarat,Affluent,25K-50K,Verified,Digital,2024-05-27,Medium
56407,34,59,Hyderabad,Telangana,Affluent,50K-100K,Verified,Partner,2023-03-15,Low
56408,3,54,Surat,Gujarat,Mass,100K-250K,Verified,Digital,2025-09-27,Low
56409,12,79,Surat,Gujarat,Affluent,50K-100K,Verified,Digital,2024-12-17,Medium
56410,48,76,Indore,Madhya Pradesh,Premium,<25K,Verified,Digital,2022-01-05,Low
56411,19,21,Delhi,Delhi,Affluent,25K-50K,Verified,Digital,2024-05-12,Medium
56412,39,53,Jaipur,Rajasthan,Premium,50K-100K,Verified,Digital,2022-09-22,Low
56413,6,38,Chennai,Tamil Nadu,Mass,250K+,Verified,Branch,2025-06-26,Medium
56414,45,53,Hyderabad,Telangana,Affluent,<25K,Verified,Digital,2022-04-05,Low
56415,21,75,Lucknow,Uttar Pradesh,Mass,25K-50K,Verified,Digital,2024-03-29,High
56416,25,69,Hyderabad,Telangana,Mass,50K-100K,Verified,Digital,2023-11-28,Low
56417,24,52,Indore,Madhya Pradesh,Mass,50K-100K,Verified,Digital,2024-01-11,Medium
56418,38,59,Hyderabad,Telangana,Mass,100K-250K,Pending,Digital,2022-11-13,Medium
56419,22,71,Chennai,Tamil Nadu,Mass,100K-250K,Verified,Digital,2024-02-13,Low
56420,44,65,Bengaluru,Karnataka,Mass,25K-50K,Verified,Digital,2022-04-29,Low
56421,22,80,Kolkata,West Bengal,Mass,25K-50K,Verified,Digital,2024-03-04,Low
56422,42,31,Pune,Maharashtra,Mass,50K-100K,Verified,Referral,2022-07-21,Low
56423,12,18,Mumbai,Maharashtra,Affluent,50K-100K,Pending,Digital,2024-12-12,Low
56424,38,48,Hyderabad,Telangana,Mass,25K-50K,Verified,Digital,2022-11-13,Medium
56425,6,58,Chennai,Tamil Nadu,Premium,25K-50K,Verified,Branch,2025-06-21,Medium
56426,11,45,Bengaluru,Karnataka,Mass,<25K,Verified,Digital,2025-01-22,Low
56427,5,38,Mumbai,Maharashtra,Affluent,<25K,Rejected,Digital,2025-07-27,Medium
56428,11,24,Hyderabad,Telangana,Affluent,50K-100K,Verified,Digital,2025-01-20,Medium
56429,21,66,Lucknow,Uttar Pradesh,Mass,50K-100K,Verified,Branch,2024-03-23,Low
56430,47,18,Lucknow,Uttar Pradesh,Premium,50K-100K,Verified,Referral,2022-02-07,Medium
56431,34,44,Pune,Maharashtra,Mass,50K-100K,Verified,Digital,2023-02-17,Low
56432,40,64,Lucknow,Uttar Pradesh,Mass,<25K,Verified,Digital,2022-08-31,Low
56433,2,30,Chennai,Tamil Nadu,SME,25K-50K,Pending,Digital,2025-10-19,High
56434,12,55,Kolkata,West Bengal,Affluent,50K-100K,Verified,Digital,2024-12-23,Low
56435,20,34,Surat,Gujarat,Premium,250K+,Verified,Digital,2024-05-04,Low
56436,42,35,Hyderabad,Telangana,Affluent,50K-100K,Verified,Digital,2022-07-20,Low
56437,38,57,Delhi,Delhi,Mass,25K-50K,Verified,Partner,2022-11-03,Medium
56438,42,57,Jaipur,Rajasthan,Premium,50K-100K,Verified,Branch,2022-06-24,Medium
56439,16,68,Pune,Maharashtra,Affluent,100K-250K,Verified,Branch,2024-08-29,Medium
56440,14,75,Chennai,Tamil Nadu,SME,50K-100K,Verified,Branch,2024-10-12,Medium
56441,15,48,Mumbai,Maharashtra,Premium,100K-250K,Verified,Partner,2024-09-20,Low
56442,28,76,Chennai,Tamil Nadu,Mass,250K+,Verified,Digital,2023-08-20,Low
56443,26,68,Indore,Madhya Pradesh,Mass,25K-50K,Verified,Branch,2023-11-03,Low
56444,25,20,Ahmedabad,Gujarat,SME,25K-50K,Verified,Digital,2023-11-25,Low
56445,30,28,Surat,Gujarat,Mass,50K-100K,Verified,Branch,2023-07-02,Low
56446,11,65,Bengaluru,Karnataka,Premium,100K-250K,Verified,Digital,2025-01-27,Medium
56447,7,41,Chennai,Tamil Nadu,Mass,25K-50K,Verified,Digital,2025-06-03,Low
56448,30,21,Indore,Madhya Pradesh,Affluent,50K-100K,Verified,Digital,2023-07-03,High
56449,39,44,Bengaluru,Karnataka,Mass,50K-100K,Verified,Digital,2022-09-30,Low
56450,16,78,Indore,Madhya Pradesh,Premium,<25K,Verified,Digital,2024-09-02,Low
56451,22,77,Surat,Gujarat,Premium,100K-250K,Verified,Branch,2024-02-23,Low
56452,8,30,Ahmedabad,Gujarat,SME,25K-50K,Verified,Digital,2025-04-24,Low
56453,17,29,Indore,Madhya Pradesh,Mass,100K-250K,Verified,Branch,2024-07-28,Medium
56454,33,20,Pune,Maharashtra,Affluent,25K-50K,Pending,Referral,2023-03-28,Medium
56455,30,59,Surat,Gujarat,Mass,25K-50K,Verified,Digital,2023-07-15,Medium
56456,45,52,Kolkata,West Bengal,Affluent,50K-100K,Verified,Branch,2022-04-04,Low
56457,4,21,Lucknow,Uttar Pradesh,Mass,50K-100K,Verified,Digital,2025-08-23,Low
56458,31,57,Bengaluru,Karnataka,SME,25K-50K,Verified,Digital,2023-06-01,Low
56459,16,36,Bengaluru,Karnataka,Mass,25K-50K,Verified,Partner,2024-08-11,Low
56460,42,80,Hyderabad,Telangana,Mass,<25K,Verified,Partner,2022-06-23,Low
56461,25,40,Lucknow,Uttar Pradesh,Affluent,<25K,Rejected,Branch,2023-11-26,Medium
56462,12,75,Jaipur,Rajasthan,Mass,<25K,Verified,Partner,2025-01-01,Low
56463,9,21,Indore,Madhya Pradesh,Mass,50K-100K,Verified,Digital,2025-03-14,Medium
56464,18,28,Kolkata,West Bengal,Premium,50K-100K,Rejected,Digital,2024-06-26,Low
56465,46,39,Hyderabad,Telangana,Mass,100K-250K,Verified,Branch,2022-02-25,Medium
56466,25,18,Surat,Gujarat,Mass,<25K,Pending,Digital,2023-11-26,Low
56467,27,49,Bengaluru,Karnataka,Mass,250K+,Verified,Digital,2023-09-26,Low
56468,40,22,Ahmedabad,Gujarat,Mass,100K-250K,Pending,Digital,2022-09-01,Low
56469,18,50,Surat,Gujarat,Mass,25K-50K,Verified,Digital,2024-06-12,Low
56470,41,43,Hyderabad,Telangana,SME,50K-100K,Verified,Digital,2022-07-23,Low
56471,48,45,Lucknow,Uttar Pradesh,SME,250K+,Verified,Partner,2022-01-16,Medium
56472,44,70,Kolkata,West Bengal,SME,50K-100K,Verified,Partner,2022-05-06,Medium
56473,28,78,Bengaluru,Karnataka,Premium,50K-100K,Verified,Digital,2023-08-22,Low
56474,33,69,Ahmedabad,Gujarat,Affluent,50K-100K,Verified,Partner,2023-04-11,Medium
56475,22,62,Delhi,Delhi,Premium,250K+,Verified,Branch,2024-02-29,Low
56476,0,41,Hyderabad,Telangana,Mass,<25K,Verified,Digital,2025-12-22,Medium
56477,2,18,Pune,Maharashtra,Mass,25K-50K,Verified,Digital,2025-10-06,Medium
56478,46,73,Pune,Maharashtra,Mass,25K-50K,Verified,Partner,2022-03-20,Low
56479,22,67,Hyderabad,Telangana,Affluent,25K-50K,Verified,Branch,2024-02-28,Low
56480,1,66,Chennai,Tamil Nadu,Affluent,25K-50K,Verified,Partner,2025-11-03,Medium
56481,39,74,Pune,Maharashtra,Mass,50K-100K,Verified,Digital,2022-09-21,Low
56482,38,60,Jaipur,Rajasthan,Affluent,100K-250K,Verified,Partner,2022-11-01,Low
56483,24,74,Ahmedabad,Gujarat,Premium,50K-100K,Verified,Digital,2024-01-10,Low
56484,44,59,Indore,Madhya Pradesh,Mass,50K-100K,Verified,Digital,2022-05-05,Low
56485,28,46,Lucknow,Uttar Pradesh,Mass,<25K,Verified,Branch,2023-09-10,Low
56486,24,67,Chennai,Tamil Nadu,Mass,50K-100K,Verified,Digital,2024-01-12,Low
56487,46,18,Kolkata,West Bengal,SME,100K-250K,Verified,Branch,2022-03-22,Medium
56488,19,67,Delhi,Delhi,Mass,50K-100K,Verified,Digital,2024-05-21,Low
56489,42,45,Surat,Gujarat,Mass,50K-100K,Verified,Partner,2022-06-24,Low
56490,26,21,Indore,Madhya Pradesh,Mass,<25K,Verified,Digital,2023-11-07,Low
56491,10,64,Mumbai,Maharashtra,Mass,100K-250K,Verified,Digital,2025-02-22,Low
56492,37,55,Jaipur,Rajasthan,Mass,<25K,Verified,Referral,2022-12-14,Low
56493,2,60,Surat,Gujarat,Mass,50K-100K,Verified,Digital,2025-10-22,Medium
56494,0,25,Mumbai,Maharashtra,Premium,25K-50K,Pending,Digital,2025-12-09,Low
56495,19,32,Delhi,Delhi,Mass,25K-50K,Verified,Branch,2024-05-27,Medium
56496,20,74,Bengaluru,Karnataka,Affluent,<25K,Verified,Branch,2024-04-22,High
56497,29,33,Lucknow,Uttar Pradesh,Mass,100K-250K,Verified,Partner,2023-07-28,Medium
56498,24,69,Ahmedabad,Gujarat,Mass,25K-50K,Verified,Referral,2023-12-25,Low
56499,6,72,Pune,Maharashtra,Mass,25K-50K,Verified,Digital,2025-06-29,Low
56500,28,34,Pune,Maharashtra,Mass,<25K,Verified,Partner,2023-08-31,Low
56501,29,60,Kolkata,West Bengal,Affluent,25K-50K,Verified,Digital,2023-07-23,Medium
56502,40,76,Jaipur,Rajasthan,Mass,50K-100K,Verified,Partner,2022-08-22,Low
56503,36,46,Indore,Madhya Pradesh,Affluent,100K-250K,Verified,Digital,2022-12-24,Low
56504,3,77,Hyderabad,Telangana,Mass,25K-50K,Verified,Branch,2025-09-11,Low
56505,12,49,Ahmedabad,Gujarat,Mass,250K+,Pending,Partner,2024-12-24,Low
56506,38,53,Hyderabad,Telangana,Affluent,25K-50K,Verified,Partner,2022-10-20,Low
56507,3,36,Lucknow,Uttar Pradesh,Affluent,100K-250K,Verified,Digital,2025-09-09,Low
56508,15,61,Hyderabad,Telangana,Mass,25K-50K,Verified,Branch,2024-09-17,High
56509,3,40,Kolkata,West Bengal,Mass,25K-50K,Verified,Digital,2025-09-16,Medium
56510,31,40,Hyderabad,Telangana,SME,<25K,Verified,Partner,2023-06-13,Low
56511,44,28,Kolkata,West Bengal,Premium,100K-250K,Verified,Branch,2022-05-15,Low
56512,21,33,Hyderabad,Telangana,Mass,100K-250K,Verified,Digital,2024-03-30,Low
56513,0,23,Kolkata,West Bengal,Mass,50K-100K,Verified,Digital,2025-12-13,Low
56514,44,25,Pune,Maharashtra,Mass,25K-50K,Verified,Referral,2022-05-10,Low
56515,29,77,Kolkata,West Bengal,Affluent,50K-100K,Verified,Digital,2023-07-23,Medium
56516,2,69,Mumbai,Maharashtra,Mass,50K-100K,Verified,Digital,2025-10-12,Low
56517,31,26,Lucknow,Uttar Pradesh,Premium,25K-50K,Verified,Digital,2023-06-06,Medium
56518,33,52,Indore,Madhya Pradesh,Mass,25K-50K,Verified,Digital,2023-04-05,Low
56519,28,56,Ahmedabad,Gujarat,Premium,50K-100K,Verified,Branch,2023-08-16,Medium
56520,17,42,Mumbai,Maharashtra,Affluent,25K-50K,Verified,Digital,2024-07-30,Low
56521,18,77,Hyderabad,Telangana,Mass,50K-100K,Verified,Digital,2024-06-19,Medium
56522,28,18,Jaipur,Rajasthan,SME,<25K,Verified,Digital,2023-09-06,Medium
56523,30,62,Surat,Gujarat,Premium,50K-100K,Verified,Digital,2023-06-23,High
56524,40,75,Pune,Maharashtra,Premium,50K-100K,Verified,Digital,2022-09-18,Low
56525,10,39,Indore,Madhya Pradesh,Mass,25K-50K,Verified,Branch,2025-03-05,Medium
56526,28,64,Bengaluru,Karnataka,Premium,25K-50K,Verified,Branch,2023-09-01,Medium
56527,7,25,Mumbai,Maharashtra,SME,25K-50K,Verified,Digital,2025-06-04,Low
56528,41,40,Pune,Maharashtra,Mass,50K-100K,Verified,Referral,2022-08-16,Low
56529,23,27,Lucknow,Uttar Pradesh,Mass,50K-100K,Verified,Digital,2024-01-31,Medium
56530,40,71,Mumbai,Maharashtra,SME,250K+,Verified,Digital,2022-09-15,Low
56531,0,49,Bengaluru,Karnataka,Affluent,<25K,Verified,Partner,2025-12-08,Low
56532,21,31,Ahmedabad,Gujarat,SME,250K+,Verified,Digital,2024-04-05,Low
56533,7,57,Chennai,Tamil Nadu,Mass,25K-50K,Pending,Referral,2025-05-28,Low
56534,6,58,Hyderabad,Telangana,Mass,50K-100K,Verified,Digital,2025-06-13,Medium
56535,13,76,Surat,Gujarat,Affluent,100K-250K,Verified,Digital,2024-11-09,Medium
56536,34,44,Bengaluru,Karnataka,Mass,<25K,Verified,Digital,2023-02-28,Medium
56537,34,27,Indore,Madhya Pradesh,Premium,<25K,Verified,Digital,2023-02-17,Low
56538,1,65,Surat,Gujarat,Mass,100K-250K,Verified,Digital,2025-11-13,Low
56539,37,64,Surat,Gujarat,Mass,100K-250K,Verified,Branch,2022-12-11,Medium
56540,27,70,Surat,Gujarat,SME,100K-250K,Verified,Partner,2023-10-12,Low
56541,33,26,Pune,Maharashtra,Premium,25K-50K,Verified,Digital,2023-04-12,Low
56542,42,29,Hyderabad,Telangana,Premium,50K-100K,Verified,Digital,2022-07-08,Medium
56543,2,38,Kolkata,West Bengal,Mass,100K-250K,Verified,Digital,2025-10-23,Medium
56544,1,24,Ahmedabad,Gujarat,Mass,<25K,Verified,Referral,2025-11-09,Medium
56545,11,76,Ahmedabad,Gujarat,Affluent,50K-100K,Verified,Digital,2025-01-26,Medium
56546,16,59,Pune,Maharashtra,Mass,250K+,Verified,Digital,2024-08-10,Low
56547,39,78,Chennai,Tamil Nadu,Premium,50K-100K,Verified,Referral,2022-09-27,Low
56548,26,45,Kolkata,West Bengal,SME,25K-50K,Pending,Branch,2023-10-27,Low
56549,7,42,Jaipur,Rajasthan,Affluent,25K-50K,Verified,Branch,2025-05-26,Low
56550,48,37,Surat,Gujarat,Affluent,100K-250K,Verified,Branch,2022-01-21,Low
56551,5,25,Ahmedabad,Gujarat,Mass,50K-100K,Verified,Branch,2025-07-19,Low
56552,24,22,Chennai,Tamil Nadu,Premium,25K-50K,Verified,Partner,2023-12-15,Low
56553,9,66,Indore,Madhya Pradesh,Mass,100K-250K,Verified,Digital,2025-03-29,Low
56554,34,33,Bengaluru,Karnataka,Premium,<25K,Verified,Digital,2023-03-05,Low
56555,29,74,Lucknow,Uttar Pradesh,Affluent,50K-100K,Verified,Branch,2023-07-30,Low
56556,28,20,Kolkata,West Bengal,Mass,50K-100K,Verified,Digital,2023-08-19,Medium
56557,29,68,Kolkata,West Bengal,Mass,250K+,Pending,Partner,2023-08-08,Low
56558,14,25,Ahmedabad,Gujarat,Mass,25K-50K,Verified,Digital,2024-10-14,High
56559,15,43,Indore,Madhya Pradesh,Mass,50K-100K,Verified,Branch,2024-09-17,Low
56560,26,39,Surat,Gujarat,Affluent,100K-250K,Verified,Partner,2023-10-21,Low
56561,13,77,Lucknow,Uttar Pradesh,Affluent,25K-50K,Verified,Referral,2024-12-06,Low
56562,41,18,Pune,Maharashtra,Affluent,<25K,Verified,Digital,2022-08-11,Low
56563,16,69,Lucknow,Uttar Pradesh,Affluent,50K-100K,Pending,Digital,2024-08-17,Medium
56564,43,56,Kolkata,West Bengal,Mass,50K-100K,Verified,Digital,2022-06-07,Low
56565,13,46,Indore,Madhya Pradesh,Affluent,<25K,Pending,Digital,2024-12-06,Low
56566,22,49,Delhi,Delhi,Mass,<25K,Verified,Digital,2024-03-11,Low
56567,24,33,Surat,Gujarat,Mass,50K-100K,Verified,Digital,2023-12-23,Low
56568,2,73,Delhi,Delhi,Affluent,50K-100K,Pending,Digital,2025-10-06,Low
