ticket_id,customer_id,created_at,issue_category,priority,channel,ticket_status,resolution_hours,customer_satisfaction,agent_team
6020161,1116488,2025-01-14 06:44:17,Refund Delayed,High,Chat,Resolved,24.8,5.0,Technical
6082788,1116683,2025-01-14 06:54:02,App Technical Issue,Critical,Chat,Resolved,34.0,4.2,Payments
6000027,1102339,2025-01-14 07:13:08,Account Access,Medium,In-App,Resolved,5.7,5.0,Payments
6007984,1034155,2025-01-14 07:18:45,Chargeback,High,Email,Resolved,55.4,4.5,Fraud
6041554,1076099,2025-01-14 07:21:05,Account Access,Medium,In-App,Resolved,2.8,5.0,Accounts
6036470,1115027,2025-01-14 07:46:42,Fraud Concern,High,Social,Resolved,65.6,3.0,Technical
6038947,1090210,2025-01-14 07:46:50,Fraud Concern,Medium,Email,Resolved,35.8,4.4,KYC
6033235,1109828,2025-01-14 07:52:43,Transfer Delayed,Low,Email,Resolved,11.5,5.0,Cards
6083053,1049113,2025-01-14 07:58:25,KYC,Medium,Phone,Pending Customer,25.5,4.5,KYC
6041697,1023452,2025-01-14 08:12:47,Refund Delayed,High,Phone,Resolved,64.8,4.2,Technical
6035246,1090175,2025-01-14 08:17:01,Fraud Concern,Medium,In-App,Resolved,4.5,5.0,Technical
6082084,1106220,2025-01-14 08:27:12,Payment Failed,Medium,In-App,Resolved,12.6,4.5,Accounts
6035103,1074264,2025-01-14 08:31:13,KYC,High,In-App,Resolved,16.4,4.4,Technical
6054085,1023296,2025-01-14 08:45:39,App Technical Issue,Critical,Email,Resolved,35.9,4.5,KYC
6073716,1058647,2025-01-14 09:03:50,Transfer Delayed,Critical,Email,Resolved,25.6,3.9,Fraud
6020888,1110660,2025-01-14 09:38:12,Payment Failed,Low,Chat,Open,4.5,5.0,KYC
6022642,1111579,2025-01-14 09:42:07,Fraud Concern,Low,Social,Resolved,40.7,3.6,Accounts
6006614,1053807,2025-01-14 09:50:49,Payment Failed,Medium,Chat,Resolved,8.6,4.9,KYC
6017865,1105167,2025-01-14 10:10:23,Payment Failed,Low,Phone,Resolved,12.0,5.0,Payments
6025651,1020597,2025-01-14 10:23:12,Transfer Delayed,High,Phone,Resolved,18.8,4.6,KYC
6051198,1039033,2025-01-14 10:32:35,App Technical Issue,Low,Phone,Resolved,6.0,5.0,KYC
6013578,1052709,2025-01-14 10:38:58,Cash Withdrawal,Medium,Chat,Resolved,9.3,5.0,Technical
6077868,1105267,2025-01-14 10:44:00,Account Access,Medium,Phone,Pending Customer,5.5,5.0,Payments
6056139,1066157,2025-01-14 10:46:14,Payment Failed,Low,Email,Resolved,42.3,3.9,Technical
6050944,1063498,2025-01-14 10:52:31,KYC,Medium,Phone,Pending Customer,7.5,4.0,Accounts
6072598,1111909,2025-01-14 11:01:28,Transfer Delayed,Medium,Chat,Escalated,26.0,4.9,Fraud
6031034,1001351,2025-01-14 11:07:50,Fraud Concern,Medium,Email,Resolved,41.5,4.8,Technical
6012022,1057163,2025-01-14 12:28:59,Transfer Delayed,High,Phone,Open,10.3,5.0,Accounts
6054433,1112646,2025-01-14 13:53:10,Payment Failed,Low,Phone,Resolved,4.8,5.0,Payments
6082906,1061965,2025-01-14 13:55:08,App Technical Issue,Low,In-App,Resolved,9.2,5.0,Cards
6028240,1094529,2025-01-14 13:57:23,Payment Failed,Medium,Chat,Resolved,27.0,5.0,Payments
6081998,1097473,2025-01-14 14:00:08,App Technical Issue,Low,In-App,Resolved,3.9,5.0,Technical
6011935,1066963,2025-01-14 14:01:29,Payment Failed,Low,Email,Open,6.1,4.1,KYC
6040301,1031577,2025-01-14 14:02:18,Merchant Dispute,High,In-App,Resolved,18.8,3.6,KYC
6019122,1062940,2025-01-14 14:03:07,Refund Delayed,Low,Social,Resolved,23.7,4.0,Technical
6024436,1106410,2025-01-14 14:23:06,Payment Failed,Low,Email,Resolved,13.8,4.1,Cards
6022646,1111218,2025-01-14 14:36:31,Refund Delayed,Medium,Email,Resolved,68.7,2.3,Cards
6048321,1050764,2025-01-14 14:36:33,Merchant Dispute,Low,In-App,Escalated,26.2,3.9,Payments
6037418,1008451,2025-01-14 15:13:27,Refund Delayed,Low,In-App,Resolved,40.7,4.1,Technical
6054682,1014994,2025-01-14 15:41:43,Payment Failed,Low,Chat,Resolved,0.5,5.0,Cards
6069445,1027358,2025-01-14 15:50:20,Payment Failed,Medium,Chat,Resolved,20.3,2.6,Fraud
6042523,1053927,2025-01-14 15:58:05,App Technical Issue,High,In-App,Resolved,36.5,4.2,Payments
6021520,1105035,2025-01-14 16:16:29,Refund Delayed,Medium,Email,Resolved,17.6,4.9,Fraud
6007887,1073035,2025-01-14 16:39:39,KYC,High,Chat,Resolved,37.4,4.7,Fraud
6086367,1091966,2025-01-14 16:48:25,Cash Withdrawal,Medium,Chat,Resolved,22.9,2.8,Accounts
6066611,1119838,2025-01-14 16:51:00,Refund Delayed,Medium,In-App,Resolved,5.0,5.0,Technical
6075175,1063409,2025-01-14 16:51:53,Fraud Concern,Medium,In-App,Pending Customer,7.8,4.8,Cards
6066452,1021337,2025-01-14 17:04:59,Transfer Delayed,High,Email,Resolved,14.6,5.0,Payments
6036233,1110724,2025-01-14 17:26:17,KYC,Low,In-App,Resolved,48.4,4.3,Cards
6076805,1009290,2025-01-14 17:53:22,Payment Failed,Medium,Phone,Resolved,13.6,4.8,Cards
6020571,1024622,2025-01-14 18:11:07,Transfer Delayed,High,Chat,Pending Customer,8.1,5.0,Technical
6062093,1015050,2025-01-14 18:14:52,Payment Failed,Low,Chat,Resolved,5.9,5.0,Cards
6015843,1074696,2025-01-14 18:16:36,KYC,Low,In-App,Resolved,3.2,5.0,Accounts
6075476,1025909,2025-01-14 18:17:20,Payment Failed,Medium,In-App,Resolved,24.9,5.0,Accounts
6055126,1113601,2025-01-14 18:24:16,App Technical Issue,High,Phone,Resolved,35.2,5.0,Fraud
6064398,1069957,2025-01-14 18:45:17,Transfer Delayed,High,In-App,Resolved,17.8,3.7,Fraud
6083288,1117687,2025-01-14 18:46:42,Payment Failed,Medium,Phone,Resolved,18.0,3.4,Payments
6050913,1044438,2025-01-14 18:52:30,Transfer Delayed,Low,Phone,Pending Customer,27.8,3.1,Payments
6021767,1037518,2025-01-14 19:01:46,Fraud Concern,Low,Phone,Resolved,24.5,4.6,Cards
6054772,1013845,2025-01-14 19:13:47,Payment Failed,High,Email,Resolved,46.3,4.7,Fraud
6039324,1056500,2025-01-14 19:28:24,KYC,Low,Chat,Resolved,4.0,5.0,KYC
6008622,1009897,2025-01-14 20:00:46,Payment Failed,Low,Email,Resolved,35.4,4.8,Accounts
6065182,1093210,2025-01-14 20:09:51,Fraud Concern,Medium,Chat,Resolved,34.2,4.5,Payments
6016250,1085858,2025-01-14 20:39:05,Transfer Delayed,Medium,Email,Resolved,25.7,5.0,Cards
6045064,1047171,2025-01-14 20:39:50,Transfer Delayed,Low,Email,Open,2.5,5.0,Cards
6084518,1084547,2025-01-14 20:53:36,Chargeback,High,In-App,Resolved,19.9,3.8,Accounts
6005551,1099356,2025-01-14 21:12:11,Merchant Dispute,Medium,Phone,Resolved,14.0,5.0,Fraud
6032160,1036566,2025-01-14 21:28:02,Transfer Delayed,Low,Social,Open,8.8,5.0,Fraud
6074096,1027101,2025-01-14 21:43:59,Cash Withdrawal,Medium,Email,Resolved,38.7,4.0,Accounts
6046831,1053886,2025-01-14 21:44:25,Payment Failed,Medium,Chat,Resolved,15.1,4.9,Accounts
6017153,1038301,2025-01-14 21:52:37,Account Access,Medium,In-App,Resolved,5.0,5.0,Technical
6052102,1030658,2025-01-14 22:06:30,Cash Withdrawal,Medium,In-App,Resolved,27.1,4.2,Cards
6002194,1027787,2025-01-14 22:20:46,Merchant Dispute,Critical,Email,Open,25.4,4.8,Cards
6020459,1073712,2025-01-14 22:23:33,Chargeback,Medium,In-App,Resolved,14.3,4.8,Technical
6043275,1100328,2025-01-14 22:31:58,Refund Delayed,Low,Email,Resolved,13.2,3.7,Cards
6036859,1096006,2025-01-14 22:44:26,Merchant Dispute,High,In-App,Open,28.7,3.4,Fraud
6062339,1035766,2025-01-14 23:34:59,KYC,Low,Social,Resolved,7.2,2.8,Cards
6057275,1019629,2025-01-14 23:42:17,Refund Delayed,Critical,Phone,Resolved,31.7,4.5,Fraud
6078690,1105713,2025-01-14 23:44:03,Cash Withdrawal,Low,In-App,Resolved,25.4,4.7,Cards
6000158,1093816,2025-01-14 23:49:50,Cash Withdrawal,Medium,Social,Open,6.8,5.0,Accounts
6050246,1059304,2025-01-15 00:14:24,Refund Delayed,Low,In-App,Resolved,23.7,5.0,Fraud
6026759,1024027,2025-01-15 00:16:23,Merchant Dispute,Medium,Phone,Open,6.2,5.0,KYC
6044519,1052271,2025-01-15 00:26:19,Fraud Concern,Low,Email,Resolved,6.6,5.0,Technical
6072662,1105779,2025-01-15 00:34:40,Merchant Dispute,Medium,In-App,Resolved,20.2,4.0,Technical
6069599,1083220,2025-01-15 00:45:22,Payment Failed,Medium,In-App,Resolved,0.5,4.2,Accounts
6064986,1044027,2025-01-15 00:58:09,Chargeback,Medium,In-App,Resolved,11.1,5.0,Technical
6012915,1078669,2025-01-15 01:07:04,KYC,Low,Email,Open,22.3,4.6,Technical
6052664,1027629,2025-01-15 01:09:33,Transfer Delayed,High,Email,Pending Customer,15.6,4.6,Technical
6079529,1014531,2025-01-15 01:23:16,App Technical Issue,High,Email,Resolved,47.5,2.8,Accounts
6047397,1092031,2025-01-15 01:26:58,Account Access,Critical,Chat,Resolved,23.5,5.0,KYC
6001500,1108635,2025-01-15 01:30:51,Chargeback,Medium,Email,Resolved,9.5,5.0,Cards
6088891,1111290,2025-01-15 01:43:48,Account Access,Medium,In-App,Resolved,46.0,5.0,Technical
6026927,1048019,2025-01-15 01:46:11,Merchant Dispute,Low,Chat,Resolved,10.0,5.0,KYC
6005073,1079418,2025-01-15 01:52:09,Chargeback,Medium,In-App,Open,61.6,4.2,Payments
6055221,1014100,2025-01-15 02:06:47,Payment Failed,Low,Email,Resolved,11.5,4.5,Fraud
6075287,1054526,2025-01-15 02:23:05,Account Access,Low,Email,Open,22.0,4.9,Accounts
6060046,1079285,2025-01-15 02:27:35,Fraud Concern,High,Email,Resolved,25.7,5.0,Fraud
6031827,1072031,2025-01-15 02:28:55,Refund Delayed,High,In-App,Resolved,16.3,5.0,Fraud
6079440,1102520,2025-01-15 02:30:39,Transfer Delayed,Medium,In-App,Pending Customer,53.4,3.3,Technical
6036623,1064624,2025-01-15 02:32:13,Transfer Delayed,Medium,In-App,Resolved,26.2,5.0,Technical
6069425,1052661,2025-01-15 02:54:28,Chargeback,Low,Chat,Pending Customer,11.9,4.9,KYC
6040894,1009305,2025-01-15 03:03:56,Payment Failed,Medium,In-App,Pending Customer,7.6,5.0,Payments
6037158,1045676,2025-01-15 03:29:19,Payment Failed,Critical,Phone,Resolved,92.2,3.1,Fraud
6012364,1072900,2025-01-15 03:47:58,Fraud Concern,Medium,Email,Resolved,26.5,4.5,Accounts
6020226,1081730,2025-01-15 03:48:48,KYC,Medium,In-App,Resolved,15.4,4.2,Fraud
6031732,1022018,2025-01-15 03:54:13,App Technical Issue,Low,Email,Resolved,15.8,5.0,KYC
6045595,1036490,2025-01-15 04:03:03,Account Access,Low,Phone,Open,10.5,4.9,Cards
6007783,1081845,2025-01-15 04:06:29,Fraud Concern,Low,In-App,Resolved,15.0,5.0,Technical
6060939,1087029,2025-01-15 04:09:24,Payment Failed,Medium,Email,Resolved,11.6,5.0,Cards
6059200,1022720,2025-01-15 04:11:32,Chargeback,Medium,In-App,Resolved,51.3,3.1,KYC
6003322,1108046,2025-01-15 04:46:46,Account Access,Medium,Chat,Resolved,13.2,5.0,Cards
6081157,1016262,2025-01-15 05:14:42,KYC,High,Phone,Resolved,29.8,5.0,Accounts
6045811,1106106,2025-01-15 05:44:42,Account Access,Low,In-App,Resolved,8.2,4.7,Technical
6078893,1091935,2025-01-15 05:49:30,KYC,Low,In-App,Resolved,7.4,5.0,KYC
6017345,1085401,2025-01-15 05:53:16,Chargeback,Medium,In-App,Open,29.3,5.0,KYC
6076792,1087136,2025-01-15 06:17:13,Payment Failed,Low,Email,Resolved,2.5,5.0,Payments
6051265,1073718,2025-01-15 06:25:30,Payment Failed,Low,Social,Resolved,19.3,4.9,KYC
6078178,1082207,2025-01-15 06:28:26,Refund Delayed,Medium,In-App,Resolved,6.4,4.4,Cards
6030704,1101489,2025-01-15 06:28:41,Account Access,Low,In-App,Resolved,7.1,3.7,Accounts
6008331,1098920,2025-01-15 06:45:36,Account Access,Low,Email,Resolved,28.2,3.7,KYC
6077031,1095229,2025-01-15 07:27:23,App Technical Issue,High,Email,Resolved,10.4,5.0,Accounts
6076841,1067329,2025-01-15 07:35:10,App Technical Issue,Medium,In-App,Resolved,3.5,4.5,KYC
6000031,1003880,2025-01-15 07:36:19,Cash Withdrawal,Medium,Email,Pending Customer,58.8,4.0,KYC
6069204,1085262,2025-01-15 07:46:18,Merchant Dispute,Low,Chat,Resolved,21.6,5.0,Cards
6010699,1012648,2025-01-15 07:48:04,Chargeback,Low,In-App,Pending Customer,10.6,4.7,Payments
6012763,1003995,2025-01-15 08:09:58,Cash Withdrawal,High,In-App,Resolved,11.9,5.0,Fraud
6051253,1003472,2025-01-15 08:17:56,Account Access,Low,Chat,Open,28.0,4.1,Accounts
6061931,1027343,2025-01-15 08:43:11,Merchant Dispute,High,In-App,Resolved,16.5,4.3,Technical
6036277,1009499,2025-01-15 09:00:45,Chargeback,Medium,Email,Resolved,23.5,4.4,Technical
6014099,1092424,2025-01-15 09:02:21,Merchant Dispute,Medium,Email,Open,36.7,4.0,KYC
6061193,1020803,2025-01-15 09:11:25,Chargeback,High,Chat,Resolved,24.0,4.2,Accounts
6064673,1112615,2025-01-15 09:12:58,Refund Delayed,Medium,Phone,Resolved,14.4,4.5,Fraud
6072200,1051459,2025-01-15 09:30:25,Chargeback,High,Email,Resolved,25.7,5.0,Technical
6004719,1098991,2025-01-15 09:41:54,Payment Failed,High,Email,Escalated,47.6,5.0,Technical
6015328,1039357,2025-01-15 10:00:02,Transfer Delayed,High,Chat,Resolved,14.1,5.0,Cards
6050715,1087323,2025-01-15 10:11:20,Transfer Delayed,Low,In-App,Resolved,17.6,4.2,Fraud
6073359,1069909,2025-01-15 10:28:00,Payment Failed,Low,Chat,Resolved,4.4,5.0,Cards
6020753,1087846,2025-01-15 10:28:31,Merchant Dispute,Medium,In-App,Resolved,28.5,4.9,Cards
6023026,1013617,2025-01-15 10:31:42,KYC,Medium,Email,Escalated,11.1,4.6,Payments
6007255,1022370,2025-01-15 10:36:06,Cash Withdrawal,High,In-App,Resolved,18.5,4.8,KYC
6014357,1038946,2025-01-15 10:40:45,Payment Failed,Medium,Email,Resolved,18.7,4.4,Cards
6064335,1106305,2025-01-15 10:52:02,Fraud Concern,Medium,In-App,Resolved,17.8,4.1,Fraud
6071556,1043840,2025-01-15 10:58:27,KYC,Medium,In-App,Pending Customer,70.1,4.0,KYC
6059183,1025564,2025-01-15 11:00:49,Payment Failed,Medium,Phone,Resolved,18.0,4.1,Fraud
6087316,1037895,2025-01-15 11:06:56,Merchant Dispute,Low,In-App,Pending Customer,5.9,5.0,Accounts
6059583,1075014,2025-01-15 11:14:55,Refund Delayed,High,Email,Resolved,15.2,5.0,Technical
6045796,1113314,2025-01-15 11:30:05,Fraud Concern,High,Chat,Resolved,17.2,5.0,Cards
6068328,1052265,2025-01-15 11:34:36,Refund Delayed,Low,In-App,Pending Customer,9.7,5.0,Payments
6010574,1100703,2025-01-15 11:39:09,Fraud Concern,High,Email,Resolved,25.2,5.0,Fraud
6073058,1066998,2025-01-15 12:07:36,Payment Failed,Medium,In-App,Resolved,17.9,4.8,Accounts
6081633,1084997,2025-01-15 12:17:43,Merchant Dispute,Medium,Phone,Pending Customer,14.4,4.4,Cards
6065375,1043923,2025-01-15 12:30:20,Payment Failed,High,Email,Resolved,9.4,5.0,Cards
6003622,1105958,2025-01-15 12:32:24,Payment Failed,Low,In-App,Resolved,2.6,4.7,Fraud
6037412,1061972,2025-01-15 12:47:49,Refund Delayed,High,Phone,Resolved,42.8,4.2,Cards
6054447,1087719,2025-01-15 12:50:26,Refund Delayed,High,In-App,Pending Customer,53.9,3.8,Accounts
6015959,1038028,2025-01-15 13:06:24,KYC,High,Phone,Resolved,23.1,4.1,Payments
6053712,1011088,2025-01-15 13:25:32,Refund Delayed,Medium,In-App,Pending Customer,34.7,3.6,Technical
6019941,1093026,2025-01-15 14:03:10,KYC,Low,Chat,Resolved,17.7,5.0,Fraud
6074025,1050192,2025-01-15 14:10:13,Account Access,Medium,Email,Resolved,25.8,5.0,Technical
6056975,1078705,2025-01-15 14:12:50,Refund Delayed,High,Email,Resolved,75.3,2.0,Payments
6065489,1038640,2025-01-15 14:24:39,Refund Delayed,Medium,Phone,Pending Customer,25.8,4.8,Payments
6010179,1005899,2025-01-15 15:15:44,Refund Delayed,Critical,Phone,Resolved,25.8,3.6,Fraud
6086648,1091975,2025-01-15 15:23:26,Account Access,High,In-App,Resolved,18.6,4.3,KYC
6061454,1044643,2025-01-15 16:03:09,Chargeback,Medium,Chat,Resolved,35.5,4.7,Accounts
6013734,1036859,2025-01-15 16:13:04,Payment Failed,Medium,In-App,Resolved,67.5,3.4,Payments
6053156,1104351,2025-01-15 16:18:19,Chargeback,High,Email,Resolved,36.2,4.0,Fraud
6066580,1065561,2025-01-15 16:23:37,App Technical Issue,Low,Phone,Resolved,3.8,5.0,Technical
6058134,1114790,2025-01-15 17:15:51,Payment Failed,Medium,In-App,Resolved,6.1,5.0,Cards
6061480,1075440,2025-01-15 17:17:57,Cash Withdrawal,Medium,Email,Open,24.6,4.0,Payments
6012324,1078328,2025-01-15 17:29:56,Transfer Delayed,Medium,In-App,Escalated,23.8,4.8,Cards
6005986,1054323,2025-01-15 17:38:05,Transfer Delayed,Low,Email,Resolved,19.8,3.8,Fraud
6032279,1052619,2025-01-15 17:59:05,App Technical Issue,Medium,Social,Resolved,34.2,3.4,Technical
6074800,1029524,2025-01-15 18:04:00,Refund Delayed,Low,Chat,Resolved,24.0,5.0,KYC
6064411,1028606,2025-01-15 18:18:25,Refund Delayed,High,Chat,Open,16.3,5.0,KYC
6034826,1033239,2025-01-15 18:28:16,App Technical Issue,Low,Phone,Escalated,20.2,4.9,Cards
6064619,1035422,2025-01-15 18:37:06,Payment Failed,Medium,Social,Resolved,8.9,4.4,Technical
6063783,1102216,2025-01-15 18:42:42,App Technical Issue,Low,Phone,Resolved,6.9,5.0,Technical
6031756,1059727,2025-01-15 18:57:35,KYC,Low,In-App,Resolved,4.0,4.6,KYC
6002973,1010937,2025-01-15 19:00:02,Transfer Delayed,Medium,Chat,Resolved,26.3,4.8,Technical
6051045,1101108,2025-01-15 19:00:25,Account Access,High,Chat,Resolved,14.7,4.8,Accounts
6083803,1076337,2025-01-15 19:00:34,Transfer Delayed,Medium,Email,Resolved,9.2,4.0,KYC
6077055,1034234,2025-01-15 19:23:17,Chargeback,Medium,Chat,Resolved,4.0,4.9,Payments
6064693,1019233,2025-01-15 19:24:14,App Technical Issue,Medium,In-App,Resolved,19.8,4.6,Accounts
6001038,1088895,2025-01-15 19:42:10,Account Access,Low,Chat,Resolved,23.2,3.7,Payments
6030336,1032951,2025-01-15 19:48:11,App Technical Issue,High,Email,Pending Customer,56.7,4.3,Payments
6068417,1042114,2025-01-15 19:49:36,Payment Failed,Medium,Social,Resolved,7.0,5.0,Payments
6015987,1062158,2025-01-15 20:02:28,Refund Delayed,Medium,Chat,Resolved,1.7,5.0,Fraud
6014716,1040773,2025-01-15 20:20:59,Payment Failed,Medium,In-App,Resolved,41.4,4.5,Fraud
6055228,1055726,2025-01-15 20:28:27,Transfer Delayed,Low,In-App,Resolved,13.0,5.0,Payments
6014002,1097220,2025-01-15 20:29:06,Refund Delayed,Low,Chat,Pending Customer,12.0,4.8,Accounts
6073381,1042544,2025-01-15 20:43:36,KYC,Low,In-App,Resolved,27.0,4.2,Payments
6040103,1105379,2025-01-15 20:45:47,Payment Failed,Medium,Email,Open,36.1,3.5,Cards
6029628,1015280,2025-01-15 21:00:27,Cash Withdrawal,Low,Email,Resolved,56.2,3.6,Fraud
6016899,1049730,2025-01-15 21:06:00,Chargeback,Low,Social,Resolved,7.2,5.0,Accounts
6045944,1082731,2025-01-15 21:09:04,Account Access,Medium,Email,Resolved,15.6,5.0,Payments
6035437,1013455,2025-01-15 21:31:15,Chargeback,Low,Chat,Resolved,14.5,5.0,Fraud
6045126,1115063,2025-01-15 21:48:03,Transfer Delayed,Medium,Chat,Resolved,7.2,5.0,Accounts
6065447,1077813,2025-01-15 22:24:13,Transfer Delayed,Medium,Phone,Pending Customer,2.6,5.0,Accounts
6068524,1019069,2025-01-15 22:40:59,Chargeback,Medium,Email,Resolved,37.1,3.6,KYC
6080848,1117022,2025-01-15 22:50:10,Account Access,Medium,In-App,Resolved,78.6,2.9,Fraud
6066499,1097469,2025-01-15 22:50:30,Refund Delayed,High,Phone,Resolved,35.1,4.6,Technical
6065117,1044605,2025-01-15 22:56:46,Account Access,Critical,In-App,Escalated,62.5,2.9,Technical
6048416,1075969,2025-01-15 23:07:55,Payment Failed,Low,Email,Resolved,5.2,5.0,Technical
6089638,1018974,2025-01-15 23:29:51,Transfer Delayed,High,Phone,Resolved,13.2,5.0,Fraud
6049433,1104614,2025-01-15 23:52:53,Payment Failed,Medium,Phone,Resolved,11.2,4.4,Technical
6076397,1090162,2025-01-16 00:02:20,Transfer Delayed,Medium,In-App,Resolved,20.4,3.7,Payments
6000378,1073591,2025-01-16 00:19:49,Transfer Delayed,Medium,Phone,Resolved,8.8,5.0,Accounts
6059377,1103006,2025-01-16 00:51:18,Chargeback,High,Chat,Resolved,37.7,3.9,Payments
6088372,1046828,2025-01-16 01:02:03,KYC,Low,Chat,Resolved,11.5,5.0,Technical
6043097,1073948,2025-01-16 01:04:04,Transfer Delayed,Low,Email,Resolved,30.6,4.1,Fraud
6021803,1084197,2025-01-16 01:15:36,Chargeback,Low,In-App,Resolved,8.7,4.9,Cards
6007955,1015453,2025-01-16 02:06:51,Merchant Dispute,Medium,Email,Resolved,11.1,5.0,Accounts
6073930,1107621,2025-01-16 02:08:09,Transfer Delayed,High,Social,Pending Customer,18.5,4.7,Payments
6053938,1039685,2025-01-16 02:15:03,Cash Withdrawal,Low,Phone,Resolved,32.9,2.8,Cards
6079566,1028957,2025-01-16 02:16:13,Refund Delayed,Low,In-App,Resolved,6.3,5.0,Cards
6020776,1026826,2025-01-16 02:30:24,KYC,High,Chat,Open,12.6,5.0,Payments
6015807,1092166,2025-01-16 02:31:01,Transfer Delayed,High,Email,Open,22.8,5.0,KYC
6080934,1058816,2025-01-16 02:44:05,Merchant Dispute,Low,Chat,Pending Customer,14.9,5.0,Fraud
6039239,1031166,2025-01-16 02:52:59,Cash Withdrawal,Low,Email,Resolved,11.5,5.0,Fraud
6024196,1096124,2025-01-16 03:00:09,Payment Failed,Low,Phone,Resolved,6.5,4.6,KYC
6002921,1111398,2025-01-16 03:02:26,KYC,Medium,Chat,Resolved,41.7,4.5,Accounts
6066922,1061555,2025-01-16 03:04:39,Chargeback,Low,Chat,Resolved,15.1,5.0,Fraud
6073668,1032371,2025-01-16 03:18:30,KYC,Medium,In-App,Resolved,9.0,4.5,Cards
6051774,1084395,2025-01-16 03:42:54,KYC,Critical,In-App,Escalated,28.9,4.3,Payments
6004158,1054868,2025-01-16 03:46:00,Cash Withdrawal,High,Chat,Resolved,25.6,3.5,Cards
6035172,1016748,2025-01-16 04:03:25,Merchant Dispute,Medium,In-App,Resolved,6.4,5.0,KYC
6038847,1113183,2025-01-16 04:12:31,Cash Withdrawal,High,Social,Escalated,29.8,4.1,Payments
6083189,1100577,2025-01-16 05:07:18,Chargeback,Medium,In-App,Resolved,9.5,4.5,Fraud
6020550,1020750,2025-01-16 05:10:23,App Technical Issue,Medium,Phone,Resolved,12.3,5.0,Technical
6036016,1090944,2025-01-16 05:16:21,Refund Delayed,Low,In-App,Resolved,12.6,5.0,Cards
6063866,1062900,2025-01-16 05:33:53,Payment Failed,Medium,Email,Open,35.7,5.0,Cards
6055401,1023128,2025-01-16 05:39:33,Payment Failed,Critical,In-App,Resolved,30.6,3.8,Fraud
6079741,1029957,2025-01-16 05:50:37,Merchant Dispute,High,Social,Resolved,18.8,5.0,KYC
6078049,1008975,2025-01-16 05:56:35,Payment Failed,Low,Chat,Resolved,27.4,5.0,Accounts
6040151,1059960,2025-01-16 06:00:51,KYC,High,Phone,Resolved,32.2,4.7,KYC
6031118,1064987,2025-01-16 06:44:02,Refund Delayed,Low,Phone,Resolved,23.2,4.4,KYC
6083099,1010662,2025-01-16 06:54:22,Payment Failed,Low,Phone,Open,1.9,5.0,Technical
6040022,1065562,2025-01-16 06:55:26,Chargeback,High,In-App,Resolved,27.0,3.7,Accounts
6082159,1105832,2025-01-16 07:04:02,KYC,Low,In-App,Resolved,13.5,5.0,Accounts
6005251,1109034,2025-01-16 07:23:59,Account Access,Medium,Phone,Resolved,22.5,5.0,Cards
6047359,1099543,2025-01-16 07:36:00,Fraud Concern,Low,Email,Resolved,1.2,4.7,Payments
6003180,1066913,2025-01-16 07:56:23,App Technical Issue,Medium,In-App,Resolved,2.3,4.8,Technical
6012914,1015878,2025-01-16 08:04:38,Account Access,Medium,Chat,Resolved,38.9,3.1,Fraud
6064845,1041022,2025-01-16 08:06:03,App Technical Issue,Medium,Email,Resolved,33.9,4.7,KYC
6044317,1084677,2025-01-16 08:10:14,Transfer Delayed,Critical,Social,Resolved,32.1,4.6,Payments
6058115,1047436,2025-01-16 08:18:36,Refund Delayed,Medium,Social,Resolved,11.4,4.7,Fraud
6034635,1029321,2025-01-16 08:27:36,App Technical Issue,Medium,In-App,Escalated,21.5,4.6,Accounts
6038996,1074517,2025-01-16 08:47:45,Refund Delayed,Low,In-App,Resolved,11.5,5.0,Technical
6068207,1084331,2025-01-16 08:59:59,Transfer Delayed,High,Phone,Resolved,12.1,5.0,Cards
6010356,1062886,2025-01-16 09:25:53,App Technical Issue,Medium,Phone,Resolved,10.6,3.9,Technical
6073430,1038410,2025-01-16 09:44:59,KYC,Medium,Email,Resolved,28.4,5.0,Fraud
6087785,1104207,2025-01-16 09:56:48,Fraud Concern,High,Chat,Resolved,29.3,3.9,Cards
6075857,1112512,2025-01-16 10:09:29,Transfer Delayed,Medium,Phone,Resolved,2.4,4.8,KYC
6076181,1078371,2025-01-16 10:13:17,Payment Failed,Medium,Social,Resolved,7.4,5.0,Cards
6089881,1066378,2025-01-16 10:21:19,Refund Delayed,High,Phone,Resolved,22.9,3.6,Payments
6036604,1060698,2025-01-16 10:49:12,Refund Delayed,High,Email,Pending Customer,28.6,4.0,Accounts
6072477,1107660,2025-01-16 10:49:49,Fraud Concern,Medium,In-App,Resolved,15.3,4.5,Cards
6043771,1004289,2025-01-16 11:50:17,Fraud Concern,Medium,In-App,Resolved,37.6,4.6,KYC
6085121,1107912,2025-01-16 11:51:18,Payment Failed,Low,Phone,Resolved,20.6,4.3,Cards
6025280,1003723,2025-01-16 11:51:48,Cash Withdrawal,Medium,In-App,Resolved,8.3,5.0,Cards
6013290,1059932,2025-01-16 11:55:45,Cash Withdrawal,High,In-App,Resolved,18.4,3.9,Accounts
6034141,1007164,2025-01-16 11:58:50,Payment Failed,High,Email,Pending Customer,31.9,4.8,Fraud
6008265,1097429,2025-01-16 12:06:02,Refund Delayed,High,In-App,Resolved,46.8,3.8,KYC
6069534,1054035,2025-01-16 12:06:20,Refund Delayed,Low,In-App,Open,27.3,4.4,Technical
6059443,1098272,2025-01-16 12:10:46,Merchant Dispute,Medium,In-App,Resolved,2.7,4.3,Fraud
