account_id,customer_id,account_type,account_status,opened_date,current_balance_inr,credit_limit_inr
7075828,1059215,Savings,Closed,2021-01-25,1365.37,0
7075829,1020467,Wallet,Active,2024-11-27,8825.12,0
7075830,1094483,Savings,Active,2020-02-29,1236.5,0
7075831,1103666,Wallet,Active,2023-07-08,1940.64,0
7075832,1048940,Wallet,Closed,2023-12-10,25157.53,0
7075833,1021699,Savings,Closed,2021-07-17,11404.12,0
7075834,1027515,Wallet,Active,2024-08-16,8301.58,0
7075835,1093757,Savings,Active,2023-03-21,9219.88,0
7075836,1070052,Wallet,Active,2024-09-20,3611.85,0
7075837,1104331,Wallet,Active,2024-04-29,68647.59,0
7075838,1104270,Credit Line,Active,2023-04-12,8868.71,25000
7075839,1064071,Savings,Active,2019-03-29,5649.96,0
7075840,1012787,Wallet,Active,2019-11-11,24639.78,0
7075841,1114306,Savings,Active,2025-01-27,1956.48,0
7075842,1003235,Current,Active,2025-08-05,10849.74,0
7075843,1000317,Wallet,Active,2025-06-25,688.13,0
7075844,1037863,Wallet,Closed,2026-01-31,70942.21,0
7075845,1065022,Wallet,Active,2024-02-20,4636.3,0
7075846,1019400,Savings,Active,2026-04-30,1643.44,0
7075847,1011478,Wallet,Active,2025-08-01,14468.16,0
7075848,1043940,Savings,Active,2021-03-23,1381.65,0
7075849,1105231,Savings,Active,2024-03-22,4697.82,0
7075850,1062793,Wallet,Active,2023-04-02,17214.84,0
7075851,1002631,Wallet,Active,2021-12-22,1337.86,0
7075852,1019802,Wallet,Active,2019-12-07,1149.62,0
7075853,1109799,Wallet,Active,2025-08-03,5246.65,0
7075854,1059258,Wallet,Active,2020-10-18,5042.49,0
7075855,1114469,Wallet,Active,2025-08-07,1596.94,0
7075856,1059252,Wallet,Active,2023-11-06,2911.54,0
7075857,1049078,Wallet,Active,2025-07-10,3163.56,0
7075858,1104606,Savings,Active,2024-06-18,3946.76,0
7075859,1062194,Wallet,Active,2025-07-31,3829.31,0
7075860,1047136,Wallet,Closed,2026-03-14,7392.63,0
7075861,1070353,Current,Active,2024-10-17,3031.15,0
7075862,1013840,Savings,Active,2023-02-26,20954.4,0
7075863,1062615,Current,Active,2021-02-28,2588.26,0
7075864,1022439,Savings,Active,2021-07-12,5716.94,0
7075865,1116743,Credit Line,Active,2025-12-03,13012.64,25000
7075866,1012375,Wallet,Active,2021-11-30,119716.93,0
7075867,1096029,Wallet,Active,2020-01-02,169166.96,0
7075868,1111308,Savings,Active,2023-04-18,7311.98,0
7075869,1042419,Current,Active,2021-06-27,9309.38,0
7075870,1065085,Wallet,Active,2024-08-07,2657.9,0
7075871,1082274,Savings,Active,2025-08-25,9156.61,0
7075872,1026512,Savings,Active,2019-08-14,14700.21,0
7075873,1056115,Wallet,Active,2024-11-20,3186.55,0
7075874,1051952,Wallet,Active,2023-05-01,3036.66,0
7075875,1007163,Savings,Dormant,2023-04-05,3509.03,0
7075876,1081660,Wallet,Active,2024-04-16,6905.62,0
7075877,1006018,Savings,Active,2024-02-05,1424.8,0
7075878,1116691,Wallet,Active,2019-05-25,8355.51,0
7075879,1068497,Current,Active,2022-11-10,15261.35,0
7075880,1098900,Wallet,Dormant,2025-06-13,2027.24,0
7075881,1017089,Credit Line,Active,2024-12-01,11829.89,100000
7075882,1045201,Wallet,Closed,2025-04-19,1377.51,0
7075883,1110764,Savings,Closed,2023-04-14,5110.64,0
7075884,1052443,Current,Active,2020-06-06,215.46,0
7075885,1068548,Wallet,Active,2019-08-12,2584.66,0
7075886,1041718,Savings,Active,2025-12-09,19835.99,0
7075887,1071252,Credit Line,Active,2021-05-01,1270.9,50000
7075888,1026822,Wallet,Active,2023-09-26,27941.99,0
7075889,1064457,Wallet,Active,2025-08-16,20167.28,0
7075890,1003595,Wallet,Active,2024-08-18,6005.14,0
7075891,1108728,Wallet,Frozen,2023-09-15,45253.31,0
7075892,1033387,Savings,Active,2022-06-07,7124.32,0
7075893,1083332,Wallet,Active,2022-07-12,1291.12,0
7075894,1091466,Wallet,Active,2023-04-28,2828.37,0
7075895,1092138,Credit Line,Active,2024-12-11,1685.53,50000
7075896,1062866,Credit Line,Active,2023-12-21,1848.22,50000
7075897,1029341,Wallet,Active,2023-01-18,2258.39,0
7075898,1046392,Savings,Active,2021-11-25,834.18,0
7075899,1013027,Wallet,Active,2025-07-22,16436.39,0
7075900,1048096,Wallet,Active,2020-05-20,517.82,0
7075901,1023927,Wallet,Active,2024-04-25,14681.84,0
7075902,1119123,Wallet,Frozen,2022-09-16,18813.26,0
7075903,1116875,Wallet,Closed,2020-09-03,13153.74,0
7075904,1057513,Savings,Dormant,2019-12-12,8596.75,0
7075905,1070845,Current,Closed,2021-06-24,11436.05,0
7075906,1044817,Savings,Active,2024-11-07,2783.09,0
7075907,1111791,Savings,Active,2021-07-05,6074.81,0
7075908,1049145,Credit Line,Closed,2025-09-29,5649.7,50000
7075909,1011435,Savings,Active,2025-02-16,4628.76,0
7075910,1070751,Credit Line,Closed,2020-02-02,2588.88,50000
7075911,1048406,Savings,Active,2024-06-10,12057.93,0
7075912,1020342,Savings,Active,2019-05-11,6076.69,0
7075913,1083897,Wallet,Active,2019-06-20,3351.54,0
7075914,1038373,Current,Active,2023-05-26,1584.89,0
7075915,1092912,Wallet,Dormant,2020-06-05,1019.56,0
7075916,1108916,Savings,Active,2022-02-05,10384.28,0
7075917,1051552,Savings,Active,2024-07-08,2556.68,0
7075918,1007756,Credit Line,Active,2025-05-01,12343.39,50000
7075919,1109571,Wallet,Active,2020-09-07,5570.46,0
7075920,1019189,Savings,Active,2025-02-21,2959.96,0
7075921,1048981,Wallet,Closed,2024-06-25,31377.03,0
7075922,1015901,Wallet,Active,2022-01-30,1110.35,0
7075923,1074805,Savings,Active,2019-10-16,5376.46,0
7075924,1016675,Savings,Active,2023-06-15,1550.99,0
7075925,1035738,Wallet,Active,2023-06-19,10514.28,0
7075926,1081496,Savings,Active,2023-04-20,5757.93,0
7075927,1077795,Wallet,Closed,2022-10-03,49728.87,0
7075928,1085143,Savings,Closed,2021-06-08,1208.11,0
7075929,1044854,Wallet,Active,2024-10-18,3044.05,0
7075930,1109692,Savings,Active,2019-11-12,14120.38,0
7075931,1075014,Current,Active,2022-07-20,8365.03,0
7075932,1095419,Savings,Dormant,2023-04-07,4279.76,0
7075933,1007295,Savings,Dormant,2026-01-31,9658.43,0
7075934,1029935,Savings,Active,2025-04-11,25600.79,0
7075935,1072466,Savings,Active,2019-07-03,9732.7,0
7075936,1100275,Wallet,Active,2019-01-21,11248.4,0
7075937,1082095,Wallet,Active,2022-05-02,10909.7,0
7075938,1006429,Wallet,Active,2026-03-26,28866.38,0
7075939,1021919,Wallet,Active,2020-11-16,3688.77,0
7075940,1023366,Wallet,Active,2022-03-31,46394.64,0
7075941,1091855,Wallet,Active,2021-03-01,5981.39,0
7075942,1070828,Wallet,Active,2026-03-29,2112.67,0
7075943,1075891,Savings,Active,2023-04-06,1882.23,0
7075944,1013092,Wallet,Active,2026-02-04,90476.03,0
7075945,1035184,Current,Active,2024-07-24,16835.03,0
7075946,1042616,Savings,Dormant,2019-08-28,7541.74,0
7075947,1093779,Wallet,Active,2021-04-27,49205.43,0
7075948,1099453,Current,Active,2024-06-13,10173.74,0
7075949,1009144,Wallet,Active,2025-10-18,1988.25,0
7075950,1005527,Savings,Active,2022-10-01,34844.3,0
7075951,1118223,Current,Active,2026-06-11,10973.28,0
7075952,1047359,Wallet,Active,2022-05-23,3637.63,0
7075953,1033860,Wallet,Active,2019-02-21,9720.65,0
7075954,1064385,Wallet,Closed,2021-02-15,4876.03,0
7075955,1042423,Savings,Active,2024-11-16,608.63,0
7075956,1076505,Savings,Active,2024-12-09,3873.07,0
7075957,1022301,Savings,Dormant,2020-08-16,1201.25,0
7075958,1041849,Current,Active,2020-03-19,4471.21,0
7075959,1068480,Wallet,Active,2019-03-04,1949.01,0
7075960,1027120,Wallet,Active,2023-12-27,19016.48,0
7075961,1049597,Wallet,Active,2026-04-03,5412.99,0
7075962,1106542,Wallet,Active,2024-01-29,2314.91,0
7075963,1080125,Wallet,Active,2019-02-01,9068.02,0
7075964,1084668,Savings,Active,2022-07-22,36767.29,0
7075965,1020793,Wallet,Active,2019-07-12,4742.88,0
7075966,1071036,Savings,Closed,2021-06-15,13657.5,0
7075967,1074730,Wallet,Frozen,2023-04-29,841.62,0
7075968,1075767,Savings,Active,2022-04-26,5749.54,0
7075969,1103128,Savings,Active,2019-04-27,1415.33,0
7075970,1111032,Wallet,Active,2022-07-20,4422.47,0
7075971,1013212,Wallet,Dormant,2019-05-14,381.72,0
7075972,1114690,Wallet,Active,2019-03-19,4473.73,0
7075973,1008126,Wallet,Active,2025-05-17,6679.66,0
7075974,1036770,Wallet,Closed,2020-11-04,73858.53,0
7075975,1019678,Savings,Frozen,2019-01-23,10023.42,0
7075976,1051184,Wallet,Active,2026-05-25,8052.78,0
7075977,1098484,Wallet,Active,2023-11-29,3892.0,0
7075978,1027888,Wallet,Active,2021-02-17,238000.91,0
7075979,1069975,Savings,Active,2022-07-08,6159.46,0
7075980,1066394,Credit Line,Active,2021-01-19,13046.46,50000
7075981,1031413,Wallet,Active,2026-01-20,2371.4,0
7075982,1058839,Credit Line,Active,2023-04-19,6232.65,200000
7075983,1082324,Current,Active,2025-07-10,8278.7,0
7075984,1069180,Savings,Closed,2020-08-17,4157.4,0
7075985,1025576,Savings,Active,2022-01-16,1429.31,0
7075986,1105857,Credit Line,Dormant,2020-12-04,29790.41,100000
7075987,1077816,Current,Active,2021-06-01,854.13,0
7075988,1012622,Wallet,Active,2025-08-18,2728.7,0
7075989,1009987,Wallet,Active,2023-07-16,11549.79,0
7075990,1084463,Wallet,Active,2023-02-25,47155.55,0
7075991,1095910,Savings,Active,2020-11-26,307708.3,0
7075992,1079232,Wallet,Active,2020-11-16,22808.61,0
7075993,1052437,Wallet,Dormant,2023-04-12,3359.65,0
7075994,1092948,Wallet,Dormant,2020-09-08,2267.44,0
7075995,1069697,Wallet,Dormant,2025-09-21,748.56,0
7075996,1020215,Wallet,Active,2025-10-23,15269.78,0
7075997,1065062,Wallet,Active,2022-09-10,30646.4,0
7075998,1089809,Savings,Active,2026-02-02,1390.63,0
7075999,1048608,Savings,Active,2019-12-17,5700.74,0
7076000,1088200,Savings,Active,2020-09-24,15131.26,0
7076001,1011745,Savings,Active,2024-06-23,13650.39,0
7076002,1086422,Current,Active,2021-05-31,10935.91,0
7076003,1070425,Current,Active,2022-12-13,578.6,0
7076004,1048277,Wallet,Active,2024-01-25,1693.29,0
7076005,1114045,Savings,Dormant,2022-08-05,3001.47,0
7076006,1020555,Savings,Active,2024-04-30,35555.62,0
7076007,1014174,Current,Active,2020-07-15,4106.76,0
7076008,1065993,Wallet,Active,2024-12-05,1201.53,0
7076009,1109934,Savings,Active,2019-03-30,207119.41,0
7076010,1114625,Savings,Active,2022-05-08,6547.83,0
7076011,1085545,Wallet,Active,2021-01-31,8126.09,0
7076012,1106725,Wallet,Active,2025-01-20,18123.78,0
7076013,1115769,Savings,Active,2019-06-11,6290.39,0
7076014,1048539,Wallet,Dormant,2026-05-26,8319.9,0
7076015,1002557,Wallet,Active,2026-05-29,9551.25,0
7076016,1024462,Savings,Active,2019-02-12,747.15,0
7076017,1106808,Wallet,Closed,2025-11-13,2565.25,0
7076018,1100607,Wallet,Active,2021-02-12,5929.15,0
7076019,1089949,Wallet,Active,2025-01-01,423.91,0
7076020,1106582,Wallet,Frozen,2025-09-26,16107.2,0
7076021,1032718,Wallet,Closed,2025-05-16,11854.07,0
7076022,1104212,Wallet,Active,2024-09-03,2221.59,0
7076023,1062059,Wallet,Active,2023-09-29,2196.23,0
7076024,1062974,Wallet,Active,2026-01-30,2098.05,0
7076025,1110708,Savings,Active,2025-11-11,18725.27,0
7076026,1061265,Savings,Active,2025-08-05,45947.21,0
7076027,1103455,Wallet,Active,2021-04-12,774.99,0
7076028,1097552,Wallet,Active,2021-08-05,2897.47,0
7076029,1001100,Wallet,Active,2020-11-25,2761.74,0
7076030,1037257,Wallet,Active,2019-09-07,19969.32,0
7076031,1071716,Savings,Active,2022-07-17,19130.27,0
7076032,1029874,Wallet,Active,2019-06-05,11859.19,0
7076033,1085898,Savings,Frozen,2019-06-18,10559.76,0
7076034,1083557,Wallet,Active,2020-08-20,3657.48,0
7076035,1028158,Current,Active,2022-08-28,14200.44,0
7076036,1072571,Wallet,Active,2020-08-02,8988.03,0
7076037,1019605,Current,Active,2019-01-08,11979.11,0
7076038,1111296,Wallet,Frozen,2026-01-05,503.07,0
7076039,1111897,Savings,Active,2022-07-04,10351.75,0
7076040,1096779,Savings,Frozen,2023-03-24,67947.35,0
7076041,1056404,Wallet,Active,2024-09-05,15488.14,0
7076042,1014691,Wallet,Active,2026-03-07,761.94,0
7076043,1046926,Wallet,Active,2020-06-02,1967.74,0
7076044,1064830,Wallet,Active,2021-01-15,8402.34,0
7076045,1039367,Savings,Active,2024-01-22,6315.68,0
7076046,1058695,Wallet,Dormant,2021-07-09,15503.66,0
7076047,1119511,Current,Closed,2023-02-28,2682.39,0
7076048,1077177,Savings,Active,2023-03-06,603.98,0
7076049,1051352,Credit Line,Active,2023-08-30,940.11,100000
7076050,1080943,Wallet,Active,2025-04-14,5124.56,0
7076051,1048461,Wallet,Frozen,2020-12-19,929.88,0
7076052,1077327,Savings,Active,2022-10-16,6398.03,0
7076053,1105984,Savings,Active,2026-06-25,1412.91,0
7076054,1031155,Credit Line,Active,2020-06-25,852.68,25000
7076055,1039445,Wallet,Active,2024-01-26,7357.47,0
7076056,1092844,Credit Line,Active,2021-04-14,3207.17,500000
7076057,1017171,Savings,Active,2024-04-02,1721.03,0
7076058,1017081,Savings,Active,2019-09-10,5364.87,0
7076059,1002808,Savings,Active,2024-03-26,4669.24,0
7076060,1025018,Wallet,Active,2022-01-04,8988.42,0
7076061,1030654,Wallet,Active,2024-08-29,7419.62,0
7076062,1016263,Wallet,Active,2020-09-17,17335.6,0
7076063,1056576,Current,Active,2022-02-20,82383.31,0
7076064,1042188,Savings,Active,2020-08-16,2640.43,0
7076065,1018473,Wallet,Closed,2023-04-22,1104.31,0
7076066,1075585,Wallet,Active,2020-04-07,50870.04,0
7076067,1108932,Wallet,Active,2022-07-24,20608.9,0
7076068,1111202,Savings,Closed,2019-09-22,3218.18,0
7076069,1096728,Wallet,Active,2025-09-30,9397.53,0
7076070,1045579,Savings,Active,2023-11-06,4570.64,0
7076071,1103603,Current,Active,2021-04-29,8493.22,0
7076072,1079324,Wallet,Active,2020-07-23,18033.71,0
7076073,1072680,Wallet,Active,2022-12-10,1784.65,0
7076074,1054202,Wallet,Active,2025-09-08,10721.91,0
7076075,1044727,Current,Active,2025-08-21,13603.16,0
7076076,1031432,Savings,Active,2023-05-13,3792.53,0
7076077,1015192,Wallet,Closed,2021-08-08,1867.62,0
7076078,1045412,Savings,Active,2020-12-06,4876.31,0
7076079,1068377,Savings,Active,2023-11-23,19126.85,0
7076080,1000377,Wallet,Active,2023-12-11,14230.06,0
7076081,1051280,Wallet,Active,2025-12-29,1294.74,0
7076082,1074495,Savings,Active,2020-10-16,1646.71,0
7076083,1044332,Credit Line,Active,2023-01-23,5257.81,500000
7076084,1114093,Savings,Active,2025-07-15,15247.46,0
7076085,1018748,Savings,Active,2025-10-10,22956.77,0
7076086,1064142,Credit Line,Active,2025-03-09,10247.93,25000
7076087,1027416,Wallet,Active,2022-07-16,915.21,0
7076088,1106857,Wallet,Dormant,2020-09-15,5629.11,0
7076089,1023222,Wallet,Closed,2019-07-20,3387.87,0
7076090,1062440,Wallet,Active,2026-02-13,2759.27,0
7076091,1118475,Wallet,Active,2019-12-14,4438.42,0
7076092,1055369,Savings,Active,2024-12-25,8200.62,0
7076093,1071660,Wallet,Active,2022-12-22,135.3,0
7076094,1001815,Wallet,Active,2024-07-21,1346.55,0
7076095,1010524,Wallet,Closed,2020-09-09,1313.79,0
7076096,1037148,Savings,Active,2023-07-26,7247.97,0
7076097,1049575,Savings,Active,2023-11-08,4245.26,0
7076098,1099712,Wallet,Active,2022-10-30,5124.58,0
7076099,1072762,Savings,Active,2023-05-04,1079.9,0
7076100,1064359,Current,Active,2023-08-30,3425.47,0
7076101,1071776,Wallet,Active,2025-07-16,2589.06,0
7076102,1040015,Savings,Active,2025-08-22,553.37,0
7076103,1067825,Current,Closed,2022-11-04,64862.67,0
7076104,1061707,Savings,Active,2023-01-16,10894.35,0
7076105,1064405,Wallet,Active,2021-09-24,802.39,0
7076106,1112107,Savings,Active,2025-03-14,4532.15,0
7076107,1058353,Current,Active,2019-03-20,779.36,0
7076108,1025455,Wallet,Active,2025-09-04,30149.89,0
7076109,1056683,Wallet,Active,2019-07-31,658.99,0
7076110,1010965,Wallet,Active,2022-10-09,25805.44,0
7076111,1010990,Credit Line,Active,2023-08-12,1497.15,25000
7076112,1001306,Wallet,Closed,2019-11-23,2376.02,0
7076113,1012523,Savings,Active,2023-01-06,2962.0,0
7076114,1103595,Savings,Dormant,2024-10-02,12426.95,0
7076115,1084948,Current,Active,2022-10-26,2408.06,0
7076116,1071611,Credit Line,Active,2024-12-22,6843.84,50000
7076117,1054145,Wallet,Active,2020-04-10,37445.4,0
7076118,1091547,Savings,Active,2023-10-18,7717.07,0
7076119,1110978,Wallet,Active,2024-08-31,5262.26,0
7076120,1068569,Savings,Active,2024-05-01,16578.0,0
7076121,1032736,Wallet,Frozen,2025-08-20,1988.67,0
7076122,1053133,Savings,Active,2023-06-21,3516.26,0
7076123,1000051,Current,Active,2025-05-01,3790.98,0
7076124,1010185,Savings,Active,2023-01-20,532.45,0
7076125,1060352,Savings,Active,2020-12-27,11850.22,0
7076126,1097413,Wallet,Active,2026-04-05,10109.62,0
7076127,1064023,Current,Active,2019-03-26,13901.5,0
7076128,1061634,Wallet,Active,2024-06-04,1506.38,0
7076129,1080184,Wallet,Active,2021-03-21,2667.83,0
7076130,1101648,Savings,Dormant,2021-03-15,25817.79,0
7076131,1036713,Savings,Active,2019-02-05,17737.36,0
7076132,1084703,Credit Line,Active,2024-03-07,5478.42,500000
7076133,1107407,Wallet,Active,2021-08-04,8561.54,0
7076134,1014260,Wallet,Closed,2020-07-08,11914.86,0
7076135,1113339,Savings,Active,2025-03-20,1658.86,0
7076136,1104649,Credit Line,Closed,2019-04-20,6956.02,200000
7076137,1068201,Wallet,Active,2022-11-30,18335.08,0
7076138,1071784,Savings,Active,2021-09-16,16397.32,0
7076139,1088667,Wallet,Active,2024-05-14,3509.44,0
7076140,1040497,Savings,Dormant,2022-06-11,16689.52,0
7076141,1041542,Savings,Active,2025-02-16,2622.36,0
7076142,1031408,Wallet,Active,2019-01-29,6568.09,0
7076143,1091088,Wallet,Active,2022-09-06,88964.14,0
7076144,1025278,Current,Active,2024-10-06,1803.3,0
7076145,1050280,Current,Active,2025-06-12,1677.53,0
7076146,1025766,Savings,Dormant,2021-08-28,19580.54,0
7076147,1002917,Wallet,Active,2020-03-15,10206.61,0
7076148,1007478,Wallet,Active,2024-11-25,26932.26,0
7076149,1008111,Wallet,Closed,2023-09-16,4314.57,0
7076150,1015171,Wallet,Active,2025-06-14,5722.17,0
7076151,1050383,Savings,Active,2020-03-01,13677.57,0
7076152,1008602,Wallet,Active,2025-08-25,4660.08,0
7076153,1003779,Wallet,Active,2022-04-11,2236.36,0
7076154,1081767,Savings,Active,2025-08-21,3168.96,0
7076155,1000360,Savings,Active,2021-05-01,15595.12,0
7076156,1039162,Savings,Active,2025-04-01,1756.39,0
7076157,1098066,Wallet,Dormant,2022-07-13,37558.41,0
7076158,1066536,Savings,Active,2022-01-19,7501.51,0
7076159,1065712,Wallet,Dormant,2024-04-17,27518.97,0
7076160,1000938,Wallet,Active,2019-06-15,10021.37,0
7076161,1111249,Wallet,Frozen,2026-01-01,1204.13,0
7076162,1074348,Wallet,Active,2020-04-04,45455.7,0
7076163,1000132,Savings,Active,2025-09-13,5456.44,0
7076164,1060187,Wallet,Active,2024-05-09,24399.87,0
7076165,1074459,Savings,Active,2021-04-26,9513.04,0
7076166,1079695,Wallet,Active,2019-07-18,7108.82,0
7076167,1110616,Current,Active,2020-11-02,1302.84,0
7076168,1077119,Wallet,Active,2024-02-24,4650.89,0
7076169,1035067,Wallet,Active,2022-09-16,5979.31,0
7076170,1022966,Current,Active,2022-05-12,82920.42,0
7076171,1094296,Wallet,Active,2025-12-07,1795.92,0
7076172,1105405,Savings,Dormant,2025-12-20,10050.31,0
7076173,1084625,Savings,Active,2026-04-22,1963.08,0
7076174,1069048,Savings,Active,2024-06-28,20634.3,0
7076175,1097443,Savings,Active,2022-06-05,42881.28,0
7076176,1080941,Wallet,Frozen,2019-01-11,5421.13,0
7076177,1023746,Wallet,Closed,2020-09-03,1826.02,0
7076178,1038610,Wallet,Active,2026-04-01,13095.19,0
7076179,1067489,Credit Line,Active,2025-08-14,2204.04,50000
7076180,1007434,Wallet,Active,2020-12-04,14186.6,0
7076181,1057064,Credit Line,Active,2024-07-01,14428.91,100000
7076182,1076415,Savings,Active,2025-07-22,809.69,0
7076183,1028890,Wallet,Active,2022-07-08,1096.08,0
7076184,1075706,Wallet,Active,2022-01-27,7305.96,0
7076185,1061593,Credit Line,Closed,2026-01-04,1447.32,25000
7076186,1074072,Savings,Active,2026-01-06,44118.02,0
7076187,1069636,Current,Active,2025-02-21,1988.82,0
7076188,1064634,Wallet,Active,2024-03-26,2324.5,0
7076189,1082841,Credit Line,Active,2024-01-15,55006.54,50000
7076190,1033410,Wallet,Active,2023-10-15,3138.19,0
7076191,1050321,Savings,Active,2021-04-30,10756.71,0
7076192,1049306,Savings,Active,2023-03-20,2421.5,0
7076193,1038713,Credit Line,Active,2026-03-31,3889.69,25000
7076194,1074972,Savings,Active,2024-05-31,21196.15,0
7076195,1025813,Wallet,Active,2019-10-02,57097.47,0
7076196,1006628,Savings,Active,2023-03-07,7301.42,0
7076197,1003890,Credit Line,Active,2026-04-01,11521.64,100000
7076198,1051515,Savings,Active,2023-12-13,4917.4,0
7076199,1078303,Wallet,Active,2022-01-27,17153.97,0
7076200,1067131,Wallet,Active,2020-09-14,780.3,0
7076201,1067622,Wallet,Active,2022-04-24,2426.56,0
7076202,1085707,Savings,Active,2020-03-04,14695.66,0
7076203,1022036,Wallet,Active,2022-11-03,2771.41,0
7076204,1020364,Savings,Closed,2025-04-26,27228.17,0
7076205,1114756,Savings,Active,2019-09-16,4696.95,0
7076206,1116896,Credit Line,Active,2020-01-25,11866.06,50000
7076207,1096730,Wallet,Active,2023-07-23,1717.08,0
7076208,1063953,Current,Active,2022-03-18,36898.46,0
7076209,1061123,Current,Dormant,2025-10-31,1467.38,0
7076210,1079139,Wallet,Active,2026-04-30,13471.5,0
7076211,1097154,Current,Active,2024-03-13,3611.74,0
7076212,1032970,Savings,Active,2021-05-29,5829.31,0
7076213,1111592,Wallet,Active,2026-02-09,1000.19,0
7076214,1099714,Wallet,Active,2023-02-05,2139.7,0
7076215,1098764,Savings,Active,2021-04-19,3682.61,0
7076216,1107062,Savings,Active,2022-03-23,617.77,0
7076217,1074761,Savings,Active,2023-04-05,4041.17,0
7076218,1065380,Savings,Active,2019-04-21,13991.96,0
7076219,1092990,Wallet,Active,2021-05-29,4962.4,0
7076220,1089053,Savings,Active,2024-10-14,25931.24,0
7076221,1099439,Credit Line,Frozen,2020-07-03,5450.62,50000
7076222,1038775,Current,Active,2019-06-05,2999.8,0
7076223,1110555,Wallet,Active,2020-01-24,11799.12,0
7076224,1017415,Savings,Active,2024-08-02,11784.49,0
7076225,1098463,Current,Closed,2023-03-21,266.94,0
7076226,1064480,Savings,Closed,2020-01-10,1185.48,0
7076227,1047783,Wallet,Active,2021-08-21,3617.53,0
7076228,1064327,Wallet,Active,2025-12-30,27954.61,0
7076229,1044334,Savings,Closed,2019-04-30,1399.78,0
7076230,1108957,Savings,Active,2024-01-09,4272.86,0
7076231,1047662,Savings,Active,2025-08-01,1986.25,0
7076232,1027696,Wallet,Active,2024-11-10,5837.08,0
7076233,1066501,Savings,Active,2024-03-22,3010.66,0
7076234,1114662,Credit Line,Active,2019-02-15,26413.88,100000
7076235,1086980,Wallet,Closed,2023-05-19,31130.69,0
7076236,1013154,Savings,Active,2020-10-27,1029.95,0
7076237,1062376,Savings,Frozen,2022-08-04,3787.23,0
7076238,1028523,Wallet,Active,2020-08-10,54181.86,0
7076239,1069402,Wallet,Active,2024-04-06,41400.32,0
7076240,1073881,Savings,Closed,2025-02-05,502.78,0
7076241,1108514,Wallet,Active,2025-05-06,5066.27,0
7076242,1077441,Wallet,Active,2021-02-19,9055.04,0
7076243,1076443,Savings,Active,2025-12-05,79306.72,0
7076244,1084143,Wallet,Active,2020-09-28,3422.11,0
7076245,1084107,Savings,Active,2022-09-02,2224.37,0
7076246,1098095,Credit Line,Active,2019-03-09,5679.98,500000
7076247,1073255,Wallet,Active,2020-02-15,10516.94,0
7076248,1004053,Current,Active,2024-09-05,1779.0,0
7076249,1039110,Credit Line,Active,2020-11-09,107373.49,50000
7076250,1082886,Wallet,Active,2020-01-16,5604.16,0
7076251,1107507,Current,Active,2026-05-12,19640.84,0
7076252,1116619,Savings,Active,2021-03-29,43955.77,0
7076253,1057977,Savings,Active,2025-08-20,1691.77,0
7076254,1103904,Wallet,Active,2026-01-23,2740.23,0
7076255,1108003,Wallet,Active,2025-12-28,24140.93,0
7076256,1007502,Wallet,Active,2023-07-09,20746.96,0
7076257,1009292,Savings,Active,2023-05-20,7604.77,0
7076258,1043947,Wallet,Active,2022-07-21,10961.47,0
7076259,1098373,Current,Active,2019-09-25,10243.66,0
7076260,1007621,Savings,Active,2023-03-07,20236.84,0
7076261,1091350,Wallet,Active,2026-02-13,57182.56,0
7076262,1049883,Wallet,Active,2019-10-02,50619.33,0
7076263,1116347,Wallet,Active,2022-11-14,2526.12,0
7076264,1079722,Wallet,Active,2019-11-22,9814.52,0
7076265,1109113,Savings,Active,2020-09-08,22767.22,0
7076266,1100466,Savings,Active,2021-01-21,2247.98,0
7076267,1111035,Current,Active,2025-04-12,7039.88,0
7076268,1078085,Savings,Frozen,2022-11-13,23088.76,0
7076269,1006071,Wallet,Closed,2024-04-21,42095.84,0
7076270,1116952,Savings,Active,2019-10-29,1691.0,0
7076271,1033421,Savings,Active,2020-04-06,5577.91,0
7076272,1056228,Savings,Active,2020-04-14,3865.61,0
7076273,1109087,Savings,Active,2023-11-05,3195.03,0
7076274,1102255,Wallet,Active,2021-07-25,7280.53,0
7076275,1038649,Wallet,Dormant,2024-10-12,5576.89,0
7076276,1015005,Savings,Active,2024-08-16,8009.19,0
7076277,1000201,Credit Line,Active,2024-03-05,131270.06,50000
7076278,1053242,Current,Dormant,2023-04-04,8117.93,0
7076279,1037720,Wallet,Active,2020-05-24,2417.44,0
7076280,1109229,Current,Active,2024-12-12,17207.23,0
7076281,1028228,Savings,Active,2020-01-20,6825.73,0
7076282,1032244,Savings,Active,2025-01-06,7989.27,0
7076283,1038404,Wallet,Active,2025-05-14,672.7,0
7076284,1061885,Wallet,Active,2019-01-03,15391.05,0
7076285,1008341,Current,Active,2022-10-19,2566.46,0
7076286,1035345,Wallet,Active,2021-10-17,19478.26,0
7076287,1034487,Wallet,Active,2023-02-16,11230.71,0
7076288,1107760,Savings,Active,2024-06-16,4710.62,0
7076289,1083248,Wallet,Active,2019-08-01,48591.61,0
7076290,1075108,Savings,Dormant,2019-11-28,10752.27,0
7076291,1019477,Savings,Active,2024-10-04,5053.53,0
7076292,1029506,Credit Line,Active,2024-03-04,13700.18,25000
7076293,1017800,Credit Line,Active,2019-10-12,36561.38,25000
7076294,1014955,Current,Dormant,2023-05-02,1982.28,0
7076295,1098001,Wallet,Active,2019-08-17,5177.57,0
