chargeback_id,transaction_id,chargeback_date,reason_code,chargeback_amount_inr,chargeback_status,recovery_amount_inr,merchant_response_days
3010561,90596030,2024-12-18 01:32:24,Service Not Provided,718.45,Represented,368.2,28
3013612,90844610,2024-12-18 03:13:47,Fraud,2289.95,Represented,2116.38,12
3000486,91079650,2024-12-18 03:34:16,Service Not Provided,221.56,Lost,0.0,23
3015778,90953161,2024-12-18 05:29:57,Service Not Provided,1707.51,Won,794.23,14
3017506,90260245,2024-12-18 07:30:46,Fraud,600.42,Won,320.16,3
3020298,90820602,2024-12-18 07:38:17,Authorization Issue,802.79,Won,569.69,3
3019344,90089611,2024-12-18 09:01:21,Service Not Provided,135.69,Lost,0.0,16
3005308,91451584,2024-12-18 10:26:06,Product Not Received,100.3,Lost,0.0,10
3003635,90663412,2024-12-18 10:32:20,Fraud,1129.11,Lost,0.0,22
3010948,91269147,2024-12-18 11:00:58,Authorization Issue,4670.68,Pending,0.0,15
3012163,91112307,2024-12-18 11:01:05,Product Not Received,516.5,Won,505.31,1
3023900,90129798,2024-12-18 11:15:29,Fraud,1682.42,Represented,1348.58,15
3018723,90482349,2024-12-18 12:35:04,Wrong Amount,4180.67,Won,2309.87,1
3011091,91447195,2024-12-18 13:46:21,Wrong Amount,1685.43,Lost,0.0,10
3019524,91377413,2024-12-18 14:18:25,Product Not Received,1649.07,Won,918.14,8
3016436,91498988,2024-12-18 14:58:53,Authorization Issue,150.19,Lost,0.0,12
3009455,90117192,2024-12-18 15:52:17,Wrong Amount,520.68,Represented,294.76,30
3022348,90449941,2024-12-18 16:03:49,Authorization Issue,1128.43,Represented,1101.89,18
3010999,90047055,2024-12-18 17:32:40,Fraud,1876.22,Represented,1402.94,22
3022205,91255358,2024-12-18 18:37:13,Wrong Amount,132.95,Lost,0.0,8
3014748,90834527,2024-12-18 18:49:10,Wrong Amount,619.64,Pending,0.0,2
3004986,90071060,2024-12-18 19:13:30,Authorization Issue,853.32,Represented,604.57,4
3007277,90098749,2024-12-18 19:23:46,Wrong Amount,284.86,Won,222.19,1
3016720,90376410,2024-12-18 20:39:38,Service Not Provided,1239.25,Lost,0.0,23
3018748,90988695,2024-12-18 20:51:37,Service Not Provided,1546.44,Represented,1424.2,18
3023386,91452654,2024-12-19 00:02:58,Fraud,2276.53,Won,1314.93,22
3020002,90293196,2024-12-19 00:52:12,Wrong Amount,39.19,Won,33.23,11
3011173,90016076,2024-12-19 05:23:55,Fraud,1344.18,Represented,1243.42,5
3013697,90634852,2024-12-19 07:13:59,Authorization Issue,662.39,Won,626.04,16
3008268,90295700,2024-12-19 08:04:07,Product Not Received,3639.24,Pending,0.0,26
3012690,90686633,2024-12-19 09:10:03,Product Not Received,1126.34,Represented,964.55,28
3017996,91274501,2024-12-19 09:25:18,Wrong Amount,758.03,Won,415.84,20
3008364,91198438,2024-12-19 09:43:31,Product Not Received,754.73,Lost,0.0,3
3018002,90101804,2024-12-19 11:00:30,Fraud,83.13,Won,72.35,28
3003764,91124855,2024-12-19 11:48:03,Fraud,1675.59,Represented,1459.37,17
3019655,90922246,2024-12-19 12:09:53,Fraud,185.9,Lost,0.0,11
3004572,91165801,2024-12-19 13:34:52,Service Not Provided,425.44,Pending,0.0,22
3007962,91226346,2024-12-19 14:01:38,Service Not Provided,460.54,Pending,0.0,1
3021318,90652428,2024-12-19 14:02:32,Product Not Received,365.36,Won,216.47,2
3011752,90026843,2024-12-19 14:19:46,Wrong Amount,233.21,Won,122.1,23
3020207,90552803,2024-12-19 16:02:05,Authorization Issue,389.49,Lost,0.0,24
3020323,90842676,2024-12-19 17:12:05,Product Not Received,334.0,Pending,0.0,29
3010197,90102631,2024-12-19 17:52:17,Fraud,374.92,Won,253.3,23
3020153,90172986,2024-12-19 17:54:05,Authorization Issue,192.57,Won,118.07,18
3016749,90738339,2024-12-19 18:31:35,Service Not Provided,404.44,Pending,0.0,21
3002167,90326550,2024-12-19 18:53:20,Product Not Received,836.85,Lost,0.0,18
3007034,91398695,2024-12-19 19:30:42,Fraud,505.56,Lost,0.0,11
3010387,90996377,2024-12-19 19:42:56,Duplicate,10206.6,Represented,9774.41,15
3007134,90163047,2024-12-19 20:17:05,Product Not Received,20.47,Pending,0.0,19
3011149,91412604,2024-12-19 21:37:02,Wrong Amount,867.16,Won,677.22,7
3017556,90958920,2024-12-19 21:47:03,Product Not Received,369.62,Lost,0.0,7
3003601,91075673,2024-12-19 22:12:39,Product Not Received,520.65,Represented,354.44,2
3022916,90426842,2024-12-19 23:24:47,Fraud,482.6,Pending,0.0,1
3004678,90738544,2024-12-19 23:41:17,Fraud,387.21,Represented,374.46,22
3010494,90955746,2024-12-20 00:30:26,Product Not Received,1076.35,Won,868.32,9
3021818,90183159,2024-12-20 00:44:34,Duplicate,286.78,Won,188.91,8
3022721,90758703,2024-12-20 00:46:36,Fraud,47.98,Pending,0.0,6
3009815,91446921,2024-12-20 01:37:53,Wrong Amount,199.48,Won,163.13,8
3021060,90227286,2024-12-20 02:04:26,Service Not Provided,348.71,Represented,207.55,11
3015896,91179282,2024-12-20 02:25:36,Product Not Received,1377.0,Pending,0.0,10
3014317,90330545,2024-12-20 02:28:24,Wrong Amount,4757.13,Lost,0.0,26
3018007,90288697,2024-12-20 02:29:08,Authorization Issue,425.28,Won,255.18,4
3015696,90754572,2024-12-20 02:33:12,Fraud,84.25,Lost,0.0,7
3017231,91342237,2024-12-20 02:57:53,Wrong Amount,929.8,Lost,0.0,13
3019781,91133899,2024-12-20 04:19:09,Authorization Issue,2570.47,Pending,0.0,8
3002726,90299137,2024-12-20 04:31:48,Wrong Amount,3444.45,Pending,0.0,7
3009915,91151690,2024-12-20 04:45:39,Fraud,733.64,Lost,0.0,14
3013178,90177403,2024-12-20 04:50:53,Fraud,2177.9,Won,1380.67,14
3016188,90179701,2024-12-20 04:56:52,Service Not Provided,380.04,Represented,312.68,29
3005655,90577273,2024-12-20 07:08:59,Product Not Received,1484.67,Lost,0.0,17
3013006,91470246,2024-12-20 10:11:34,Fraud,6445.31,Represented,3307.46,20
3021827,90661685,2024-12-20 10:45:50,Product Not Received,2186.55,Represented,1046.06,10
3016929,91299030,2024-12-20 10:56:35,Fraud,245.32,Won,150.4,30
3015601,90039995,2024-12-20 13:26:51,Product Not Received,479.91,Won,237.03,6
3001756,90088204,2024-12-20 13:59:48,Product Not Received,1547.34,Lost,0.0,16
3001883,90925276,2024-12-20 14:13:13,Fraud,658.92,Represented,381.84,14
3015798,90272836,2024-12-20 15:13:45,Service Not Provided,225.61,Won,110.76,23
3010151,90902043,2024-12-20 15:32:06,Product Not Received,49.82,Won,30.02,27
3003271,91225055,2024-12-20 16:40:03,Fraud,582.13,Lost,0.0,9
3019027,90848076,2024-12-20 17:11:42,Service Not Provided,191.48,Represented,138.98,7
3005902,90075405,2024-12-20 17:18:25,Service Not Provided,1172.24,Lost,0.0,22
3013673,90316896,2024-12-20 19:08:32,Wrong Amount,950.74,Won,749.73,9
3022299,91334551,2024-12-20 19:40:35,Duplicate,248.91,Won,200.44,29
3021589,91108931,2024-12-20 19:58:52,Duplicate,624.5,Won,513.94,16
3015607,90802955,2024-12-20 19:59:29,Fraud,652.82,Pending,0.0,3
3013878,90428783,2024-12-20 20:15:17,Service Not Provided,970.64,Lost,0.0,3
3011747,91113734,2024-12-20 21:05:52,Product Not Received,127.51,Won,117.61,9
3002695,90693546,2024-12-20 21:31:14,Wrong Amount,461.39,Won,229.27,17
3023059,90783819,2024-12-20 22:52:22,Product Not Received,589.25,Pending,0.0,20
3001997,90479381,2024-12-20 23:04:38,Fraud,1035.03,Represented,823.32,2
3003242,90630614,2024-12-21 00:16:46,Product Not Received,298.52,Lost,0.0,3
3005441,90283975,2024-12-21 00:57:30,Service Not Provided,62.96,Pending,0.0,30
3022207,90389499,2024-12-21 01:04:21,Fraud,609.59,Pending,0.0,27
3016029,91369792,2024-12-21 01:44:37,Service Not Provided,1574.33,Lost,0.0,22
3004928,90422385,2024-12-21 01:57:20,Fraud,230.73,Lost,0.0,29
3018457,90378184,2024-12-21 02:22:06,Authorization Issue,885.59,Lost,0.0,29
3002998,91338420,2024-12-21 02:51:36,Fraud,941.41,Lost,0.0,3
3000017,90333264,2024-12-21 06:39:24,Fraud,264.17,Represented,257.08,20
3023744,91015609,2024-12-21 07:07:39,Authorization Issue,394.12,Lost,0.0,24
3018222,90027052,2024-12-21 07:18:04,Fraud,85.11,Represented,76.84,27
3020005,91438226,2024-12-21 07:32:30,Authorization Issue,903.94,Won,652.24,30
3002708,91144800,2024-12-21 09:28:08,Authorization Issue,1761.97,Pending,0.0,29
3011776,90305779,2024-12-21 09:48:02,Authorization Issue,338.34,Won,245.84,30
3008803,90852539,2024-12-21 09:54:49,Fraud,1927.07,Pending,0.0,12
3022972,90019060,2024-12-21 12:35:50,Wrong Amount,997.54,Represented,598.64,22
3007089,90343089,2024-12-21 12:45:39,Service Not Provided,341.64,Pending,0.0,25
3020255,91354316,2024-12-21 12:56:11,Fraud,1245.93,Won,988.45,27
3023052,90187238,2024-12-21 13:00:36,Duplicate,219.52,Lost,0.0,10
3020959,91157490,2024-12-21 13:15:06,Fraud,195.95,Lost,0.0,2
3013254,90061441,2024-12-21 13:26:04,Service Not Provided,780.56,Won,483.13,19
3006228,90151120,2024-12-21 14:23:18,Fraud,237.33,Pending,0.0,21
3010772,91452931,2024-12-21 14:38:48,Duplicate,3043.02,Lost,0.0,25
3000042,91298959,2024-12-21 15:26:39,Wrong Amount,262.14,Won,121.6,24
3009929,90493797,2024-12-21 16:38:10,Product Not Received,5609.94,Won,4103.64,5
3023659,90336920,2024-12-21 18:37:13,Product Not Received,95.99,Pending,0.0,30
3020642,90432729,2024-12-21 18:55:09,Fraud,121.72,Pending,0.0,1
3001616,90448874,2024-12-21 19:01:01,Product Not Received,154.55,Won,150.91,5
3016684,91288746,2024-12-21 19:48:26,Product Not Received,329.62,Lost,0.0,3
3004371,90659021,2024-12-21 19:54:01,Fraud,642.66,Pending,0.0,16
3012929,91248828,2024-12-21 20:18:10,Product Not Received,1387.27,Won,1207.83,27
3001027,91391406,2024-12-21 23:08:41,Fraud,622.55,Won,357.92,23
3022472,90768230,2024-12-21 23:18:14,Fraud,1109.95,Represented,1009.93,19
3002077,90620902,2024-12-21 23:39:14,Fraud,390.43,Lost,0.0,4
3013961,90482948,2024-12-22 00:02:03,Duplicate,1649.57,Represented,1220.17,13
3008212,91436873,2024-12-22 01:42:23,Duplicate,3218.69,Pending,0.0,16
3000185,90858247,2024-12-22 01:52:34,Fraud,324.74,Pending,0.0,28
3004594,90786779,2024-12-22 03:27:17,Fraud,4451.12,Won,4262.2,17
3002791,90574400,2024-12-22 03:33:40,Fraud,588.51,Represented,300.73,26
3014345,90051882,2024-12-22 07:17:37,Fraud,149.31,Lost,0.0,10
3004596,90149413,2024-12-22 07:33:45,Product Not Received,4937.4,Won,2976.42,29
3023005,90687642,2024-12-22 07:44:22,Authorization Issue,1545.4,Lost,0.0,9
3011703,90433890,2024-12-22 07:57:41,Service Not Provided,99.75,Won,59.32,18
3020643,90527894,2024-12-22 08:06:25,Wrong Amount,78.93,Lost,0.0,29
3022382,90969071,2024-12-22 12:13:37,Service Not Provided,2065.51,Pending,0.0,4
3000762,90378874,2024-12-22 14:29:31,Authorization Issue,438.44,Lost,0.0,27
3023309,90678233,2024-12-22 14:46:46,Product Not Received,370.38,Pending,0.0,19
3022504,91012930,2024-12-22 15:47:40,Authorization Issue,936.93,Lost,0.0,11
3013555,90789637,2024-12-22 17:20:08,Fraud,402.23,Won,353.6,29
3002868,90125229,2024-12-22 19:26:18,Service Not Provided,206.63,Represented,201.85,1
3003042,90565045,2024-12-22 19:27:25,Product Not Received,631.1,Represented,528.13,7
3018124,90194495,2024-12-22 19:50:00,Fraud,189.85,Won,89.16,24
3005796,90798335,2024-12-22 20:20:02,Fraud,813.2,Lost,0.0,28
3012143,90871782,2024-12-22 22:46:34,Product Not Received,402.37,Lost,0.0,12
3005390,90822106,2024-12-22 23:09:11,Service Not Provided,1579.15,Represented,751.77,21
3019035,90996051,2024-12-23 00:10:31,Service Not Provided,3530.9,Represented,2785.49,10
3018852,91084209,2024-12-23 00:14:24,Product Not Received,284.3,Won,248.03,28
3010106,90763111,2024-12-23 01:04:32,Fraud,665.03,Lost,0.0,12
3018752,91225558,2024-12-23 01:37:42,Product Not Received,4315.01,Won,3078.75,24
3004111,90572313,2024-12-23 02:00:16,Service Not Provided,3387.17,Won,2831.27,11
3011239,91195160,2024-12-23 03:02:46,Service Not Provided,417.23,Won,306.59,4
3010491,91397067,2024-12-23 03:12:56,Fraud,169.82,Represented,164.87,2
3006920,90181118,2024-12-23 06:07:46,Service Not Provided,3344.13,Won,2006.4,27
3004987,91393137,2024-12-23 06:15:21,Fraud,543.7,Pending,0.0,10
3007221,90297635,2024-12-23 07:03:57,Wrong Amount,255.24,Represented,142.9,25
3010349,91432417,2024-12-23 07:27:55,Service Not Provided,2810.26,Pending,0.0,9
3022340,90252691,2024-12-23 08:08:17,Fraud,57.74,Represented,36.47,16
3013682,90029753,2024-12-23 08:27:53,Service Not Provided,2320.53,Pending,0.0,9
3014715,90384710,2024-12-23 09:11:25,Service Not Provided,5383.8,Lost,0.0,8
3000992,91212295,2024-12-23 09:12:18,Fraud,461.95,Pending,0.0,25
3014272,91282176,2024-12-23 09:26:10,Service Not Provided,285.05,Lost,0.0,13
3016446,90184698,2024-12-23 10:04:06,Duplicate,2644.67,Represented,2406.82,9
3014217,90494814,2024-12-23 10:52:33,Authorization Issue,627.12,Represented,408.62,2
3009625,91445331,2024-12-23 11:06:15,Wrong Amount,8843.26,Lost,0.0,13
3009331,90272653,2024-12-23 11:38:16,Fraud,669.46,Lost,0.0,5
3020684,90225537,2024-12-23 11:49:24,Product Not Received,682.56,Pending,0.0,3
3008551,91117414,2024-12-23 12:12:28,Duplicate,815.99,Won,407.17,14
3013850,90231936,2024-12-23 12:43:57,Authorization Issue,939.1,Lost,0.0,2
3012498,90002053,2024-12-23 12:57:27,Duplicate,371.97,Represented,305.05,7
3007122,91493407,2024-12-23 13:14:02,Product Not Received,544.91,Represented,460.53,27
3017673,91337649,2024-12-23 14:55:27,Service Not Provided,784.46,Represented,496.42,19
3015931,91363028,2024-12-23 15:33:50,Authorization Issue,1340.35,Lost,0.0,1
3006461,90920846,2024-12-23 16:24:04,Fraud,215.96,Lost,0.0,1
3018667,90048871,2024-12-23 16:39:41,Product Not Received,1151.29,Represented,786.65,20
3009089,90185372,2024-12-23 16:48:27,Fraud,711.91,Lost,0.0,10
3008998,90558740,2024-12-23 17:38:35,Authorization Issue,1314.9,Lost,0.0,15
3000381,90411511,2024-12-23 18:32:36,Product Not Received,46.55,Won,28.89,16
3011548,91484184,2024-12-23 18:49:44,Product Not Received,1715.03,Represented,1252.4,4
3000197,91311530,2024-12-23 19:03:08,Fraud,1728.85,Represented,869.89,18
3023242,91292902,2024-12-23 19:38:29,Fraud,8205.05,Represented,5780.86,3
3009242,90794594,2024-12-23 19:42:12,Wrong Amount,188.25,Pending,0.0,17
3002502,91086117,2024-12-23 20:48:49,Fraud,331.37,Won,227.05,11
3009130,90022480,2024-12-23 20:55:47,Duplicate,1247.52,Represented,1116.78,1
3005330,90060774,2024-12-23 21:20:55,Fraud,66.92,Represented,63.6,25
3004777,90470305,2024-12-23 21:21:52,Product Not Received,4124.37,Represented,3327.26,20
3017432,91211464,2024-12-24 00:14:13,Product Not Received,1797.29,Won,835.89,17
3006088,91396703,2024-12-24 01:40:55,Authorization Issue,291.8,Lost,0.0,16
3018745,91142914,2024-12-24 02:11:05,Product Not Received,2228.31,Won,1714.28,4
3022889,91327046,2024-12-24 02:56:22,Service Not Provided,665.52,Pending,0.0,2
3005842,91003783,2024-12-24 04:28:03,Fraud,353.11,Won,325.33,10
3019204,90846587,2024-12-24 06:16:14,Product Not Received,2758.84,Lost,0.0,22
3023447,91366961,2024-12-24 06:49:53,Authorization Issue,148.03,Won,94.2,15
3016665,90393661,2024-12-24 07:45:53,Fraud,48.47,Won,44.01,20
3018422,91239494,2024-12-24 09:52:20,Fraud,692.35,Lost,0.0,5
3003556,90426551,2024-12-24 09:54:30,Wrong Amount,2104.79,Won,997.01,22
3020374,90841415,2024-12-24 13:17:12,Product Not Received,466.31,Lost,0.0,23
3006917,90072651,2024-12-24 14:30:57,Wrong Amount,240.61,Represented,150.22,4
3004187,91163260,2024-12-24 15:07:01,Product Not Received,165.57,Lost,0.0,13
3021351,90454082,2024-12-24 15:20:39,Service Not Provided,388.06,Won,175.7,19
3016356,90468162,2024-12-24 16:42:50,Product Not Received,409.62,Represented,192.0,14
3008825,90678725,2024-12-24 17:44:24,Authorization Issue,4425.38,Won,3483.65,8
3020130,90325629,2024-12-24 18:55:35,Service Not Provided,375.2,Won,241.06,19
3020151,90615488,2024-12-24 19:59:17,Fraud,651.65,Lost,0.0,7
3014137,91254508,2024-12-24 20:04:27,Product Not Received,63.34,Won,42.61,19
3005920,90225985,2024-12-24 20:38:28,Fraud,90.44,Represented,84.24,25
3023002,91358854,2024-12-24 21:50:54,Fraud,209.79,Pending,0.0,24
3004828,91145137,2024-12-24 23:34:26,Product Not Received,2398.89,Lost,0.0,29
3022060,91055806,2024-12-25 00:57:09,Wrong Amount,368.25,Lost,0.0,6
3015707,90545249,2024-12-25 01:18:31,Wrong Amount,92.33,Represented,58.96,6
3007218,90457852,2024-12-25 01:32:51,Service Not Provided,847.8,Lost,0.0,3
3019201,90209139,2024-12-25 01:35:40,Product Not Received,129.42,Lost,0.0,12
3002865,90092523,2024-12-25 01:47:11,Fraud,451.76,Won,228.3,7
3000408,90968818,2024-12-25 02:48:54,Service Not Provided,4127.91,Represented,3571.61,5
3015712,91307537,2024-12-25 04:12:56,Wrong Amount,1739.65,Pending,0.0,11
3015636,91370687,2024-12-25 04:27:11,Fraud,265.99,Lost,0.0,5
3013747,90317302,2024-12-25 04:54:44,Product Not Received,32998.59,Pending,0.0,15
3006518,90340848,2024-12-25 05:01:36,Fraud,198.05,Lost,0.0,25
3007057,91021165,2024-12-25 05:07:47,Fraud,729.44,Lost,0.0,17
3017442,90743340,2024-12-25 06:28:58,Service Not Provided,2197.82,Lost,0.0,13
3016697,91135003,2024-12-25 07:26:31,Wrong Amount,924.52,Won,744.29,4
3001108,90842830,2024-12-25 07:30:23,Fraud,455.11,Represented,274.17,30
3016208,90795647,2024-12-25 08:46:03,Fraud,363.42,Won,178.64,7
3020206,90464323,2024-12-25 09:20:53,Authorization Issue,319.87,Won,244.19,18
3011213,90278578,2024-12-25 10:50:42,Product Not Received,87.47,Represented,64.36,29
3015847,90302386,2024-12-25 11:25:13,Duplicate,2631.51,Represented,1786.27,28
3019802,90418938,2024-12-25 11:37:53,Duplicate,147.75,Won,130.94,3
3000599,90384772,2024-12-25 12:22:50,Wrong Amount,122.06,Won,61.34,25
3023857,90075982,2024-12-25 12:56:05,Fraud,51.05,Won,38.37,15
3005546,91478819,2024-12-25 14:31:43,Fraud,9047.17,Won,4644.8,8
3001672,91006752,2024-12-25 14:45:14,Product Not Received,491.55,Represented,441.55,30
3012292,90722797,2024-12-25 16:50:22,Wrong Amount,605.84,Won,472.45,11
3015464,90665329,2024-12-25 16:57:03,Fraud,107.44,Lost,0.0,15
3006592,90303412,2024-12-25 17:08:36,Product Not Received,109.47,Won,76.51,16
3016978,90081685,2024-12-25 17:36:28,Duplicate,1260.1,Lost,0.0,11
3005507,91080027,2024-12-25 18:10:33,Service Not Provided,828.56,Represented,505.1,7
3009749,91293552,2024-12-25 18:17:12,Product Not Received,1083.55,Represented,725.52,25
3005927,90508680,2024-12-25 18:25:53,Product Not Received,65.76,Represented,38.73,4
3009217,90670081,2024-12-25 19:10:13,Wrong Amount,802.86,Won,555.31,2
3013587,90176790,2024-12-25 19:48:14,Product Not Received,477.64,Lost,0.0,4
3003060,91329749,2024-12-25 21:11:09,Product Not Received,2657.21,Represented,1274.37,20
3019670,91418813,2024-12-25 21:59:16,Product Not Received,332.62,Lost,0.0,8
3000785,91481557,2024-12-26 00:19:30,Authorization Issue,119.73,Pending,0.0,1
3020989,90142127,2024-12-26 01:12:55,Fraud,819.55,Won,572.14,25
3013014,90935901,2024-12-26 01:34:11,Fraud,633.59,Won,392.06,17
3020928,91447720,2024-12-26 01:34:17,Product Not Received,253.25,Lost,0.0,26
3003138,90731442,2024-12-26 01:45:30,Wrong Amount,5268.78,Won,3087.96,1
3009197,90439070,2024-12-26 02:43:13,Product Not Received,299.56,Won,275.1,16
3008351,91423870,2024-12-26 04:49:23,Duplicate,425.2,Won,402.87,10
3001709,90311902,2024-12-26 05:21:18,Product Not Received,327.53,Lost,0.0,22
3000837,91483946,2024-12-26 05:42:34,Product Not Received,287.12,Won,263.85,12
3008453,91246378,2024-12-26 06:25:29,Fraud,409.12,Lost,0.0,6
3016504,91464692,2024-12-26 06:28:48,Product Not Received,597.81,Represented,533.5,2
3015695,90624676,2024-12-26 07:29:51,Fraud,1318.23,Represented,754.13,4
3021136,90523992,2024-12-26 07:36:08,Product Not Received,3078.49,Won,1639.58,27
3004059,90225527,2024-12-26 07:41:18,Fraud,5810.64,Represented,4367.62,1
3011417,90206952,2024-12-26 08:09:33,Wrong Amount,9818.42,Won,5654.82,8
3003581,91190922,2024-12-26 08:53:22,Fraud,399.82,Won,241.75,1
3010139,91236268,2024-12-26 09:41:24,Fraud,319.54,Represented,188.86,3
3023670,90830958,2024-12-26 09:42:05,Product Not Received,675.75,Won,584.76,15
3016930,90931701,2024-12-26 10:18:03,Authorization Issue,338.89,Lost,0.0,29
3016368,91155342,2024-12-26 10:28:11,Fraud,2987.49,Pending,0.0,21
3020654,91271224,2024-12-26 10:32:27,Fraud,187.01,Lost,0.0,19
3014770,90482446,2024-12-26 11:14:45,Service Not Provided,872.52,Represented,518.91,2
3005283,90945278,2024-12-26 11:51:35,Product Not Received,1208.17,Lost,0.0,13
3012822,90255832,2024-12-26 12:23:03,Fraud,527.02,Lost,0.0,29
3000281,90950380,2024-12-26 12:23:36,Fraud,360.12,Pending,0.0,16
3000438,90970247,2024-12-26 12:51:07,Fraud,1498.11,Won,764.26,16
3021655,90231825,2024-12-26 13:01:59,Product Not Received,672.48,Represented,475.62,9
3019359,90404411,2024-12-26 13:54:18,Product Not Received,211.84,Lost,0.0,5
3004313,90853417,2024-12-26 14:27:33,Fraud,403.43,Pending,0.0,18
3019341,91191106,2024-12-26 14:30:23,Product Not Received,330.22,Pending,0.0,29
3005217,90544026,2024-12-26 14:37:42,Product Not Received,1956.43,Represented,1198.23,5
3012901,90440652,2024-12-26 15:16:45,Wrong Amount,2464.15,Won,1436.3,3
3002264,90436999,2024-12-26 16:09:05,Wrong Amount,84.49,Lost,0.0,8
3007595,90134160,2024-12-26 16:17:27,Service Not Provided,252.12,Represented,201.74,14
3002265,91211204,2024-12-26 16:36:07,Wrong Amount,281.6,Won,142.9,4
3003963,91427133,2024-12-26 17:53:55,Service Not Provided,5612.95,Lost,0.0,3
3007931,90798882,2024-12-26 19:48:51,Authorization Issue,505.68,Lost,0.0,26
3019402,90239422,2024-12-26 20:16:58,Product Not Received,747.9,Pending,0.0,4
3023908,90955788,2024-12-26 22:13:09,Duplicate,50.18,Won,38.45,16
3020652,90353789,2024-12-26 22:17:58,Authorization Issue,391.23,Lost,0.0,8
3020727,90011424,2024-12-26 23:26:42,Duplicate,5305.72,Lost,0.0,12
3015456,90315605,2024-12-26 23:34:52,Authorization Issue,90.12,Won,49.59,6
3004272,90144520,2024-12-26 23:35:29,Service Not Provided,2233.01,Represented,1839.5,13
3018591,90650785,2024-12-26 23:57:08,Authorization Issue,2323.0,Won,1457.35,18
3005366,91281947,2024-12-27 01:34:20,Duplicate,574.33,Won,259.54,2
3005076,90183699,2024-12-27 02:07:32,Fraud,730.41,Pending,0.0,18
3010530,90591347,2024-12-27 02:14:42,Duplicate,451.57,Won,357.03,15
3005205,91200253,2024-12-27 02:43:40,Product Not Received,803.38,Lost,0.0,27
3002269,91446493,2024-12-27 03:46:17,Fraud,78.1,Won,50.68,15
3018458,91288608,2024-12-27 04:06:40,Authorization Issue,942.44,Represented,831.41,30
3007040,90647394,2024-12-27 04:27:53,Duplicate,902.9,Lost,0.0,28
3002621,91304635,2024-12-27 04:54:01,Product Not Received,1742.67,Won,920.32,9
3000234,90004068,2024-12-27 05:30:06,Fraud,1355.32,Won,655.81,27
3003800,90227316,2024-12-27 05:40:09,Authorization Issue,1283.91,Lost,0.0,5
3019235,90382575,2024-12-27 05:49:24,Duplicate,321.36,Won,154.11,30
3000956,90332679,2024-12-27 06:24:51,Fraud,37.85,Lost,0.0,25
3014435,90298380,2024-12-27 06:55:56,Fraud,263.64,Won,162.52,27
3010945,90079049,2024-12-27 08:34:52,Fraud,2034.66,Won,916.93,28
3006073,90025548,2024-12-27 09:11:34,Fraud,1698.58,Won,939.62,16
3003281,90805902,2024-12-27 09:16:11,Authorization Issue,492.94,Represented,367.56,8
3003586,90318276,2024-12-27 09:40:40,Service Not Provided,503.17,Pending,0.0,25
3018175,90851660,2024-12-27 11:19:28,Fraud,947.92,Pending,0.0,13
3001067,90592889,2024-12-27 11:35:37,Service Not Provided,913.19,Lost,0.0,17
3022996,91183440,2024-12-27 11:58:47,Service Not Provided,3293.32,Represented,1489.69,30
3011850,91033425,2024-12-27 12:04:44,Wrong Amount,1412.65,Won,910.17,30
3018977,90389345,2024-12-27 12:11:28,Fraud,436.4,Won,307.94,12
3003706,90717387,2024-12-27 12:55:28,Service Not Provided,279.55,Pending,0.0,6
3020858,90892537,2024-12-27 16:29:46,Fraud,472.2,Lost,0.0,13
3007524,90530104,2024-12-27 17:23:27,Fraud,212.9,Pending,0.0,15
3021725,91259019,2024-12-27 17:28:21,Product Not Received,233.31,Represented,173.24,16
3003546,90516466,2024-12-27 19:05:18,Duplicate,1408.08,Represented,740.48,29
3012139,90346171,2024-12-27 20:03:01,Authorization Issue,644.33,Pending,0.0,23
3022012,90688738,2024-12-27 20:56:33,Product Not Received,385.47,Lost,0.0,10
3007101,90515157,2024-12-27 20:59:32,Fraud,438.39,Pending,0.0,4
3008392,90265945,2024-12-27 21:07:50,Authorization Issue,855.71,Won,557.76,8
3007177,91115053,2024-12-27 21:50:14,Authorization Issue,43.91,Lost,0.0,26
3014911,90029212,2024-12-27 23:03:58,Fraud,72.06,Represented,69.27,24
3012384,90698636,2024-12-27 23:25:05,Product Not Received,2008.73,Lost,0.0,30
3011413,91436935,2024-12-28 00:19:29,Duplicate,343.02,Won,239.98,8
3010162,90167127,2024-12-28 00:28:35,Duplicate,91.03,Represented,89.14,8
3013862,90458663,2024-12-28 04:21:03,Service Not Provided,722.49,Won,479.58,23
3006052,90316175,2024-12-28 04:26:42,Service Not Provided,535.32,Lost,0.0,24
3021713,90595256,2024-12-28 05:49:47,Fraud,86.88,Represented,67.4,25
3013758,90993381,2024-12-28 06:01:47,Fraud,738.15,Pending,0.0,1
3023971,90119471,2024-12-28 06:41:48,Authorization Issue,40.37,Represented,38.48,19
3006458,90884136,2024-12-28 07:03:19,Authorization Issue,530.12,Lost,0.0,7
3018851,90490944,2024-12-28 07:52:02,Fraud,104.18,Lost,0.0,9
3011708,90216953,2024-12-28 08:54:13,Product Not Received,1629.11,Pending,0.0,8
3022854,91146264,2024-12-28 09:29:18,Service Not Provided,398.7,Represented,301.02,21
3004170,91059484,2024-12-28 09:33:50,Product Not Received,997.71,Lost,0.0,26
3022802,90917725,2024-12-28 09:51:53,Fraud,810.76,Represented,577.59,7
3020745,90269696,2024-12-28 10:29:34,Duplicate,1470.09,Represented,931.95,3
3022977,91326744,2024-12-28 10:34:11,Duplicate,84.86,Lost,0.0,21
