customer_id,customer_tenure_months,age,city,state,customer_segment,income_band,kyc_status,acquisition_channel,signup_date,risk_band
1062824,41,38,Delhi,Delhi,SME Owner,10L-20L,Verified,Paid Search,2020-07-21,Low
1062825,36,27,Surat,Gujarat,Mass Market,6L-10L,Verified,Referral,2019-12-14,Low
1062826,40,43,Ahmedabad,Gujarat,Student,20L+,Verified,Organic,2020-11-07,High
1062827,31,49,Visakhapatnam,Andhra Pradesh,Mass Market,10L-20L,Verified,Paid Search,2019-08-04,Medium
1062828,54,18,Bengaluru,Karnataka,Mass Market,6L-10L,Verified,App Store,2019-04-21,Medium
1062829,38,33,Mumbai,Maharashtra,Mass Market,10L-20L,Verified,Referral,2023-07-09,Low
1062830,61,53,Nagpur,Maharashtra,Affluent,3L-6L,Verified,Paid Search,2021-10-19,Medium
1062831,6,26,Visakhapatnam,Andhra Pradesh,Mass Market,10L-20L,Pending,Partner,2020-04-20,Low
1062832,19,31,Mumbai,Maharashtra,Mass Market,3L-6L,Verified,Organic,2021-07-02,Medium
1062833,73,35,Nashik,Maharashtra,Affluent,10L-20L,Verified,App Store,2022-11-04,Low
1062834,16,30,Visakhapatnam,Andhra Pradesh,Affluent,6L-10L,Verified,Social,2022-08-05,Low
1062835,62,48,Jaipur,Rajasthan,SME Owner,6L-10L,Verified,Paid Search,2022-12-27,Low
1062836,13,46,Jaipur,Rajasthan,Affluent,6L-10L,Verified,Organic,2026-04-29,Low
1062837,41,21,Visakhapatnam,Andhra Pradesh,Affluent,3L-6L,Verified,Organic,2026-01-30,Medium
1062838,54,31,Indore,Madhya Pradesh,Premium,3L-6L,Verified,Social,2022-03-05,Low
1062839,60,50,Lucknow,Uttar Pradesh,Mass Market,10L-20L,Pending,Referral,2019-09-28,Medium
1062840,51,28,Chennai,Tamil Nadu,Student,3L-6L,Verified,Partner,2025-11-26,Low
1062841,70,36,Bhopal,Madhya Pradesh,Affluent,3L-6L,Verified,Social,2023-11-13,Low
1062842,16,23,Chennai,Tamil Nadu,Premium,3L-6L,Verified,Partner,2021-09-11,Low
1062843,12,41,Ahmedabad,Gujarat,Mass Market,3L-6L,Verified,Paid Search,2021-09-17,Low
1062844,51,38,Nashik,Maharashtra,Mass Market,10L-20L,Verified,Organic,2023-02-03,Low
1062845,51,27,Lucknow,Uttar Pradesh,Mass Market,6L-10L,Verified,Paid Search,2023-10-03,Medium
1062846,66,41,Coimbatore,Tamil Nadu,SME Owner,3L-6L,Verified,App Store,2019-05-30,Medium
1062847,28,25,Visakhapatnam,Andhra Pradesh,Affluent,3L-6L,Verified,App Store,2025-11-24,Low
1062848,13,44,Indore,Madhya Pradesh,Mass Market,<3L,Verified,Partner,2025-08-13,Low
1062849,24,44,Delhi,Delhi,Mass Market,6L-10L,Verified,App Store,2019-03-30,Low
1062850,18,40,Coimbatore,Tamil Nadu,Mass Market,6L-10L,Verified,Organic,2023-11-10,Low
1062851,39,36,Nagpur,Maharashtra,Mass Market,3L-6L,Verified,Referral,2025-07-11,High
1062852,19,27,Delhi,Delhi,Premium,10L-20L,Verified,Referral,2024-07-27,Low
1062853,11,24,Bengaluru,Karnataka,SME Owner,3L-6L,Verified,Organic,2020-05-11,Low
1062854,56,42,Bhopal,Madhya Pradesh,Student,3L-6L,Verified,Organic,2024-02-01,Low
1062855,9,18,Bengaluru,Karnataka,Premium,3L-6L,Verified,Partner,2021-02-08,Low
1062856,76,26,Surat,Gujarat,Premium,3L-6L,Verified,Referral,2020-04-21,Medium
1062857,55,37,Visakhapatnam,Andhra Pradesh,Mass Market,<3L,Verified,Organic,2024-01-04,Low
1062858,5,29,Vadodara,Gujarat,Mass Market,20L+,Verified,App Store,2022-04-21,Medium
1062859,12,49,Nashik,Maharashtra,Affluent,3L-6L,Verified,Social,2024-03-12,Medium
1062860,73,26,Chandigarh,Chandigarh,Mass Market,10L-20L,Verified,Organic,2024-07-02,Low
1062861,79,27,Surat,Gujarat,Mass Market,10L-20L,Verified,Organic,2019-12-15,Low
1062862,35,29,Chennai,Tamil Nadu,Mass Market,3L-6L,Verified,Paid Search,2023-07-03,Low
1062863,78,24,Vadodara,Gujarat,Mass Market,10L-20L,Verified,Organic,2021-06-25,Low
1062864,70,44,Nagpur,Maharashtra,Premium,6L-10L,Verified,Paid Search,2023-06-03,Low
1062865,56,18,Ahmedabad,Gujarat,SME Owner,<3L,Pending,Partner,2021-01-12,Medium
1062866,70,34,Visakhapatnam,Andhra Pradesh,Mass Market,3L-6L,Verified,Organic,2022-01-22,Medium
1062867,76,48,Ahmedabad,Gujarat,Affluent,<3L,Verified,Partner,2023-06-25,High
1062868,55,40,Mumbai,Maharashtra,SME Owner,3L-6L,Verified,Partner,2019-08-23,High
1062869,22,36,Indore,Madhya Pradesh,Affluent,3L-6L,Verified,Partner,2022-10-08,Low
1062870,21,28,Jaipur,Rajasthan,Mass Market,3L-6L,Verified,Partner,2023-05-06,Low
1062871,22,31,Indore,Madhya Pradesh,Affluent,3L-6L,Verified,Paid Search,2020-09-06,Low
1062872,3,39,Indore,Madhya Pradesh,SME Owner,10L-20L,Verified,App Store,2020-09-08,Low
1062873,63,51,Indore,Madhya Pradesh,Affluent,<3L,Verified,Organic,2025-04-07,Low
1062874,15,31,Kolkata,West Bengal,Mass Market,<3L,Verified,Partner,2019-07-25,Low
1062875,44,18,Chennai,Tamil Nadu,Premium,<3L,Verified,Organic,2025-10-31,Medium
1062876,27,45,Kolkata,West Bengal,Mass Market,10L-20L,Verified,App Store,2025-07-13,Medium
1062877,69,35,Visakhapatnam,Andhra Pradesh,Premium,<3L,Verified,Organic,2024-06-30,Medium
1062878,65,35,Chandigarh,Chandigarh,Mass Market,6L-10L,Verified,Organic,2020-08-04,Low
1062879,38,29,Ahmedabad,Gujarat,Mass Market,<3L,Verified,Organic,2023-12-02,Low
1062880,60,26,Bhopal,Madhya Pradesh,Mass Market,20L+,Verified,App Store,2019-11-01,Low
1062881,8,19,Coimbatore,Tamil Nadu,Student,10L-20L,Verified,Paid Search,2025-02-25,High
1062882,44,37,Lucknow,Uttar Pradesh,Student,6L-10L,Verified,Paid Search,2019-04-06,Low
1062883,11,42,Nashik,Maharashtra,Affluent,6L-10L,Verified,Organic,2019-03-09,Low
1062884,3,39,Bhopal,Madhya Pradesh,Mass Market,6L-10L,Verified,Partner,2019-11-08,Low
1062885,25,29,Nagpur,Maharashtra,Mass Market,6L-10L,Verified,Organic,2025-09-30,Low
1062886,10,54,Bengaluru,Karnataka,Mass Market,10L-20L,Verified,Partner,2023-09-02,Low
1062887,26,47,Jaipur,Rajasthan,Mass Market,<3L,Verified,Partner,2025-05-04,Medium
1062888,78,41,Hyderabad,Telangana,Mass Market,<3L,Verified,Partner,2023-01-01,Low
1062889,68,32,Kochi,Kerala,Affluent,10L-20L,Verified,Social,2023-02-04,Low
1062890,61,43,Pune,Maharashtra,SME Owner,6L-10L,Verified,App Store,2019-06-24,Low
1062891,44,33,Surat,Gujarat,Mass Market,3L-6L,Verified,Partner,2020-06-11,Low
1062892,77,47,Jaipur,Rajasthan,Student,6L-10L,Verified,Paid Search,2025-10-21,Low
1062893,59,35,Ahmedabad,Gujarat,Affluent,3L-6L,Verified,Partner,2019-12-28,Low
1062894,46,28,Indore,Madhya Pradesh,Mass Market,10L-20L,Verified,Social,2023-10-24,Medium
1062895,17,45,Lucknow,Uttar Pradesh,Premium,6L-10L,Verified,Organic,2019-08-07,Low
1062896,5,47,Hyderabad,Telangana,Mass Market,6L-10L,Pending,Paid Search,2025-01-24,Low
1062897,78,37,Nashik,Maharashtra,Affluent,6L-10L,Verified,Referral,2025-03-29,Medium
1062898,66,37,Jaipur,Rajasthan,Mass Market,10L-20L,Pending,Social,2022-04-17,Low
1062899,8,44,Delhi,Delhi,Mass Market,10L-20L,Verified,App Store,2023-06-23,Low
1062900,84,19,Kochi,Kerala,Mass Market,<3L,Verified,Social,2023-02-25,Medium
1062901,49,40,Ahmedabad,Gujarat,Student,<3L,Verified,Referral,2026-06-12,Low
1062902,43,36,Indore,Madhya Pradesh,Mass Market,20L+,Pending,Social,2024-07-24,Low
1062903,29,29,Coimbatore,Tamil Nadu,SME Owner,10L-20L,Pending,App Store,2022-04-10,High
1062904,8,39,Indore,Madhya Pradesh,Mass Market,10L-20L,Verified,Partner,2023-02-26,Low
1062905,62,54,Bhopal,Madhya Pradesh,Mass Market,3L-6L,Pending,Partner,2024-05-17,Low
1062906,54,24,Indore,Madhya Pradesh,Affluent,3L-6L,Verified,Referral,2024-11-02,Low
1062907,16,38,Ahmedabad,Gujarat,Mass Market,6L-10L,Verified,App Store,2023-06-16,Medium
1062908,64,31,Visakhapatnam,Andhra Pradesh,Mass Market,3L-6L,Verified,App Store,2023-03-13,Medium
1062909,51,27,Lucknow,Uttar Pradesh,Mass Market,3L-6L,Verified,Social,2019-09-24,Medium
1062910,70,30,Chandigarh,Chandigarh,SME Owner,10L-20L,Verified,Paid Search,2025-06-05,Low
1062911,70,41,Kolkata,West Bengal,Mass Market,6L-10L,Verified,Organic,2026-03-27,Low
1062912,64,33,Bhopal,Madhya Pradesh,Student,10L-20L,Verified,Organic,2022-02-16,Low
1062913,53,41,Bhopal,Madhya Pradesh,Affluent,6L-10L,Verified,Organic,2024-11-15,Low
1062914,83,30,Visakhapatnam,Andhra Pradesh,Student,10L-20L,Verified,Organic,2023-04-13,Medium
1062915,24,43,Ahmedabad,Gujarat,Mass Market,<3L,Verified,Paid Search,2021-12-16,Low
1062916,33,22,Vadodara,Gujarat,Mass Market,6L-10L,Pending,Referral,2025-11-09,Medium
1062917,78,42,Kochi,Kerala,Mass Market,<3L,Verified,Organic,2021-04-22,Low
1062918,63,19,Pune,Maharashtra,Affluent,<3L,Verified,App Store,2022-09-29,Low
1062919,65,38,Bhopal,Madhya Pradesh,Student,10L-20L,Verified,App Store,2020-02-25,Medium
1062920,61,32,Lucknow,Uttar Pradesh,Mass Market,3L-6L,Rejected,Referral,2019-05-24,Low
1062921,26,19,Lucknow,Uttar Pradesh,Mass Market,20L+,Verified,Organic,2025-12-07,Low
1062922,33,41,Ahmedabad,Gujarat,SME Owner,<3L,Verified,App Store,2020-05-07,Low
1062923,3,38,Vadodara,Gujarat,Affluent,10L-20L,Verified,Organic,2019-02-26,Medium
1062924,75,33,Pune,Maharashtra,Affluent,10L-20L,Verified,Social,2024-05-25,Low
1062925,30,18,Ahmedabad,Gujarat,Mass Market,3L-6L,Verified,Organic,2024-11-19,Low
1062926,21,39,Nagpur,Maharashtra,Premium,6L-10L,Verified,Organic,2025-03-03,Low
1062927,49,35,Delhi,Delhi,Affluent,3L-6L,Verified,Organic,2026-03-11,Low
1062928,57,18,Hyderabad,Telangana,SME Owner,<3L,Verified,Referral,2020-12-11,Low
1062929,40,39,Indore,Madhya Pradesh,Mass Market,20L+,Verified,Organic,2022-06-09,Low
1062930,35,49,Nagpur,Maharashtra,Student,10L-20L,Pending,Paid Search,2019-08-16,Low
1062931,22,19,Nashik,Maharashtra,Mass Market,3L-6L,Rejected,App Store,2025-12-13,Low
1062932,24,26,Nashik,Maharashtra,Mass Market,<3L,Verified,App Store,2026-04-13,Low
1062933,77,37,Mumbai,Maharashtra,Premium,6L-10L,Verified,Referral,2022-03-18,Low
1062934,10,50,Ahmedabad,Gujarat,Student,<3L,Pending,Partner,2023-02-20,Low
1062935,48,35,Nashik,Maharashtra,Affluent,20L+,Verified,App Store,2021-08-06,Low
1062936,1,38,Bhopal,Madhya Pradesh,Mass Market,3L-6L,Verified,Paid Search,2023-03-30,Low
1062937,42,18,Pune,Maharashtra,Mass Market,10L-20L,Verified,Referral,2025-11-07,Low
1062938,19,39,Coimbatore,Tamil Nadu,Student,6L-10L,Verified,Organic,2019-03-03,Medium
1062939,78,31,Hyderabad,Telangana,Student,<3L,Verified,Organic,2025-11-13,Medium
1062940,61,39,Nashik,Maharashtra,Student,3L-6L,Verified,App Store,2022-08-08,Low
1062941,77,45,Jaipur,Rajasthan,Affluent,6L-10L,Verified,Organic,2022-01-29,Low
1062942,40,49,Bengaluru,Karnataka,Mass Market,3L-6L,Verified,Paid Search,2024-09-24,Low
1062943,37,42,Hyderabad,Telangana,Mass Market,<3L,Verified,Organic,2024-05-20,Low
1062944,65,32,Bhopal,Madhya Pradesh,Mass Market,10L-20L,Verified,Organic,2021-07-05,Low
1062945,23,27,Coimbatore,Tamil Nadu,Mass Market,<3L,Verified,Paid Search,2024-11-08,Medium
1062946,82,25,Mumbai,Maharashtra,Student,6L-10L,Verified,Paid Search,2020-03-11,Low
1062947,48,29,Bhopal,Madhya Pradesh,Mass Market,10L-20L,Verified,Social,2022-02-18,Low
1062948,13,49,Nashik,Maharashtra,Mass Market,3L-6L,Verified,Organic,2025-06-03,Medium
1062949,47,26,Lucknow,Uttar Pradesh,Mass Market,3L-6L,Verified,Social,2023-07-01,Low
1062950,30,26,Mumbai,Maharashtra,Affluent,3L-6L,Verified,Organic,2024-11-28,Low
1062951,70,30,Jaipur,Rajasthan,Mass Market,<3L,Verified,Referral,2022-05-28,Medium
1062952,18,32,Delhi,Delhi,SME Owner,3L-6L,Verified,Social,2020-02-21,Medium
1062953,57,26,Ahmedabad,Gujarat,Mass Market,6L-10L,Verified,Partner,2025-12-25,Low
1062954,50,38,Kolkata,West Bengal,Student,3L-6L,Verified,Paid Search,2023-04-11,Low
1062955,11,39,Chandigarh,Chandigarh,Mass Market,20L+,Verified,Partner,2022-08-05,Medium
1062956,65,31,Chandigarh,Chandigarh,Mass Market,20L+,Verified,Paid Search,2022-09-02,Low
1062957,9,34,Delhi,Delhi,SME Owner,<3L,Verified,Social,2026-03-13,Low
1062958,18,30,Vadodara,Gujarat,Mass Market,3L-6L,Verified,Referral,2019-07-28,Low
1062959,28,43,Kochi,Kerala,Mass Market,6L-10L,Verified,Organic,2021-05-07,Low
1062960,68,28,Kochi,Kerala,Affluent,10L-20L,Verified,Organic,2023-06-14,Low
1062961,15,26,Coimbatore,Tamil Nadu,Affluent,6L-10L,Verified,Paid Search,2022-06-02,Low
1062962,4,53,Chandigarh,Chandigarh,Affluent,6L-10L,Verified,App Store,2019-12-29,Low
1062963,13,22,Coimbatore,Tamil Nadu,Mass Market,6L-10L,Verified,Organic,2022-02-09,Low
1062964,55,38,Chennai,Tamil Nadu,Premium,3L-6L,Verified,Partner,2023-08-09,Low
1062965,48,29,Kochi,Kerala,Student,<3L,Verified,App Store,2020-07-15,Medium
1062966,72,46,Visakhapatnam,Andhra Pradesh,Mass Market,3L-6L,Verified,App Store,2021-01-13,Low
1062967,2,25,Coimbatore,Tamil Nadu,Mass Market,10L-20L,Verified,Partner,2021-09-17,Medium
1062968,78,36,Jaipur,Rajasthan,Premium,<3L,Verified,Referral,2019-09-17,Low
1062969,59,37,Indore,Madhya Pradesh,Mass Market,6L-10L,Verified,Partner,2024-12-28,High
1062970,30,44,Bhopal,Madhya Pradesh,Mass Market,10L-20L,Pending,Paid Search,2022-10-11,Low
1062971,46,31,Kochi,Kerala,Mass Market,10L-20L,Verified,Organic,2019-10-23,Low
1062972,10,50,Coimbatore,Tamil Nadu,Affluent,3L-6L,Verified,App Store,2023-06-02,Medium
1062973,52,38,Vadodara,Gujarat,Mass Market,20L+,Verified,Partner,2024-11-18,Low
1062974,43,44,Ahmedabad,Gujarat,Mass Market,6L-10L,Verified,Organic,2025-03-09,Low
1062975,74,44,Kolkata,West Bengal,Mass Market,3L-6L,Verified,Organic,2022-08-07,Low
1062976,40,35,Kolkata,West Bengal,Premium,<3L,Verified,Social,2020-09-16,Low
1062977,71,31,Ahmedabad,Gujarat,SME Owner,10L-20L,Verified,Paid Search,2024-03-11,High
1062978,53,27,Kochi,Kerala,Mass Market,20L+,Pending,App Store,2021-10-15,Medium
1062979,77,36,Surat,Gujarat,Premium,6L-10L,Verified,Referral,2020-11-16,Low
1062980,49,28,Bhopal,Madhya Pradesh,Affluent,6L-10L,Verified,Paid Search,2025-10-05,Medium
1062981,3,36,Kochi,Kerala,Premium,<3L,Verified,Referral,2021-04-01,Low
1062982,17,44,Kochi,Kerala,Mass Market,<3L,Verified,Partner,2022-08-12,Low
1062983,4,30,Visakhapatnam,Andhra Pradesh,SME Owner,10L-20L,Verified,Organic,2023-09-24,Low
1062984,4,20,Vadodara,Gujarat,Mass Market,3L-6L,Verified,Paid Search,2020-02-21,Low
1062985,13,33,Mumbai,Maharashtra,Affluent,3L-6L,Pending,Social,2022-10-08,Low
1062986,82,32,Visakhapatnam,Andhra Pradesh,Student,3L-6L,Verified,Organic,2021-04-28,Low
1062987,13,37,Vadodara,Gujarat,Student,6L-10L,Verified,Organic,2023-10-09,Low
1062988,35,35,Kolkata,West Bengal,Student,10L-20L,Verified,Partner,2019-05-08,Low
1062989,82,35,Hyderabad,Telangana,Mass Market,10L-20L,Rejected,Referral,2022-05-29,Low
1062990,49,38,Lucknow,Uttar Pradesh,Mass Market,<3L,Verified,Referral,2021-02-05,Medium
1062991,37,38,Visakhapatnam,Andhra Pradesh,Mass Market,3L-6L,Verified,Organic,2024-08-04,Medium
1062992,4,41,Indore,Madhya Pradesh,Mass Market,<3L,Verified,Organic,2021-11-10,Low
1062993,15,28,Nagpur,Maharashtra,Mass Market,20L+,Verified,Referral,2020-05-29,Low
1062994,15,30,Hyderabad,Telangana,SME Owner,3L-6L,Verified,Organic,2020-06-27,Medium
1062995,55,28,Vadodara,Gujarat,Student,3L-6L,Verified,Referral,2025-05-31,Low
1062996,42,39,Coimbatore,Tamil Nadu,Mass Market,20L+,Verified,Referral,2023-08-06,Low
1062997,55,28,Pune,Maharashtra,SME Owner,10L-20L,Verified,Social,2024-08-20,Low
1062998,39,32,Chennai,Tamil Nadu,Mass Market,3L-6L,Verified,Social,2023-04-11,Low
1062999,46,54,Vadodara,Gujarat,Mass Market,3L-6L,Verified,Partner,2022-08-17,Low
1063000,21,39,Chandigarh,Chandigarh,Mass Market,6L-10L,Verified,Organic,2021-06-17,Low
1063001,3,38,Jaipur,Rajasthan,Affluent,<3L,Verified,Referral,2019-03-22,Low
1063002,68,28,Lucknow,Uttar Pradesh,Affluent,<3L,Verified,Referral,2023-05-19,Low
1063003,35,44,Bengaluru,Karnataka,Mass Market,10L-20L,Pending,Organic,2019-01-05,Low
1063004,77,32,Nashik,Maharashtra,Mass Market,20L+,Verified,Partner,2020-10-30,Low
1063005,19,45,Indore,Madhya Pradesh,Mass Market,6L-10L,Verified,Social,2019-08-06,Low
1063006,25,31,Lucknow,Uttar Pradesh,SME Owner,10L-20L,Verified,Paid Search,2025-09-13,High
1063007,34,20,Indore,Madhya Pradesh,Mass Market,3L-6L,Verified,Social,2020-12-05,Medium
1063008,59,30,Nagpur,Maharashtra,Mass Market,20L+,Verified,Referral,2019-10-15,Low
1063009,9,32,Jaipur,Rajasthan,Mass Market,6L-10L,Verified,Organic,2019-03-19,High
1063010,14,30,Delhi,Delhi,Mass Market,20L+,Verified,Partner,2019-01-17,Low
1063011,14,40,Surat,Gujarat,Mass Market,6L-10L,Verified,Organic,2026-01-27,Low
1063012,9,49,Nashik,Maharashtra,SME Owner,<3L,Verified,Organic,2021-12-28,Low
1063013,31,18,Pune,Maharashtra,Mass Market,<3L,Verified,Social,2022-06-12,Low
1063014,16,27,Jaipur,Rajasthan,SME Owner,6L-10L,Verified,Referral,2022-11-18,Low
1063015,62,38,Nashik,Maharashtra,Mass Market,3L-6L,Verified,Organic,2021-07-14,Medium
1063016,13,25,Nagpur,Maharashtra,Mass Market,6L-10L,Verified,Organic,2022-03-31,Medium
1063017,1,44,Mumbai,Maharashtra,Premium,6L-10L,Verified,Partner,2021-05-29,Medium
1063018,42,25,Nashik,Maharashtra,Mass Market,3L-6L,Verified,App Store,2020-06-23,Medium
1063019,13,37,Pune,Maharashtra,Mass Market,3L-6L,Verified,App Store,2021-07-24,Low
1063020,18,24,Surat,Gujarat,Mass Market,10L-20L,Verified,Referral,2025-06-17,Low
1063021,45,36,Bengaluru,Karnataka,Mass Market,10L-20L,Verified,Partner,2021-03-14,Low
1063022,22,18,Chennai,Tamil Nadu,Affluent,6L-10L,Verified,Paid Search,2023-02-10,Low
1063023,7,30,Ahmedabad,Gujarat,Mass Market,6L-10L,Verified,Partner,2021-05-18,Medium
1063024,19,32,Chennai,Tamil Nadu,Premium,<3L,Verified,Organic,2020-01-31,Medium
1063025,75,42,Vadodara,Gujarat,SME Owner,3L-6L,Verified,Partner,2020-07-05,Low
1063026,54,42,Nagpur,Maharashtra,Mass Market,6L-10L,Pending,Partner,2020-12-21,Medium
1063027,31,34,Ahmedabad,Gujarat,Mass Market,3L-6L,Verified,Paid Search,2023-12-24,Low
1063028,78,42,Chennai,Tamil Nadu,Mass Market,6L-10L,Verified,Social,2020-10-11,Low
1063029,51,28,Surat,Gujarat,SME Owner,<3L,Verified,Partner,2022-02-15,Low
1063030,24,44,Kolkata,West Bengal,Premium,<3L,Verified,Paid Search,2024-12-02,Low
1063031,11,43,Nashik,Maharashtra,Affluent,20L+,Verified,Partner,2019-01-09,High
1063032,21,37,Hyderabad,Telangana,Affluent,3L-6L,Verified,Paid Search,2022-08-01,Low
1063033,83,41,Kochi,Kerala,SME Owner,6L-10L,Verified,App Store,2019-12-08,Low
1063034,11,29,Jaipur,Rajasthan,Mass Market,10L-20L,Verified,Referral,2024-09-01,Low
1063035,53,35,Chennai,Tamil Nadu,Mass Market,3L-6L,Verified,Partner,2026-02-05,Medium
1063036,83,43,Surat,Gujarat,Affluent,3L-6L,Verified,Organic,2025-06-29,Medium
1063037,51,36,Bengaluru,Karnataka,SME Owner,3L-6L,Verified,Social,2025-11-04,Low
1063038,70,31,Lucknow,Uttar Pradesh,Mass Market,10L-20L,Verified,Social,2019-07-20,Low
1063039,42,36,Chandigarh,Chandigarh,SME Owner,3L-6L,Verified,Organic,2024-02-09,Medium
1063040,31,18,Nagpur,Maharashtra,Student,20L+,Verified,App Store,2024-11-13,Low
1063041,19,38,Mumbai,Maharashtra,Affluent,10L-20L,Verified,Organic,2020-09-09,Low
1063042,2,24,Nagpur,Maharashtra,Mass Market,10L-20L,Verified,Partner,2020-10-07,Low
1063043,48,21,Mumbai,Maharashtra,Affluent,20L+,Verified,Referral,2022-02-07,Low
1063044,45,33,Ahmedabad,Gujarat,Mass Market,<3L,Verified,Referral,2025-03-04,Low
1063045,70,42,Indore,Madhya Pradesh,Mass Market,10L-20L,Verified,Referral,2024-08-07,Low
1063046,17,31,Bhopal,Madhya Pradesh,Affluent,10L-20L,Verified,Referral,2023-04-22,Low
1063047,22,35,Visakhapatnam,Andhra Pradesh,Mass Market,3L-6L,Verified,Social,2024-09-19,Low
1063048,2,38,Lucknow,Uttar Pradesh,Premium,6L-10L,Verified,Paid Search,2021-03-09,Low
1063049,40,35,Hyderabad,Telangana,Affluent,3L-6L,Verified,Referral,2023-10-10,Medium
1063050,33,37,Nashik,Maharashtra,Affluent,6L-10L,Verified,Social,2020-06-11,Low
1063051,5,31,Ahmedabad,Gujarat,Mass Market,3L-6L,Verified,Social,2019-12-12,Medium
1063052,56,28,Nagpur,Maharashtra,Mass Market,10L-20L,Verified,Organic,2023-12-19,Low
1063053,19,35,Delhi,Delhi,SME Owner,3L-6L,Verified,Social,2022-09-09,Low
1063054,66,45,Ahmedabad,Gujarat,SME Owner,10L-20L,Verified,Paid Search,2024-09-23,Low
1063055,56,29,Surat,Gujarat,Premium,3L-6L,Verified,Social,2020-01-04,Medium
1063056,22,33,Chandigarh,Chandigarh,Mass Market,3L-6L,Verified,Social,2020-09-03,Low
1063057,17,31,Vadodara,Gujarat,Mass Market,6L-10L,Verified,Partner,2023-05-17,Medium
1063058,41,53,Delhi,Delhi,Mass Market,6L-10L,Verified,Paid Search,2022-03-04,Low
1063059,70,43,Nagpur,Maharashtra,Mass Market,6L-10L,Pending,App Store,2021-08-15,Low
1063060,62,29,Visakhapatnam,Andhra Pradesh,Premium,6L-10L,Verified,Organic,2020-01-23,Low
1063061,22,18,Mumbai,Maharashtra,Mass Market,3L-6L,Verified,Organic,2020-02-22,Medium
1063062,84,39,Nagpur,Maharashtra,Mass Market,6L-10L,Verified,Paid Search,2020-07-02,Low
1063063,14,29,Coimbatore,Tamil Nadu,Affluent,<3L,Verified,Paid Search,2024-07-25,Low
1063064,78,18,Bengaluru,Karnataka,SME Owner,<3L,Pending,Social,2024-03-07,High
1063065,15,28,Kochi,Kerala,Mass Market,6L-10L,Verified,Organic,2025-07-07,Low
1063066,27,47,Jaipur,Rajasthan,Mass Market,3L-6L,Verified,App Store,2021-07-07,Low
1063067,48,38,Indore,Madhya Pradesh,Premium,10L-20L,Verified,Referral,2019-12-05,Low
1063068,35,29,Chandigarh,Chandigarh,Mass Market,20L+,Verified,Organic,2026-01-11,Medium
1063069,9,35,Bengaluru,Karnataka,Student,<3L,Verified,Organic,2019-05-05,Low
1063070,78,35,Pune,Maharashtra,Affluent,6L-10L,Verified,Referral,2023-09-08,Low
1063071,38,42,Kolkata,West Bengal,Affluent,<3L,Verified,Referral,2024-04-16,Medium
1063072,48,36,Chennai,Tamil Nadu,Affluent,10L-20L,Verified,Organic,2025-04-01,Medium
1063073,75,38,Chennai,Tamil Nadu,Affluent,20L+,Verified,Paid Search,2019-10-14,Medium
1063074,1,27,Bhopal,Madhya Pradesh,Premium,<3L,Verified,Social,2024-05-02,Medium
1063075,41,38,Kochi,Kerala,SME Owner,<3L,Pending,App Store,2023-10-14,Medium
1063076,61,18,Ahmedabad,Gujarat,Premium,<3L,Verified,Partner,2025-04-09,Low
1063077,66,44,Indore,Madhya Pradesh,Mass Market,6L-10L,Verified,Social,2024-08-29,Low
1063078,39,29,Delhi,Delhi,Mass Market,6L-10L,Verified,Organic,2026-01-25,Low
1063079,52,40,Delhi,Delhi,Premium,20L+,Verified,Paid Search,2019-07-29,Low
1063080,64,34,Pune,Maharashtra,Premium,10L-20L,Verified,Referral,2022-03-28,Low
1063081,18,18,Jaipur,Rajasthan,Premium,<3L,Verified,Referral,2019-08-07,Low
1063082,77,20,Indore,Madhya Pradesh,Mass Market,6L-10L,Verified,App Store,2023-11-07,Low
1063083,60,40,Lucknow,Uttar Pradesh,SME Owner,3L-6L,Verified,Partner,2025-05-04,Low
1063084,32,30,Nagpur,Maharashtra,Mass Market,3L-6L,Verified,Partner,2026-05-27,Low
1063085,13,23,Delhi,Delhi,SME Owner,6L-10L,Verified,Paid Search,2024-01-13,Low
1063086,40,37,Indore,Madhya Pradesh,Premium,<3L,Verified,Paid Search,2024-01-23,Medium
1063087,40,38,Nagpur,Maharashtra,Mass Market,3L-6L,Verified,Social,2025-11-05,Medium
1063088,37,30,Visakhapatnam,Andhra Pradesh,Premium,6L-10L,Pending,Paid Search,2021-08-17,Low
1063089,46,43,Hyderabad,Telangana,Mass Market,3L-6L,Verified,App Store,2023-10-25,Low
1063090,33,24,Pune,Maharashtra,SME Owner,10L-20L,Verified,App Store,2022-01-04,Medium
1063091,50,28,Surat,Gujarat,Mass Market,20L+,Verified,Social,2022-10-24,Low
1063092,41,27,Delhi,Delhi,Affluent,3L-6L,Verified,Paid Search,2024-08-02,Low
1063093,74,51,Delhi,Delhi,Mass Market,3L-6L,Verified,App Store,2024-05-28,Medium
1063094,53,23,Hyderabad,Telangana,Mass Market,3L-6L,Verified,App Store,2022-12-26,Medium
1063095,52,40,Kochi,Kerala,Mass Market,3L-6L,Pending,Referral,2025-12-31,Medium
1063096,1,43,Jaipur,Rajasthan,Affluent,<3L,Verified,Paid Search,2019-09-10,High
1063097,25,30,Vadodara,Gujarat,Mass Market,3L-6L,Verified,Referral,2019-12-30,Low
1063098,73,29,Bengaluru,Karnataka,Mass Market,<3L,Verified,Referral,2022-07-04,Low
